ID,怪物ID,怪物名稱,地圖ID,地圖名稱,左,上,右,下,刷新数量,刷新时间1(每0.1秒),刷新时间2(每0.1秒),固定包裹掉落數(普通),最小包裹掉落數(普通),隨機包裹掉落數(普通),固定包裹掉落數(簡單),最小包裹掉落數(簡單),隨機包裹掉落數(簡單),固定包裹掉落數(困难),最小包裹掉落數(困难),隨機包裹掉落數(困难),_DynamicType,_Difficulty_type
19191,810002945,,309-3-0,,1024,192,2208,304,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19192,810002946,,309-3-0,,1024,192,2208,304,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19193,810002944,,309-3-0,,2048,224,2944,288,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19194,810002945,,309-3-0,,2048,224,2944,288,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19195,810002946,,309-3-0,,2048,224,2944,288,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19196,810002944,,309-4-0,,608,1088,1696,1200,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19197,810002945,,309-4-0,,608,1088,1696,1200,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19198,810002946,,309-4-0,,608,1088,1696,1200,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19199,810002944,,309-4-0,,1536,1152,2560,1248,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19200,810002945,,309-4-0,,1536,1152,2560,1248,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19201,810002946,,309-4-0,,1536,1152,2560,1248,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19202,810002944,,309-4-0,,2688,1152,3104,1232,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19203,810002945,,309-4-0,,2688,1152,3104,1232,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19204,810002946,,309-4-0,,2688,1152,3104,1232,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19205,810002944,,309-4-0,,1856,800,3072,880,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19206,810002945,,309-4-0,,1856,800,3072,880,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19207,810002946,,309-4-0,,1856,800,3072,880,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19208,810002944,,309-4-0,,1216,512,1600,576,1,15,15,0,0,0,0,0,0,0,0,0,0,0
19209,810002945,,309-4-0,,1216,512,1600,576,1,15,15,0,0,0,0,0,0,0,0,0,0,0
19210,810002946,,309-4-0,,1216,512,1600,576,1,15,15,0,0,0,0,0,0,0,0,0,0,0
19211,810002944,,309-4-0,,1600,384,2208,464,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19212,810002945,,309-4-0,,1600,384,2208,464,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19213,810002946,,309-4-0,,1600,384,2208,464,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19214,810002944,,309-4-0,,352,656,1184,720,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19215,810002945,,309-4-0,,352,656,1184,720,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19216,810002946,,309-4-0,,352,656,1184,720,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19217,810002944,,309-4-0,,288,416,1152,480,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19218,810002945,,309-4-0,,288,416,1152,480,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19219,810002946,,309-4-0,,288,416,1152,480,2,15,15,0,0,0,0,0,0,0,0,0,0,0
19220,810002979,,310-0-0,,664,911,665,911,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19221,810002989,,310-0-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19222,810003001,,310-0-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19223,810003013,,310-0-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19224,810003587,,310-0-0,,832,911,832,911,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19225,810003015,,310-1-0,,664,911,665,911,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19226,810003025,,310-1-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19227,810003037,,310-1-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19228,810003049,,310-1-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19229,810003051,,310-2-0,,664,911,665,911,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19230,810003061,,310-2-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19231,810003073,,310-2-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19232,810003085,,310-2-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19233,810003087,,310-3-0,,664,911,665,911,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19234,810003097,,310-3-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19235,810003109,,310-3-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19236,810003121,,310-3-0,,664,911,665,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19237,810003124,,319-1-0,,1408,894,1409,895,1,100,100,0,0,0,0,0,0,0,0,0,0,0
19238,810003123,,319-4-0,,664,600,665,601,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19239,810003493,,321-1-0,,548,1400,2844,1401,10,20,15,0,0,0,0,0,0,0,0,0,0,0
19240,810003497,,321-1-0,,1046,1149,1390,1150,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19241,810003497,,321-1-0,,1665,733,1980,735,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19242,810003497,,321-1-0,,2332,430,3146,431,8,20,15,0,0,0,0,0,0,0,0,0,0,0
19243,810003493,,321-2-0,,399,1400,2892,1407,10,20,15,0,0,0,0,0,0,0,0,0,0,0
19244,810003493,,321-2-0,,399,1400,2892,1407,8,20,15,0,0,0,0,0,0,0,0,0,0,0
19245,810003493,,321-2-0,,1984,790,3110,799,8,20,15,0,0,0,0,0,0,0,0,0,0,0
19246,810003494,,321-3-0,,398,1400,2907,1407,10,20,15,0,0,0,0,0,0,0,0,0,0,0
19247,810003494,,321-3-0,,398,1400,2907,1407,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19248,810003523,,321-3-0,,39,630,751,639,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19249,810003523,,321-3-0,,1211,1000,1820,1023,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19250,810003523,,321-3-0,,2153,590,3140,591,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19251,810003494,,321-3-0,,2447,846,3020,847,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19252,810003500,,321-3-0,,458,1406,2938,1407,1,100,100,0,0,0,0,0,0,0,0,0,0,0
19253,810003494,,321-4-0,,458,1406,2938,1407,10,20,15,0,0,0,0,0,0,0,0,0,0,0
19254,810003494,,321-4-0,,458,1406,2938,1407,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19255,810003523,,321-4-0,,55,638,772,639,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19256,810003523,,321-4-0,,1586,638,2171,639,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19257,810003523,,321-4-0,,458,1406,2938,1407,8,20,15,0,0,0,0,0,0,0,0,0,0,0
19258,810003500,,321-4-0,,458,1406,2938,1407,1,10,100,0,0,0,0,0,0,0,0,0,0,0
19259,810003505,,322-0-0,,948,1342,2034,1343,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19260,810003505,,322-0-0,,950,1342,2034,1343,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19261,810000849,,322-0-0,,517,1149,518,1150,0,10,10,0,0,0,0,0,0,0,0,0,0,0
19262,810000849,,322-0-0,,612,1213,613,1214,0,10,10,0,0,0,0,0,0,0,0,0,0,0
19263,810003505,,322-1-0,,1076,1294,1745,1295,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19264,810003501,,322-1-0,,1076,1294,1745,1295,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19265,810003505,,322-1-0,,2314,1294,2969,1295,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19266,810003501,,322-1-0,,2314,1294,2969,1295,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19267,810003501,,322-1-0,,2314,990,2969,991,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19268,810003501,,322-1-0,,2314,990,2969,990,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19269,810003501,,322-1-0,,2314,638,2969,639,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19270,810003501,,322-1-0,,2314,638,2969,639,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19271,810003502,,322-2-0,,391,1294,2884,1295,15,20,15,0,0,0,0,0,0,0,0,0,0,0
19272,810003509,,322-2-0,,424,942,1360,943,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19273,810003509,,322-2-0,,424,494,1360,495,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19274,810003509,,322-2-0,,1958,942,2899,943,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19275,810003509,,322-2-0,,1958,494,2899,495,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19276,810003509,,322-3-0,,245,1374,1441,1375,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19277,810003509,,322-3-0,,207,1006,835,1007,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19278,810003509,,322-3-0,,207,558,835,559,0,20,15,0,0,0,0,0,0,0,0,0,0,0
19279,810003502,,322-3-0,,1445,1022,2735,1023,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19280,810003502,,322-3-0,,1445,702,2735,703,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19281,810003502,,322-3-0,,1445,334,2735,335,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19282,810003514,,322-4-0,,1553,1258,2875,1260,10,20,15,0,0,0,0,0,0,0,0,0,0,0
19283,810003514,,322-4-0,,2304,958,2883,959,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19284,810003514,,322-4-0,,2304,608,2883,609,3,20,15,0,0,0,0,0,0,0,0,0,0,0
19285,810000849,,322-4-0,,495,1230,496,1231,0,10,10,0,0,0,0,0,0,0,0,0,0,0
19286,810000849,,322-4-0,,300,1166,301,1167,0,10,10,0,0,0,0,0,0,0,0,0,0,0
19287,810003524,,323-0-0,,3043,1390,3044,1391,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19288,810003517,,323-1-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19289,810003518,,323-1-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19290,810003519,,323-1-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19291,810003517,,323-2-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19292,810003518,,323-2-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19293,810003519,,323-2-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19294,810003517,,323-3-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19295,810003518,,323-3-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19296,810003519,,323-3-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19297,810003517,,323-4-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19298,810003518,,323-4-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19299,810003519,,323-4-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19300,810003517,,323-5-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19301,810003518,,323-5-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19302,810003519,,323-5-0,,502,1326,2680,1327,5,20,15,0,0,0,0,0,0,0,0,0,0,0
19303,810003513,,323-6-0,,1550,846,1551,847,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19304,810003515,,323-6-0,,1188,846,1951,847,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19305,810003515,,323-6-0,,1188,846,1951,847,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19306,810003506,,323-6-0,,1188,846,1951,847,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19307,810003510,,323-6-0,,2600,1390,3000,1391,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19308,810003510,,323-6-0,,2465,1198,2466,1199,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19309,810003510,,323-6-0,,2258,1022,2259,1023,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19310,810003510,,323-6-0,,928,1022,928,1023,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19311,810003510,,323-6-0,,719,1198,720,1199,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19312,810003516,,323-7-0,,508,670,509,671,1,-1,-1,10,1,6,2,0,0,0,0,0,0,0
19313,810003513,,323-7-0,,508,670,509,671,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19314,810003495,,324-0-0,,836,1310,2850,1311,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19315,810003498,,324-0-0,,836,1310,2850,1311,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19316,810003503,,324-0-0,,340,766,2192,767,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19317,810003507,,324-0-0,,340,766,2192,767,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19318,810003567,,324-0-0,,1190,766,1191,767,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19319,810003567,,324-0-0,,2695,1310,2696,1311,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19320,810003587,,324-0-0,,414,1119,414,1119,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19321,810008740,,324-0-0,,414,1119,414,1119,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19322,810003495,,324-1-0,,321,750,700,751,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19323,810003503,,324-1-0,,2000,750,2800,751,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19324,810003507,,324-1-0,,652,1265,2600,1270,12,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19325,810003498,,324-1-0,,652,1265,2600,1270,12,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19326,810003567,,324-1-0,,596,1294,597,1295,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19327,810003512,,324-2-0,,83,750,83,751,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19328,810003570,,324-2-0,,723,1278,3000,1279,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19329,810003496,,324-2-0,,2633,1102,3129,1103,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19330,810003496,,324-2-0,,2633,910,3129,911,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19331,810003499,,324-2-0,,2633,718,3129,719,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19332,810003499,,324-2-0,,2633,526,3129,527,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19333,810003574,,324-2-0,,1537,1277,1538,1278,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19334,810003499,,324-3-0,,1589,750,2800,751,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19335,810003504,,324-3-0,,259,1310,1695,1311,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19336,810003504,,324-3-0,,2200,1310,3000,1311,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19337,810003567,,324-3-0,,2709,1310,2710,1311,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19338,810003567,,324-3-0,,2599,750,2600,751,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19339,810003492,,324-4-0,,3442,920,3443,921,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19340,810003491,,324-4-0,,3493,936,3494,937,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19341,810003492,,324-4-0,,3700,990,3701,991,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19342,810003491,,324-4-0,,3750,990,3751,991,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19343,810003492,,324-4-0,,3940,956,3941,957,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19344,810003491,,324-4-0,,3980,939,3981,940,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19345,810003530,,324-4-0,,1334,1374,3000,1375,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19346,810003531,,324-4-0,,1334,1374,3000,1375,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19347,810003532,,324-4-0,,1334,1374,3000,1375,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19348,810003530,,324-4-0,,4200,1374,6200,1375,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19349,810003531,,324-4-0,,4200,1374,6200,1375,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19350,810003532,,324-4-0,,4200,1374,6200,1375,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19351,810003492,,324-5-0,,1499,749,1500,749,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19352,810003491,,324-5-0,,1570,785,1571,785,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19353,810003492,,324-5-0,,1718,831,1719,831,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19354,810003491,,324-5-0,,1781,831,1782,831,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19355,810003492,,324-5-0,,1974,820,1975,820,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19356,810003491,,324-5-0,,2029,793,2030,793,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19357,810003492,,324-5-0,,5049,1086,5049,1086,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19358,810003491,,324-5-0,,5090,1096,5091,1096,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19359,810003492,,324-5-0,,5218,1137,5219,1137,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19360,810003491,,324-5-0,,5261,1158,5262,1158,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19361,810003492,,324-5-0,,5467,1199,5468,1199,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19362,810003491,,324-5-0,,5525,1199,5526,1199,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19363,810003530,,324-5-0,,100,1229,1400,1230,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19364,810003531,,324-5-0,,100,1229,1400,1230,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19365,810003532,,324-5-0,,100,1229,1400,1230,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19366,810003530,,324-5-0,,2100,1229,4500,1230,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19367,810003531,,324-5-0,,2100,1229,4500,1230,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19368,810003532,,324-5-0,,2100,1229,4500,1230,9,20,15,0,0,0,0,0,0,0,0,0,0,0
19369,810003534,,324-6-0,,400,1294,3000,1295,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19370,810003535,,324-6-0,,200,878,2200,879,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19371,810003534,,324-6-0,,860,445,2900,446,9,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19372,810003535,,324-6-0,,860,445,2900,446,9,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19373,810003568,,324-6-0,,1517,446,1518,447,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19374,810003511,,324-7-0,,300,1259,3000,1260,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19375,810003512,,324-7-0,,1266,878,3000,879,9,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19376,810003511,,324-7-0,,820,446,1662,447,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19377,810003512,,324-7-0,,2288,446,3000,447,9,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19378,810003576,,324-7-0,,1351,446,1352,447,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19379,810003576,,324-7-0,,1351,1277,1352,1278,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19380,810003536,,324-8-0,,200,1278,3000,1279,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19381,810003499,,324-8-0,,2300,862,3000,863,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19382,810003568,,324-8-0,,1830,1278,1831,1279,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19383,810003499,,324-8-0,,200,1278,3000,1279,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19384,810003536,,324-8-0,,2300,862,3000,863,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19385,810003508,,324-9-0,,768,1182,769,1183,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19386,810003538,,324-9-0,,862,958,863,959,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19387,810003508,,324-9-0,,1078,1118,1079,1119,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19388,810003538,,324-9-0,,1252,878,1253,879,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19389,810003508,,324-9-0,,1438,1054,1439,1055,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19390,810003538,,324-9-0,,1539,750,1540,751,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19391,810003508,,324-9-0,,1804,974,1805,975,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19392,810003538,,324-9-0,,2084,846,2085,847,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19393,810003508,,324-9-0,,2414,909,2415,910,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19394,810003520,,324-10-0,,650,830,651,831,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19395,810003522,,324-11-0,,1159,815,1160,831,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19396,810003541,,324-11-0,,300,800,301,801,3,10,10,0,0,0,0,0,0,0,0,0,0,0
19397,810003542,,324-11-0,,300,800,301,801,4,10,10,0,0,0,0,0,0,0,0,0,0,0
19398,810003543,,324-11-0,,300,800,301,801,2,10,10,0,0,0,0,0,0,0,0,0,0,0
19399,810003544,,324-11-0,,300,800,301,801,2,10,10,0,0,0,0,0,0,0,0,0,0,0
19400,810003539,,324-12-0,,665,829,666,830,1,-1,-1,20,0,8,2,0,0,0,0,0,0,0
19401,810003550,,324-13-0,,1705,1278,3000,1279,8,10,10,0,0,0,0,0,0,0,0,0,0,0
19402,810003551,,324-13-0,,4000,925,4600,926,0,10,10,0,0,0,0,0,0,0,0,0,0,0
19403,810003550,,324-13-0,,4900,1278,6021,1279,8,10,10,0,0,0,0,0,0,0,0,0,0,0
19404,810003566,,324-13-0,,4400,927,4401,928,0,1,1,0,0,0,0,0,0,0,0,0,0,0
19405,810003565,,324-15-0,,1159,815,1160,831,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19406,810003201,,325-0-0,,547,837,1568,911,10,150,50,0,0,0,0,0,0,0,0,0,0,0
19407,810003202,,325-0-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19408,810003598,,325-0-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19409,810003203,,325-1-0,,547,837,1568,911,8,50,50,0,0,0,0,0,0,0,0,0,0,0
19410,810003204,,325-1-0,,547,837,1568,911,8,50,50,0,0,0,0,0,0,0,0,0,0,0
19411,810003205,,325-1-0,,547,837,1568,911,8,50,50,0,0,0,0,0,0,0,0,0,0,0
19412,810003598,,325-1-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19413,810003206,,325-2-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19414,810003207,,325-2-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19415,810003598,,325-2-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19416,810003208,,325-3-0,,547,837,1568,911,8,50,50,0,0,0,0,0,0,0,0,0,0,0
19417,810003209,,325-3-0,,547,837,1568,911,8,50,50,0,0,0,0,0,0,0,0,0,0,0
19418,810003210,,325-3-0,,547,837,1568,911,8,50,50,0,0,0,0,0,0,0,0,0,0,0
19419,810003598,,325-3-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19420,810003211,,325-4-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19421,810003212,,325-4-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19422,810003598,,325-4-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19423,810003213,,325-5-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19424,810003214,,325-5-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19425,810003598,,325-5-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19426,810003215,,325-6-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19427,810003216,,325-6-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19428,810003598,,325-6-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19429,810003217,,325-7-0,,547,837,1568,911,8,50,50,0,0,0,0,0,0,0,0,0,0,0
19430,810003218,,325-7-0,,547,837,1568,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19431,810003219,,325-7-0,,547,837,1568,911,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
19432,810003598,,325-7-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19433,810003220,,325-8-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19434,810003221,,325-8-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19435,810003598,,325-8-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19436,810003222,,325-9-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19437,810003223,,325-9-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19438,810003598,,325-9-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19439,810003224,,325-10-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19440,810003225,,325-10-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19441,810003598,,325-10-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19442,810003226,,325-11-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19443,810003227,,325-11-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19444,810003598,,325-11-0,,200,553,1300,653,1,600,600,0,0,0,0,0,0,0,0,0,0,0
19445,810003228,,325-12-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
19446,810003229,,325-12-0,,547,837,1568,911,10,50,50,0,0,0,0,0,0,0,0,0,0,0
