id,name,reward_exp,reward_ely,reward_items
114006246,艾爾亞諾勒山嶽地帶北部的虛弱的哥布林士兵,3000000,0,
114006247,星光平原的星星守護者,3000000,0,
114006248,星光平原的月精靈森林守護者,3000000,0,
114006249,星光平原的月精靈原野守護者,3000000,0,
114006250,星光平原的星星矮人工人,3000000,0,
114006251,星光平原的星星矮人礦工,3000000,0,
114006252,星光平原的星星矮人法師,3000000,0,
114006256,必不可少的礦物,6000000,0,
114006257,必不可少的東西,6000000,0,
114006258,必不可少的寶石,6000000,0,
114006259,艾爾亞諾勒山嶽地帶北部的小小哥布林,6000000,0,
114006260,艾爾亞諾勒山嶽地帶北部的哥布林婦女,6000000,0,
114006261,艾爾亞諾勒山嶽地帶北部的哥布林士兵,6000000,0,
114006262,艾爾亞諾勒山嶽地帶北部的明王哥布林,6000000,0,
114006263,艾爾亞諾勒山嶽地帶北部的鐵王哥布林,6000000,0,
114006264,綜合閱覽室的書矮靈,6000000,0,
114006265,綜合閱覽室的拉伊沃德,6000000,0,
114006266,綜合閱覽室的劇情精靈,6000000,0,
114006267,綜合閱覽室的飛翔護甲,6000000,0,
141006007,征服白色平原,12000000,0,旅行者的神秘硬幣 X5
141006008,登上冒險家的殿堂,12000000,0,旅行者的神秘硬幣 X5
114006271,必不可少的礦物,12000000,0,
114006272,必不可少的東西,12000000,0,
114006273,必不可少的寶石,12000000,0,
114006274,飛空艇墜落地帶的帝國工兵,12000000,0,
114006275,飛空艇墜落地帶的帝國軍魔道泥人,12000000,0,
114006276,飛空艇墜落地帶的修理用魔道泥人,12000000,0,
114006277,飛空艇墜落地帶的高級遊擊兵,12000000,0,
114006278,飛空艇墜落地帶的帝國軍高級泥人,12000000,0,
114006279,飛空艇墜落地帶的修理用高級泥人,12000000,0,
114006280,被遺忘的平原的獨角獸寶寶,12000000,0,
114006281,被遺忘的平原的飛馬寶寶,12000000,0,
114006282,被遺忘的平原的露菲兔兔,12000000,0,
114006283,被遺忘的平原的人偶騎士,12000000,0,
114006284,寶石龍幼蟲,12000000,0,
114006285,露菲寶寶,12000000,0,
114002001,公會任務 1-1,0,0,一般恢復藥水 X1
114002002,公會任務 1-2,0,0,一般恢復藥水 X1
114002003,公會任務 1-3,0,0,一般恢復藥水 X1
114002004,公會任務 1-4,0,0,一般恢復藥水 X1
114002005,公會任務 1-5,0,0,一般恢復藥水 X1
114002006,公會任務 1-6,0,0,一般恢復藥水 X1
114002007,公會任務 1-7,0,0,一般恢復藥水 X1
114002008,公會任務 1-8,0,0,一般恢復藥水 X1
114002009,公會任務 1-9,0,0,一般恢復藥水 X1
114002010,公會任務 1-10,0,0,一般恢復藥水 X1
114002011,公會任務 10-10,0,0,
114002012,公會任務 2-1,0,0,一般恢復藥水 X1
114002013,公會任務 2-2,0,0,一般恢復藥水 X1
114002014,公會任務 2-3,0,0,一般恢復藥水 X1
114002015,公會任務 2-4,0,0,一般恢復藥水 X1
114002016,公會任務 2-5,0,0,一般恢復藥水 X1
114002017,公會任務 2-6,0,0,一般恢復藥水 X1
114002018,公會任務 2-7,0,0,一般恢復藥水 X1
114002019,公會任務 2-8,0,0,一般恢復藥水 X1
114002020,公會任務 2-9,0,0,一般恢復藥水 X1
114002021,公會任務 2-10,0,0,一般恢復藥水 X1
114002022,公會任務 3-1,0,0,一般恢復藥水 X1
114002023,公會任務 3-2,0,0,一般恢復藥水 X1
114002024,公會任務 3-3,0,0,一般恢復藥水 X1
114002025,公會任務 3-4,0,0,一般恢復藥水 X1
114002026,公會任務 3-5,0,0,一般恢復藥水 X1
114002027,公會任務 3-6,0,0,一般恢復藥水 X1
114002028,公會任務 3-7,0,0,一般恢復藥水 X1
114002029,公會任務 3-8,0,0,一般恢復藥水 X1
114002030,公會任務 3-9,0,0,一般恢復藥水 X1
114002031,公會任務 3-10,0,0,一般恢復藥水 X1
114002032,公會任務 4-1,0,0,一般恢復藥水 X1
114002033,公會任務 4-2,0,0,一般恢復藥水 X1
114002034,公會任務 4-3,0,0,一般恢復藥水 X1
114002035,公會任務 4-4,0,0,一般恢復藥水 X1
114002036,公會任務 4-5,0,0,一般恢復藥水 X1
114002037,公會任務 4-6,0,0,一般恢復藥水 X1
114002038,公會任務 4-7,0,0,一般恢復藥水 X1
114002039,公會任務 4-8,0,0,一般恢復藥水 X1
114002040,公會任務 4-9,0,0,一般恢復藥水 X1
114002041,公會任務 4-10,0,0,一般恢復藥水 X1
114002042,公會任務 5-1,0,0,一般恢復藥水 X1
114002043,公會任務 5-2,0,0,一般恢復藥水 X1
114002044,公會任務 5-3,0,0,一般恢復藥水 X1
114002045,公會任務 5-4,0,0,一般恢復藥水 X1
114002046,公會任務 5-5,0,0,一般恢復藥水 X1
114002047,公會任務 5-6,0,0,一般恢復藥水 X1
114002048,公會任務 5-7,0,0,一般恢復藥水 X1
114002049,公會任務 5-8,0,0,一般恢復藥水 X1
114002050,公會任務 5-9,0,0,一般恢復藥水 X1
114002051,公會任務 5-10,0,0,一般恢復藥水 X1
114002052,公會任務 6-1,0,0,一般恢復藥水 X1
114002053,公會任務 6-2,0,0,一般恢復藥水 X1
114002054,公會任務 6-3,0,0,一般恢復藥水 X1
114002055,公會任務 6-4,0,0,一般恢復藥水 X1
114002056,公會任務 6-5,0,0,一般恢復藥水 X1
114002057,公會任務 6-6,0,0,一般恢復藥水 X1
114002058,公會任務 6-7,0,0,一般恢復藥水 X1
114002059,公會任務 6-8,0,0,一般恢復藥水 X1
114002060,公會任務 6-9,0,0,一般恢復藥水 X1
114002061,公會任務 6-10,0,0,一般恢復藥水 X1
114002062,公會任務 7-1,0,0,一般恢復藥水 X1
114002063,公會任務 7-2,0,0,一般恢復藥水 X1
114002064,公會任務 7-3,0,0,一般恢復藥水 X1
114002065,公會任務 7-4,0,0,一般恢復藥水 X1
114002066,公會任務 7-5,0,0,一般恢復藥水 X1
114002067,公會任務 7-6,0,0,一般恢復藥水 X1
114002068,公會任務 7-7,0,0,一般恢復藥水 X1
114002069,公會任務 7-8,0,0,一般恢復藥水 X1
114002070,公會任務 7-9,0,0,一般恢復藥水 X1
114002071,公會任務 7-10,0,0,一般恢復藥水 X1
114002072,公會任務 8-1,0,0,一般恢復藥水 X1
114002073,公會任務 8-2,0,0,一般恢復藥水 X1
114002074,公會任務 8-3,0,0,一般恢復藥水 X1
114002075,公會任務 8-4,0,0,一般恢復藥水 X1
114002076,公會任務 8-5,0,0,一般恢復藥水 X1
114002077,公會任務 8-6,0,0,一般恢復藥水 X1
114002078,公會任務 8-7,0,0,一般恢復藥水 X1
114002079,公會任務 8-8,0,0,一般恢復藥水 X1
114002080,公會任務 8-9,0,0,一般恢復藥水 X1
114002081,公會任務 8-10,0,0,一般恢復藥水 X1
114002082,公會任務 9-1,0,0,一般恢復藥水 X1
114002083,公會任務 9-2,0,0,一般恢復藥水 X1
114002084,公會任務 9-3,0,0,一般恢復藥水 X1
114002085,公會任務 9-4,0,0,一般恢復藥水 X1
114002086,公會任務 9-5,0,0,一般恢復藥水 X1
114002087,公會任務 9-6,0,0,一般恢復藥水 X1
114002088,公會任務 9-7,0,0,一般恢復藥水 X1
114002089,公會任務 9-8,0,0,一般恢復藥水 X1
114002090,公會任務 9-9,0,0,一般恢復藥水 X1
114002091,公會任務 9-10,0,0,一般恢復藥水 X1
114002092,公會任務 10-1,0,0,
114002093,公會任務 10-2,0,0,
114002094,公會任務 10-3,0,0,
114002095,公會任務 10-4,0,0,
114002096,公會任務 10-5,0,0,
114002097,公會任務 10-6,0,0,
114002098,公會任務 10-7,0,0,
114002099,公會任務 10-8,0,0,
114002100,公會任務 10-9,0,0,
114002101,[1階段] 公會植物任務 1,0,0,一般恢復藥水 X1
114002102,[1階段] 公會植物任務 2,0,0,一般恢復藥水 X1
114002103,[1階段] 公會植物任務 3,0,0,一般恢復藥水 X1
114002104,[1階段] 公會植物任務 4,0,0,一般恢復藥水 X1
114002105,[1階段] 公會植物任務 5,0,0,一般恢復藥水 X1
114002106,[2階段] 公會植物任務 1,0,0,一般恢復藥水 X1
114002107,[2階段] 公會植物任務 2,0,0,一般恢復藥水 X1
114002108,[2階段] 公會植物任務 3,0,0,一般恢復藥水 X1
114002109,[2階段] 公會植物任務 4,0,0,一般恢復藥水 X1
114002110,[2階段] 公會植物任務 5,0,0,一般恢復藥水 X1
114002111,[3階段] 公會植物任務 1,0,0,一般恢復藥水 X1
114002112,[3階段] 公會植物任務 2,0,0,一般恢復藥水 X1
114002113,[3階段] 公會植物任務 3,0,0,一般恢復藥水 X1
114002114,[3階段] 公會植物任務 4,0,0,一般恢復藥水 X1
114002115,[3階段] 公會植物任務 5,0,0,一般恢復藥水 X1
114002116,[4階段] 公會植物任務 1,0,0,一般恢復藥水 X1
114002117,[4階段] 公會植物任務 2,0,0,一般恢復藥水 X1
114002118,[4階段] 公會植物任務 3,0,0,一般恢復藥水 X1
114002119,[4階段] 公會植物任務 4,0,0,一般恢復藥水 X1
114002120,[4階段] 公會植物任務 5,0,0,一般恢復藥水 X1
114002121,[5階段] 公會植物任務 1,0,0,一般恢復藥水 X1
114002122,[5階段] 公會植物任務 2,0,0,一般恢復藥水 X1
114002123,[5階段] 公會植物任務 3,0,0,一般恢復藥水 X1
114002124,[5階段] 公會植物任務 4,0,0,一般恢復藥水 X1
114002125,[5階段] 公會植物任務 5,0,0,一般恢復藥水 X1
114002126,[6階段] 公會植物任務 1,0,0,一般恢復藥水 X1
114002127,[6階段] 公會植物任務 2,0,0,一般恢復藥水 X1
114002128,[6階段] 公會植物任務 3,0,0,一般恢復藥水 X1
114002129,[6階段] 公會植物任務 4,0,0,一般恢復藥水 X1
114002130,[6階段] 公會植物任務 5,0,0,一般恢復藥水 X1
114002131,[7階段] 公會植物任務 1,0,0,一般恢復藥水 X1
114002132,[7階段] 公會植物任務 2,0,0,一般恢復藥水 X1
114002133,[7階段] 公會植物任務 3,0,0,一般恢復藥水 X1
114002134,[7階段] 公會植物任務 4,0,0,一般恢復藥水 X1
114002135,[7階段] 公會植物任務 5,0,0,一般恢復藥水 X1
114002136,[8階段] 公會植物任務 1,0,0,一般恢復藥水 X1
114002137,[8階段] 公會植物任務 2,0,0,一般恢復藥水 X1
114002138,[8階段] 公會植物任務 3,0,0,一般恢復藥水 X1
114002139,[8階段] 公會植物任務 4,0,0,一般恢復藥水 X1
114002140,[8階段] 公會植物任務 5,0,0,一般恢復藥水 X1
114002141,[9階段] 公會植物任務 1,0,0,"一般恢復藥水 X1
戰鬥靈藥 X1"
114002142,[9階段] 公會植物任務 2,0,0,"一般恢復藥水 X1
戰鬥靈藥 X1"
114002143,[9階段] 公會植物任務 3,0,0,"一般恢復藥水 X1
戰鬥靈藥 X1"
114002144,[9階段] 公會植物任務 4,0,0,"一般恢復藥水 X1
戰鬥靈藥 X1"
114002145,[9階段] 公會植物任務 5,0,0,"一般恢復藥水 X1
戰鬥靈藥 X1"
114002146,[10階段] 公會植物任務 1,0,0,戰鬥靈藥 X1
114002147,[10階段] 公會植物任務 2,0,0,戰鬥靈藥 X1
114002148,[10階段] 公會植物任務 3,0,0,戰鬥靈藥 X1
114002149,[10階段] 公會植物任務 4,0,0,戰鬥靈藥 X1
114002150,[10階段] 公會植物任務 5,0,0,戰鬥靈藥 X1
114002151,公會任務Ⅱ  1-1,0,0,一般恢復藥水 X1
114002152,公會任務Ⅱ  1-2,0,0,一般恢復藥水 X1
114002153,公會任務Ⅱ  1-3,0,0,一般恢復藥水 X1
114002154,公會任務Ⅱ  1-4,0,0,一般恢復藥水 X1
114002155,公會任務Ⅱ  1-5,0,0,一般恢復藥水 X1
114002156,公會任務Ⅱ  1-6,0,0,一般恢復藥水 X1
114002157,公會任務Ⅱ  1-7,0,0,一般恢復藥水 X1
114002158,公會任務Ⅱ  1-8,0,0,一般恢復藥水 X1
114002159,公會任務Ⅱ  1-9,0,0,一般恢復藥水 X1
114002160,公會任務Ⅱ  1-10,0,0,一般恢復藥水 X1
114002161,公會任務Ⅱ  2-1,0,0,一般恢復藥水 X1
114002162,公會任務Ⅱ  2-2,0,0,一般恢復藥水 X1
114002163,公會任務Ⅱ  2-3,0,0,一般恢復藥水 X1
114002164,公會任務Ⅱ  2-4,0,0,一般恢復藥水 X1
114002165,公會任務Ⅱ  2-5,0,0,一般恢復藥水 X1
114002166,公會任務Ⅱ  2-6,0,0,一般恢復藥水 X1
114002167,公會任務Ⅱ  2-7,0,0,一般恢復藥水 X1
114002168,公會任務Ⅱ  2-8,0,0,一般恢復藥水 X1
114002169,公會任務Ⅱ  2-9,0,0,一般恢復藥水 X1
114002170,公會任務Ⅱ  2-10,0,0,一般恢復藥水 X1
114002171,公會任務Ⅱ  3-1,0,0,一般恢復藥水 X1
114002172,公會任務Ⅱ  3-2,0,0,一般恢復藥水 X1
114002173,公會任務Ⅱ  3-3,0,0,一般恢復藥水 X1
114002174,公會任務Ⅱ  3-4,0,0,一般恢復藥水 X1
114002175,公會任務Ⅱ  3-5,0,0,一般恢復藥水 X1
114002176,公會任務Ⅱ  3-6,0,0,一般恢復藥水 X1
114002177,公會任務Ⅱ  3-7,0,0,一般恢復藥水 X1
114002178,公會任務Ⅱ  3-8,0,0,一般恢復藥水 X1
114002179,公會任務Ⅱ  3-9,0,0,一般恢復藥水 X1
114002180,公會任務Ⅱ  3-10,0,0,一般恢復藥水 X1
114002181,公會任務Ⅱ  4-1,0,0,一般恢復藥水 X1
114002182,公會任務Ⅱ  4-2,0,0,一般恢復藥水 X1
114002183,公會任務Ⅱ  4-3,0,0,一般恢復藥水 X1
114002184,公會任務Ⅱ  4-4,0,0,一般恢復藥水 X1
114002185,公會任務Ⅱ  4-5,0,0,一般恢復藥水 X1
114002186,公會任務Ⅱ  4-6,0,0,一般恢復藥水 X1
114002187,公會任務Ⅱ  4-7,0,0,一般恢復藥水 X1
114002188,公會任務Ⅱ  4-8,0,0,一般恢復藥水 X1
114002189,公會任務Ⅱ  4-9,0,0,一般恢復藥水 X1
114002190,公會任務Ⅱ  4-10,0,0,一般恢復藥水 X1
114002191,公會任務Ⅱ  5-1,0,0,一般恢復藥水 X1
114002192,公會任務Ⅱ  5-2,0,0,一般恢復藥水 X1
114002193,公會任務Ⅱ  5-3,0,0,一般恢復藥水 X1
114002194,公會任務Ⅱ  5-4,0,0,一般恢復藥水 X1
114002195,公會任務Ⅱ  5-5,0,0,一般恢復藥水 X1
114002196,公會任務Ⅱ  5-6,0,0,一般恢復藥水 X1
114002197,公會任務Ⅱ  5-7,0,0,一般恢復藥水 X1
114002198,公會任務Ⅱ  5-8,0,0,一般恢復藥水 X1
114002199,公會任務Ⅱ  5-9,0,0,一般恢復藥水 X1
114002200,公會任務Ⅱ  5-10,0,0,一般恢復藥水 X1
114002201,公會任務Ⅱ  6-1,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002202,公會任務Ⅱ  6-2,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002203,公會任務Ⅱ  6-3,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002204,公會任務Ⅱ  6-4,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002205,公會任務Ⅱ  6-5,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002206,公會任務Ⅱ  6-6,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002207,公會任務Ⅱ  6-7,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002208,公會任務Ⅱ  6-8,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002209,公會任務Ⅱ  6-9,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002210,公會任務Ⅱ  6-10,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002211,公會任務Ⅱ  7-1,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002212,公會任務Ⅱ  7-2,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002213,公會任務Ⅱ  7-3,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002214,公會任務Ⅱ  7-4,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002215,公會任務Ⅱ  7-5,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002216,公會任務Ⅱ  7-6,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002217,公會任務Ⅱ  7-7,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002218,公會任務Ⅱ  7-8,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002219,公會任務Ⅱ  7-9,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002220,公會任務Ⅱ  7-10,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002221,公會任務Ⅱ  8-1,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002222,公會任務Ⅱ  8-2,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002223,公會任務Ⅱ  8-3,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002224,公會任務Ⅱ  8-4,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002225,公會任務Ⅱ  8-5,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002226,公會任務Ⅱ  8-6,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002227,公會任務Ⅱ  8-7,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002228,公會任務Ⅱ  8-8,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002229,公會任務Ⅱ  8-9,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002230,公會任務Ⅱ  8-10,0,0,"公會金幣(第2季) X1
一般恢復藥水 X1"
114002231,公會任務Ⅱ  9-1,0,0,"聲望箱子 X1
一般恢復藥水 X1"
114002232,公會任務Ⅱ  9-2,0,0,"聲望箱子 X1
一般恢復藥水 X1"
114002233,公會任務Ⅱ  9-3,0,0,"聲望箱子 X1
一般恢復藥水 X1"
114002234,公會任務Ⅱ  9-4,0,0,"聲望箱子 X1
一般恢復藥水 X1"
114002235,公會任務Ⅱ  9-5,0,0,"聲望箱子 X1
一般恢復藥水 X1"
114002236,公會任務Ⅱ  9-6,0,0,"聲望箱子 X1
一般恢復藥水 X1"
114002237,公會任務Ⅱ  9-7,0,0,"聲望箱子 X1
一般恢復藥水 X1"
114002238,公會任務Ⅱ  9-8,0,0,"聲望箱子 X1
一般恢復藥水 X1"
114002239,公會任務Ⅱ  9-9,0,0,"聲望箱子 X1
一般恢復藥水 X1"
114002240,公會任務Ⅱ  9-10,0,0,"聲望箱子 X1
一般恢復藥水 X1"
114002241,公會任務Ⅱ  10-1,0,0,"聲望箱子 X1
公會金幣箱子 X1"
114002242,公會任務Ⅱ  10-2,0,0,"聲望箱子 X1
公會金幣箱子 X1"
114002243,公會任務Ⅱ  10-3,0,0,"聲望箱子 X1
公會金幣箱子 X1"
114002244,公會任務Ⅱ  10-4,0,0,"聲望箱子 X1
公會金幣箱子 X1"
114002245,公會任務Ⅱ  10-5,0,0,"聲望箱子 X1
公會金幣箱子 X1"
114002246,公會任務Ⅱ  10-6,0,0,"聲望箱子 X1
公會金幣箱子 X1"
114002247,公會任務Ⅱ  10-7,0,0,"聲望箱子 X1
公會金幣箱子 X1"
114002248,公會任務Ⅱ  10-8,0,0,"聲望箱子 X1
公會金幣箱子 X1"
114002249,公會任務Ⅱ  10-9,0,0,"聲望箱子 X1
公會金幣箱子 X1"
114002250,公會任務Ⅱ  10-10,0,0,"聲望箱子 X1
公會金幣箱子 X1"
131013001,發現公會點數證物 10個!,0,0,
131013002,發現公會點數礦石碎片 10個!,0,0,
131013003,發現公會點數礦石 10個!,0,0,
131013004,發現公會點數寶石 10個!,0,0,
131013005,發現公會點數證物 10個!,0,0,
131013006,發現公會點數礦石碎片 10個!,0,0,
131013007,發現公會點數礦石 10個!,0,0,
131013008,發現公會點數寶石 10個!,0,0,
131013009,發現公會點數證物 10個!,0,0,
131013010,發現公會點數礦石碎片 10個!,0,0,
131013011,發現公會點數礦石 10個!,0,0,
131013012,發現公會點數寶石 10個!,0,0,
114013063,煩躁的傑伊特,0,0,
114004001,暴風監視者硬幣,0,0,
114004002,暴風監視者標誌,0,0,
114004003,無限回廊移動指南,0,0,
114004004,無限回廊移動秘技,0,0,
114004009,銀光果,0,0,
114004010,銀光牌妙藥,0,0,
123007005,陰森村莊的高級地圖碎片,0,0,
123007006,陰森村莊的初級地圖碎片,0,0,
121004001,黃色星星碎片的用處,0,0,
121004002,藍色星星碎片的用處,0,0,
121004003,漆黑星星碎片的用處,0,0,
114004005,佩爾法閱覽室鑰匙,0,0,
114004006,佩爾法最高級魔法書,0,0,
114004007,銀色腳趾小禮包,0,0,
114004008,銀色腳趾禮包,0,0,
122004001,莉茲的記錄 (1),0,0,
122004002,莉茲的記錄 (2),0,0,
122004003,莉茲的記錄 (3),0,0,
124004002,閃電舞蹈家登錄證,0,0,
124004003,卡伊改登錄證,0,0,
124004004,裝甲霏霏登錄證,0,0,
124004005,代理人 修巴爾茲登錄證,0,0,
123007001,可以利用飢餓諾爾誘餌做的事,0,0,
123007002,可以利用強悍諾爾誘餌做的事,0,0,
123007003,可以利用露菲寶寶誘餌做的事,0,0,
123007004,可以利用沒有主人的騎士誘餌做的事,0,0,
134005001,[∞] 黑月一族聲望 (1/3),0,0,
134005002,[∞] 黑月一族聲望 (2/3),0,0,
134005003,[∞] 黑月一族聲望 (3/3),0,0,
124004001,機甲戰士 梅依登登錄證,0,0,
134007000,怪物攻略集 GET!,0,0,
114007001,山林地帶的探險,0,0,銀甜椒 X1
114007002,冥王神殿的探險,0,0,銀甜椒 X1
114007003,參觀艾利亞斯首飾店,0,0,銀甜椒 X1
114007004,沃爾丁的山莓蛋糕,0,0,銀甜椒 X1
114007005,美琳需要的牛奶?,0,0,銀甜椒 X1
114007006,做菜所需的,0,0,銀甜椒 X1
114007007,朵莉亞的私人委託,0,0,銀甜椒 X1
114007008,南宮的隱秘的愛好,0,0,銀甜椒 X2
114007009,礦石精通Ⅰ,0,0,銀甜椒 X2
114007010,凱佩爾的傑作,0,0,銀甜椒 X2
114007011,太習慣果凍!,0,0,銀甜椒 X2
114007012,礦石精通 Ⅱ,0,0,銀甜椒 X3
114007013,最高級料理材料,0,0,銀甜椒 X3
114007014,製作新的藥水 Ⅰ,0,0,銀甜椒 X3
114007015,製作新的藥水 Ⅱ,0,0,銀甜椒 X4
114007016,為巴特準備的美味,0,0,銀甜椒 X4
114007017,凱佩爾喜歡廢物利用,0,0,銀甜椒 X4
114007018,山林地帶的寶物,0,0,銀甜椒 X4
114007019,美琳的新的嘗試,0,0,銀甜椒 X4
114007020,冥王神殿的寶物,0,0,銀甜椒 X4
114007021,山嶽地帶的探險,0,0,銀甜椒 X1
114007022,阿爾卡笛亞的探險,0,0,銀甜椒 X1
114007023,參觀艾利亞斯精品店,0,0,銀甜椒 X1
114007024,不厭倦的!,0,0,銀甜椒 X1
114007025,吉恩蒂亞最好的南瓜羹,0,0,銀甜椒 X1
114007026,用桃子做果醬,0,0,銀甜椒 X1
114007027,伊克納特的愛好 Ⅰ,0,0,銀甜椒 X1
114007028,朵莉亞的實驗精神,0,0,銀甜椒 X2
114007029,需要櫻桃,0,0,銀甜椒 X2
114007030,減肥要吃番茄!,0,0,銀甜椒 X2
114007031,伊克納特的愛好 Ⅱ,0,0,銀甜椒 X2
114007032,腸胃藥,0,0,銀甜椒 X3
114007033,為了點火……,0,0,銀甜椒 X3
114007034,保持年輕的秘訣,0,0,銀甜椒 X3
114007035,香噴噴的很有食欲,0,0,銀甜椒 X4
114007036,貓貓髮夾很流行,0,0,銀甜椒 X4
114007037,蘭蒂安的洗碗秘訣,0,0,銀甜椒 X4
114007038,伊克納特的愛好 Ⅲ,0,0,銀甜椒 X4
114007039,保暖貼的材料,0,0,銀甜椒 X4
114007040,因為身體虛弱,0,0,銀甜椒 X4
114007041,黑暗森林的探險,0,0,銀甜椒 X1
114007042,金字塔遺址的探險,0,0,銀甜椒 X1
114007043,觀賞貝羅斯噴水池,0,0,銀甜椒 X1
114007044,回收鑰匙,0,0,銀甜椒 X1
114007045,愛伊琳的生日禮物,0,0,銀甜椒 X1
114007046,世上最香的東西,0,0,銀甜椒 X1
114007047,製造妙藥,0,0,銀甜椒 X1
114007048,饞嘴,0,0,銀甜椒 X2
114007049,維修卡地佛的武器,0,0,銀甜椒 X2
114007050,有助於熟睡的,0,0,銀甜椒 X2
114007051,辛卓叔叔的禮物,0,0,銀甜椒 X2
114007052,不能沒有糖,0,0,銀甜椒 X3
114007053,沙漠探險的必需品 Ⅰ,0,0,銀甜椒 X3
114007054,最高級盾牌材料,0,0,銀甜椒 X3
114007055,總會有用處吧,0,0,銀甜椒 X4
114007056,揭開黑月城的秘密,0,0,銀甜椒 X4
114007057,沙漠探險的必需品 Ⅱ,0,0,銀甜椒 X4
114007058,舞扇忍者的密信,0,0,銀甜椒 X4
114007059,請幫忙抓住玄武,0,0,銀甜椒 X4
114007060,黑月的柔順秀髮,0,0,銀甜椒 X4
114007061,雨林地帶的探險,0,0,銀甜椒 X1
114007062,奧利佛原野的探險,0,0,銀甜椒 X1
114007063,參觀艾利亞斯戰鬥用品店,0,0,銀甜椒 X1
114007064,讓人垂涎欲滴,0,0,銀甜椒 X1
114007065,奴安的新藥水,0,0,銀甜椒 X1
114007066,消滅螞蟻,0,0,銀甜椒 X1
114007067,能用作防具材料嗎,0,0,銀甜椒 X1
114007068,奧利佛海軍日誌,0,0,銀甜椒 X2
114007069,請小心蛇女,0,0,銀甜椒 X2
114007070,幸運符,0,0,銀甜椒 X2
114007071,伊克納特的愛好 Ⅳ,0,0,銀甜椒 X2
114007072,阿法的最高級料理,0,0,銀甜椒 X3
114007073,海盜的願望,0,0,銀甜椒 X3
114007074,伊克納特的愛好 Ⅴ,0,0,銀甜椒 X3
114007075,蔥郁的雨林地帶,0,0,銀甜椒 X4
114007076,需要甜的東西,0,0,銀甜椒 X4
114007077,奧利佛炮兵日誌,0,0,銀甜椒 X4
114007078,被搶的便當,0,0,銀甜椒 X4
114007079,不斷研究,0,0,銀甜椒 X4
114007080,商品大賣預感,0,0,銀甜椒 X4
114007081,春植島的探險,0,0,銀甜椒 X1
114007082,彭哥列列車的探險,0,0,銀甜椒 X1
114007083,參觀艾利亞斯餐廳,0,0,銀甜椒 X1
114007084,史前村莊護符,0,0,銀甜椒 X1
114007085,回收廢鐵,0,0,銀甜椒 X1
114007086,難找到的材料,0,0,銀甜椒 X1
114007087,回收碎裂的蛋,0,0,銀甜椒 X1
114007088,委託修理項墜,0,0,銀甜椒 X2
114007089,昂貴的獠牙,0,0,銀甜椒 X2
114007090,最好的製冷劑,0,0,銀甜椒 X2
114007091,伊克納特的愛好 Ⅵ,0,0,銀甜椒 X2
114007092,製作蕾絲,0,0,銀甜椒 X3
114007093,要儘快找到,0,0,銀甜椒 X3
114007094,路伊絕對信賴的,0,0,銀甜椒 X3
114007095,腐爛的也不常見,0,0,銀甜椒 X4
114007096,不要上珊瑚獸的當,0,0,銀甜椒 X4
114007097,需要保護的是?,0,0,銀甜椒 X4
114007098,如果我也能製作,0,0,銀甜椒 X4
114007099,研究已冷卻的心臟,0,0,銀甜椒 X4
114007100,喬安潘的寶石,0,0,黃金甜椒 X3
114007101,金蘭雲系的探險,0,0,銀甜椒 X1
114007102,春植島領主館的探險,0,0,銀甜椒 X1
114007103,參觀艾利亞斯的拍賣場,0,0,銀甜椒 X1
114007104,藍豺狼獸的消化劑,0,0,銀甜椒 X1
114007105,教訓莫迪,0,0,銀甜椒 X1
114007106,想要漂亮的枕頭,0,0,銀甜椒 X1
114007107,管理神殿,0,0,銀甜椒 X1
