,ID,_Skill_ID,_Multi_Icon,_Multi_IconIndex,_Awaken_Order,_Awaken_skill,_Order,_EffectRequire_ID,_EffectRequire_Value,_MotionInfo1,_SoundEffect1,_Fx1,_MotionInfo2,_SoundEffect2,_Fx2,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_ValueSlv1,_Require1_Value2,_Require1_ValueSlv2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_ValueSlv1,_Require2_Value2,_Require2_ValueSlv2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_ValueSlv1,_Require3_Value2,_Require3_ValueSlv2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_ValueSlv1,_Require4_Value2,_Require4_ValueSlv2,_RequireEquipType,_RequireItemKind,_MotionStatusCheck,_StandCheck,_Buff_Check,_ComboCheck,_Skill_ComboID,_ComboTimeDelay,_ComboTime,_ComboApplyID,_Skill_CoolTimeID,_CoolTime1,_CoolTimeSLv1,_CoolTimeApplyID1,_CoolTime2,_CoolTimeSLv2,_CoolTimeApplyID2,_ConsumptionTerm,_ConsumptionStat1,_ConsumptionStatValue1,_ConsumptionStatValueSlv1,_ConsumptionStat2,_ConsumptionStatValue2,_ConsumptionStatValueSlv2,_ConsumptionStat3,_ConsumptionStatValue3,_ConsumptionStatValueSlv3,_ConsumptionItemID1,_ConsumptionItemID2,_ConditionCheckTime,_Speed_Delay,_Speed_X,_Speed_Time,_Speed_Y,_TargetType,_TargetMaxCount,_TargetMaxCountSlv,_Effect_Delay1,_Effect_Self1,_Effect_Target1,_Effect_Delay2,_Effect_Self2,_Effect_Target2,_Effect_Delay3,_Effect_Self3,_Effect_Target3,_Effect_Delay4,_Effect_Self4,_Effect_Target4,_Effect_Delay5,_Effect_Self5,_Effect_Target5,_Effect_Delay6,_Effect_Self6,_Effect_Target6,_Loop_Effect_Start_Delay1,_Loop_Effect_Delay1,_Loop_Effect_Self1,_Loop_Effect_Target1,_Loop_Effect_Finish_Time1,_Loop_Effect_Start_Delay2,_Loop_Effect_Delay2,_Loop_Effect_Self2,_Loop_Effect_Target2,_Loop_Effect_Finish_Time2,_StatusType1,_StatusValue1,_StatusValueSlv1,_StatusType2,_StatusValue2,_StatusValueSlv2,_StatusType3,_StatusValue3,_StatusValueSlv3,_StatusType4,_StatusValue4,_StatusValueSlv4,_Dec_Cool,_Name,_MaxSlv
1980,1981.0,1002028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24002903.0,5469.0,19707.0,24002903.0,5469.0,19707.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079278716.0,1.0,0.0,0.0,10001.0,100.0,130.0,10001.0,1003.0,70.0,0.0,1003.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,23290021.0,0.0,0.0,25200792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,21513321.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,莊嚴,10
1981,1982.0,1002028.0,0.0,0.0,1.0,29260.0,0.0,0.0,0.0,80003646.0,7022.0,21169.0,80003646.0,7022.0,21169.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079278716.0,1.0,0.0,0.0,10001.0,230.0,270.0,10001.0,1003.0,105.0,0.0,1003.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,23290021.0,0.0,0.0,25200792.0,0.0,0.0,21505346.0,0.0,16.0,0.0,21513321.0,17.0,0.0,21513321.0,18.0,0.0,21513321.0,1.0,2.0,0.0,21513321.0,13.0,15.0,1.0,0.0,21513321.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,莊嚴,10
1982,1983.0,1003028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10003028.0,1906.0,0.0,10003028.0,1906.0,0.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079278716.0,1.0,0.0,0.0,10001.0,100.0,700.0,10001.0,1004.0,180.0,0.0,1004.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,23290019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21013332.0,0.0,0.0,0.0,2.0,0.0,21513331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,急速,10
1983,1984.0,1003028.0,0.0,0.0,1.0,29281.0,2.0,1.0,13004345.0,80003673.0,7026.0,21245.0,80003673.0,7026.0,21245.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079278716.0,1.0,0.0,0.0,10001.0,110.0,150.0,10001.0,1014.0,180.0,0.0,1014.0,180.0,0.0,1004.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,23290021.0,0.0,0.0,13004346.0,0.0,0.0,21505349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21513331.0,11.0,0.0,1.0,0.0,21513331.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,急速,10
1984,1985.0,1003028.0,0.0,0.0,1.0,29281.0,1.0,1.0,81017695.0,80003673.0,7026.0,21245.0,80003673.0,7026.0,21245.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079278716.0,1.0,0.0,0.0,10001.0,110.0,150.0,10001.0,1010.0,180.0,0.0,1010.0,180.0,0.0,1004.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,23290021.0,0.0,0.0,81017696.0,0.0,0.0,21505349.0,0.0,0.0,13004345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21513331.0,11.0,0.0,1.0,0.0,21513331.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,急速,10
1985,1986.0,1003028.0,0.0,0.0,1.0,29281.0,0.0,0.0,0.0,80003672.0,7025.0,21244.0,80003672.0,7025.0,21244.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079278716.0,1.0,0.0,0.0,10001.0,130.0,170.0,10001.0,1004.0,180.0,0.0,1004.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,23290021.0,0.0,0.0,81017695.0,0.0,3.0,21505349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,21513331.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,急速,10
1986,1987.0,1003028.0,0.0,0.0,2.0,29282.0,2.0,1.0,13004347.0,80003673.0,7026.0,21245.0,80003673.0,7026.0,21245.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079278716.0,1.0,0.0,0.0,10001.0,110.0,150.0,10001.0,1014.0,90.0,0.0,1014.0,90.0,0.0,1004.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,23290021.0,0.0,0.0,13004348.0,0.0,0.0,21505347.0,0.0,0.0,21505349.0,0.0,0.0,13004348.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21513331.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,急速,10
1987,1988.0,1003028.0,0.0,0.0,2.0,29282.0,1.0,1.0,81017695.0,80003673.0,7026.0,21245.0,80003673.0,7026.0,21245.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079278716.0,1.0,0.0,0.0,10001.0,110.0,150.0,10001.0,1010.0,90.0,0.0,1010.0,90.0,0.0,1004.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,23290021.0,0.0,0.0,81017696.0,0.0,0.0,21505347.0,0.0,0.0,21505349.0,0.0,0.0,13004347.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21513331.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,急速,10
1988,1989.0,1003028.0,0.0,0.0,2.0,29282.0,0.0,0.0,0.0,80003672.0,7025.0,21244.0,80003672.0,7025.0,21244.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079278716.0,1.0,0.0,0.0,10001.0,130.0,170.0,10001.0,1004.0,90.0,0.0,1004.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,23290021.0,0.0,0.0,81017695.0,0.0,3.0,21505347.0,0.0,3.0,21505349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,21513331.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,急速,10
1989,1990.0,1005028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24002905.0,5471.0,19709.0,24002905.0,5471.0,19709.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079475324.0,1.0,0.0,0.0,10001.0,150.0,220.0,10001.0,1011.0,65.0,0.0,1011.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,23290021.0,0.0,0.0,25200794.0,0.0,0.0,73000015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21513351.0,15.0,15.0,1.0,0.0,21513351.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,漸次加強,10
1990,1991.0,1005028.0,0.0,0.0,1.0,29205.0,0.0,0.0,0.0,80003671.0,7024.0,21243.0,80003671.0,7024.0,21243.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079475324.0,1.0,0.0,0.0,10001.0,130.0,170.0,10001.0,1011.0,65.0,0.0,1011.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,23290021.0,0.0,0.0,25200794.0,0.0,0.0,73000015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21513351.0,12.0,1.0,1.0,0.0,21513351.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,漸次加強,10
1991,1992.0,1005028.0,0.0,0.0,2.0,29206.0,0.0,0.0,0.0,80003671.0,7024.0,21243.0,80003671.0,7024.0,21243.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,22.0,103079475324.0,1.0,0.0,0.0,10001.0,130.0,170.0,10001.0,1011.0,120.0,0.0,1011.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,23290021.0,0.0,0.0,25200794.0,0.0,0.0,73000015.0,0.0,0.0,21505343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21513351.0,12.0,1.0,1.0,0.0,21513351.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,漸次加強,10
1992,1993.0,1005031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24003201.0,5479.0,19722.0,24003201.0,5479.0,19722.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,25.0,103079278716.0,1.0,0.0,0.0,10001.0,100.0,140.0,10001.0,1006.0,35.0,0.0,1006.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,8.0,25200818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21513452.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DM-DR,10
1993,1994.0,1005031.0,0.0,0.0,1.0,32252.0,1.0,1.0,81017693.0,80003676.0,7004.0,21254.0,80003676.0,7004.0,21254.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,25.0,103079278716.0,1.0,0.0,0.0,10001.0,100.0,140.0,10001.0,1007.0,35.0,0.0,1007.0,35.0,0.0,1006.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,81017694.0,0.0,0.0,21505334.0,0.0,8.0,25200818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21513452.0,9.0,0.0,1.0,0.0,21513452.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DM-DR,10
1994,1995.0,1005031.0,0.0,0.0,1.0,32252.0,0.0,0.0,0.0,80003675.0,7003.0,21253.0,80003675.0,7003.0,21253.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,25.0,103079278716.0,1.0,0.0,0.0,10001.0,110.0,140.0,10001.0,1006.0,35.0,0.0,1006.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,81017693.0,0.0,0.0,21505334.0,0.0,8.0,25200818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21513452.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DM-DR,10
1995,1996.0,1007031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24003202.0,5480.0,19723.0,24003202.0,5480.0,19723.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,25.0,103079278716.0,1.0,0.0,0.0,10001.0,100.0,140.0,10001.0,1008.0,35.0,0.0,1008.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,8.0,25200820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,21513471.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DM-GR,10
1996,1997.0,1007031.0,0.0,0.0,1.0,32233.0,0.0,0.0,0.0,80003674.0,5480.0,21252.0,80003674.0,5480.0,21252.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,13.0,25.0,103079278716.0,1.0,0.0,0.0,10001.0,100.0,140.0,10001.0,1008.0,35.0,0.0,1008.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,8.0,25200820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,21513471.0,8.0,2.0,1.0,0.0,21513471.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DM-GR,10
1997,1998.0,1000029.0,0.0,0.0,0.0,0.0,1.0,1.0,25200886.0,24003009.0,5472.0,19732.0,24003009.0,5472.0,19732.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,14.0,23.0,103079278716.0,1.0,0.0,0.0,10001.0,62.0,90.0,10001.0,1104.0,50.0,0.0,1104.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,3.0,0.0,21513501.0,3.0,0.0,21513501.0,6.0,0.0,21513502.0,6.0,0.0,21513502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,忍法_絅,10
1998,1999.0,1000029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24003009.0,5472.0,19732.0,24003009.0,5472.0,19732.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,14.0,23.0,103079278716.0,1.0,0.0,0.0,10001.0,62.0,90.0,10001.0,1104.0,50.0,0.0,1104.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,2.0,0.0,0.0,3.0,0.0,21513501.0,6.0,0.0,21513502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,忍法_絅,10
1999,2000.0,1002029.0,0.0,0.0,0.0,0.0,1.0,1.0,25200886.0,24003006.0,5473.0,19729.0,24003006.0,5473.0,19729.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,14.0,23.0,103079475324.0,1.0,0.0,0.0,10001.0,52.0,90.0,10001.0,1105.0,45.0,0.0,1105.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,300.0,15.0,0.0,4.0,10.0,0.0,0.0,73000006.0,0.0,4.0,0.0,21513521.0,5.0,0.0,21513521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,忍法_誣,10
2000,2001.0,1002029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24003006.0,5473.0,19729.0,24003006.0,5473.0,19729.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,14.0,23.0,103079475324.0,1.0,0.0,0.0,10001.0,52.0,90.0,10001.0,1105.0,45.0,0.0,1105.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,300.0,15.0,0.0,4.0,10.0,0.0,0.0,73000006.0,0.0,4.0,0.0,21513521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,忍法_誣,10
2001,2002.0,1002029.0,0.0,0.0,1.0,30281.0,1.0,1.0,25200886.0,80003664.0,6986.0,21185.0,80003664.0,6986.0,21185.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,14.0,23.0,103079475324.0,1.0,0.0,0.0,10001.0,72.0,112.0,10001.0,1105.0,45.0,0.0,1105.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,73000006.0,0.0,3.0,21505332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,21513521.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,忍法_誣,10
2002,2003.0,1002029.0,0.0,0.0,1.0,30281.0,0.0,0.0,0.0,80003664.0,6986.0,21185.0,80003664.0,6986.0,21185.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,14.0,23.0,103079475324.0,1.0,0.0,0.0,10001.0,72.0,112.0,10001.0,1105.0,45.0,0.0,1105.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,73000006.0,0.0,3.0,21505332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,21513521.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,忍法_誣,10
2003,2004.0,1002029.0,0.0,0.0,2.0,30282.0,1.0,1.0,25200886.0,80003663.0,6985.0,21184.0,80003663.0,6985.0,21184.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,14.0,23.0,103079475324.0,1.0,0.0,0.0,10001.0,72.0,112.0,10001.0,1105.0,45.0,0.0,1105.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,73000006.0,0.0,3.0,81017683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,21513521.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,忍法_誣,10
2004,2005.0,1002029.0,0.0,0.0,2.0,30282.0,0.0,0.0,0.0,80003663.0,6985.0,21184.0,80003663.0,6985.0,21184.0,1.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,14.0,23.0,103079475324.0,1.0,0.0,0.0,10001.0,72.0,112.0,10001.0,1105.0,45.0,0.0,1105.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,73000006.0,0.0,3.0,81017683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,21513521.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,忍法_誣,10
2005,2006.0,1005029.0,0.0,0.0,0.0,0.0,1.0,1.0,25200887.0,24003007.0,2054.0,19730.0,24003007.0,2054.0,19730.0,1.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,14.0,23.0,103079475324.0,1.0,0.0,0.0,10001.0,30.0,80.0,10001.0,1114.0,40.0,0.0,1114.0,40.0,0.0,1101.0,0.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,45.0,0.0,0.0,0.0,0.0,0.0,21020656.0,0.0,0.0,25200888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,忍法_快,1
