ID,_StageID,_SpaceNo,_EventType,_EventValue1,_EventValue2,_Space_Image,_Space_Index,_Space_Description,_Stop,_Space_RewardPoint,_Finish_RewardPoint
962,29,8,0,0,0,,0,,0,2886,9620
963,29,18,5,10,0,,0,,0,2889,9630
964,29,28,0,0,0,,0,,0,2892,9640
965,29,38,0,0,0,,0,,0,2895,9650
966,29,48,0,0,0,,0,,0,2898,9660
967,29,58,1,0,0,BALLOON01_01.PNG,2,,0,2901,9670
968,29,59,0,0,0,BALLOON01_01.PNG,10,,0,2904,9680
969,29,60,0,0,0,,0,,0,2907,9690
970,29,50,7,40002,0,BALLOON01_01.PNG,6,,0,2910,9700
971,29,40,2,10009,0,BALLOON01_01.PNG,41,,1,2913,9710
972,29,30,1,0,0,BALLOON01_01.PNG,2,,0,2916,9720
973,29,20,0,0,0,,0,,0,2919,9730
974,29,10,0,0,0,,0,,0,2922,9740
975,30,51,0,0,0,,0,,0,2925,9750
976,30,52,0,0,0,,0,,0,2928,9760
977,30,53,7,40002,0,BALLOON01_01.PNG,6,,0,2931,9770
978,30,54,0,0,0,,0,,0,2934,9780
979,30,55,0,0,0,,0,,0,2937,9790
980,30,45,5,10,0,BALLOON01_01.PNG,15,,0,2940,9800
981,30,44,1,0,0,BALLOON01_01.PNG,2,,0,2943,9810
982,30,43,0,0,0,,0,,0,2946,9820
983,30,33,8,3,0,BALLOON01_01.PNG,40,,0,2949,9830
984,30,34,0,0,0,,0,,0,2952,9840
985,30,35,0,0,0,,0,,0,2955,9850
986,30,36,5,23,0,BALLOON01_01.PNG,11,,0,2958,9860
987,30,37,7,40002,0,BALLOON01_01.PNG,6,,0,2961,9870
988,30,38,0,0,0,,0,,0,2964,9880
989,30,39,0,0,0,,0,,0,2967,9890
990,30,40,1,0,0,BALLOON01_01.PNG,54,,0,2970,9900
991,30,30,0,0,0,,0,,0,2973,9910
992,30,29,0,0,0,,0,,0,2976,9920
993,30,28,0,0,0,,0,,0,2979,9930
994,30,27,1,0,0,BALLOON01_01.PNG,2,,0,2982,9940
995,30,26,0,0,0,,0,,0,2985,9950
996,30,25,7,40002,0,BALLOON01_01.PNG,6,,0,2988,9960
997,30,24,5,8,0,BALLOON01_01.PNG,9,,0,2991,9970
998,30,23,0,0,0,,0,,0,2994,9980
999,30,22,8,1,0,BALLOON01_01.PNG,43,,0,2997,9990
1000,30,21,0,0,0,,0,,0,3000,10000
1001,30,11,1,0,0,BALLOON01_01.PNG,2,,0,3003,10010
1002,30,12,0,0,0,,0,,0,3006,10020
1003,30,13,7,40002,0,BALLOON01_01.PNG,6,,0,3009,10030
1004,30,14,0,0,0,,0,,0,3012,10040
1005,30,4,0,0,0,BALLOON01_01.PNG,10,,0,3015,10050
1006,30,5,0,0,0,,0,,0,3018,10060
1007,30,6,1,0,0,BALLOON01_01.PNG,2,,0,3021,10070
1008,30,7,7,40002,0,BALLOON01_01.PNG,6,,0,3024,10080
1009,30,8,0,0,0,BALLOON01_01.PNG,12,,0,3027,10090
1010,30,9,6,18,0,,0,,0,3030,10100
1011,30,10,0,0,0,,0,,0,3033,10110
1012,31,51,0,0,0,,0,,0,3036,10120
1013,31,52,7,40003,0,BALLOON01_01.PNG,6,,0,3039,10130
1014,31,53,0,0,0,,0,,0,3042,10140
1015,31,54,1,0,0,BALLOON01_01.PNG,2,,0,3045,10150
1016,31,55,5,28,0,BALLOON01_01.PNG,9,,0,3048,10160
1017,31,56,0,0,0,,0,,0,3051,10170
1018,31,57,4,3,3,BALLOON01_01.PNG,45,,0,3054,10180
1019,31,58,0,0,0,,0,,0,3057,10190
1020,31,59,1,0,0,BALLOON01_01.PNG,2,,0,3060,10200
1021,31,60,8,5,0,BALLOON01_01.PNG,47,,0,3063,10210
1022,31,50,5,12,0,BALLOON01_01.PNG,17,,0,3066,10220
1023,31,40,0,0,0,,0,,0,3069,10230
1024,31,39,0,0,0,,0,,0,3072,10240
1025,31,38,0,0,0,,0,,0,3075,10250
1026,31,37,1,0,0,BALLOON01_01.PNG,2,,0,3078,10260
1027,31,36,0,0,0,,0,,0,3081,10270
1028,31,35,5,10,0,,0,,0,3084,10280
1029,31,34,0,0,0,,0,,0,3087,10290
1030,31,33,7,40003,0,BALLOON01_01.PNG,6,,0,3090,10300
1031,31,32,0,0,0,,0,,0,3093,10310
1032,31,31,0,0,0,,0,,0,3096,10320
1033,31,21,1,0,0,BALLOON01_01.PNG,2,,0,3099,10330
1034,31,11,0,0,0,BALLOON01_01.PNG,18,,0,3102,10340
1035,31,12,0,0,0,,0,,0,3105,10350
1036,31,13,4,3,3,BALLOON01_01.PNG,45,,0,3108,10360
1037,31,14,0,0,0,,0,,0,3111,10370
1038,31,15,7,40003,0,BALLOON01_01.PNG,6,,0,3114,10380
1039,31,5,0,0,0,,0,,0,3117,10390
1040,31,6,0,0,0,,0,,0,3120,10400
1041,31,7,0,0,0,,0,,0,3123,10410
1042,31,8,0,0,0,,0,,0,3126,10420
1043,31,9,7,40003,0,BALLOON01_01.PNG,6,,0,3129,10430
1044,31,10,0,0,0,BALLOON01_01.PNG,10,,0,3132,10440
1045,31,20,1,0,0,BALLOON01_01.PNG,2,,0,3135,10450
1046,31,30,0,0,0,,0,,0,3138,10460
1047,32,51,0,0,0,,0,,0,3141,10470
1048,32,52,0,0,0,,0,,0,3144,10480
1049,32,53,7,40003,0,BALLOON01_01.PNG,6,,0,3147,10490
1050,32,54,0,0,0,,0,,0,3150,10500
1051,32,55,5,22,0,BALLOON01_01.PNG,11,,0,3153,10510
1052,32,45,0,0,0,,0,,0,3156,10520
1053,32,44,1,0,0,BALLOON01_01.PNG,2,,0,3159,10530
1054,32,43,0,0,0,,0,,0,3162,10540
1055,32,33,0,0,0,,0,,0,3165,10550
1056,32,34,8,1,0,BALLOON01_01.PNG,43,,0,3168,10560
1057,32,35,0,0,0,,0,,0,3171,10570
1058,32,36,7,40003,0,BALLOON01_01.PNG,6,,0,3174,10580
1059,32,37,0,0,0,,0,,0,3177,10590
1060,32,38,0,0,0,,0,,0,3180,10600
1061,32,39,0,0,0,,0,,0,3183,10610
1062,32,40,1,0,0,BALLOON01_01.PNG,2,,0,3186,10620
1063,32,30,7,40003,0,BALLOON01_01.PNG,6,,0,3189,10630
1064,32,29,0,0,0,,0,,0,3192,10640
1065,32,28,0,0,0,,0,,0,3195,10650
1066,32,27,5,15,0,BALLOON01_01.PNG,15,,0,3198,10660
1067,32,26,0,0,0,,0,,0,3201,10670
1068,32,25,0,0,0,,0,,0,3204,10680
1069,32,24,1,0,0,BALLOON01_01.PNG,2,,0,3207,10690
1070,32,23,0,0,0,,0,,0,3210,10700
1071,32,22,7,40003,0,BALLOON01_01.PNG,6,,0,3213,10710
1072,32,21,8,4,0,BALLOON01_01.PNG,3,,0,3216,10720
1073,32,11,0,0,0,BALLOON01_01.PNG,12,,0,3219,10730
1074,32,12,0,0,0,,0,,0,3222,10740
1075,32,13,1,0,0,BALLOON01_01.PNG,2,,0,3225,10750
1076,32,14,7,40003,0,BALLOON01_01.PNG,6,,0,3228,10760
1077,32,4,0,0,0,,0,,0,3231,10770
1078,32,5,2,10010,0,BALLOON01_01.PNG,41,,1,3234,10780
1079,32,6,0,0,0,,0,,0,3237,10790
1080,32,7,0,0,0,,0,,0,3240,10800
1081,32,8,1,0,0,BALLOON01_01.PNG,54,,0,3243,10810
1082,32,9,6,18,0,,0,,0,3246,10820
1083,32,10,0,0,0,,0,,0,3249,10830
1084,33,51,0,0,0,,0,,0,3252,10840
1085,33,52,0,0,0,,0,,0,3255,10850
1086,33,53,5,17,0,BALLOON01_01.PNG,7,,0,3258,10860
1087,33,54,0,0,0,,0,,0,3261,10870
1088,33,55,1,0,0,BALLOON01_01.PNG,2,,0,3264,10880
1089,33,56,0,0,0,,0,,0,3267,10890
1090,33,57,7,40003,0,BALLOON01_01.PNG,6,,0,3270,10900
1091,33,58,5,21,0,BALLOON01_01.PNG,9,,0,3273,10910
1092,33,59,0,0,0,,0,,0,3276,10920
1093,33,49,4,3,3,BALLOON01_01.PNG,45,,0,3279,10930
1094,33,39,7,40003,0,BALLOON01_01.PNG,6,,0,3282,10940
1095,33,38,0,0,0,,0,,0,3285,10950
1096,33,37,0,0,0,,0,,0,3288,10960
1097,33,36,5,11,0,BALLOON01_01.PNG,13,,0,3291,10970
1098,33,35,0,0,0,,0,,0,3294,10980
1099,33,34,7,40003,0,BALLOON01_01.PNG,6,,0,3297,10990
1100,33,33,0,0,0,,0,,0,3300,11000
1101,33,32,1,0,0,BALLOON01_01.PNG,2,,0,3303,11010
1102,33,22,7,40003,0,BALLOON01_01.PNG,6,,0,3306,11020
1103,33,23,0,0,0,BALLOON01_01.PNG,8,,0,3309,11030
1104,33,24,0,0,0,,0,,0,3312,11040
1105,33,14,1,0,0,BALLOON01_01.PNG,2,,0,3315,11050
1106,33,4,8,6,0,BALLOON01_01.PNG,48,,0,3318,11060
1107,33,5,7,40003,0,BALLOON01_01.PNG,6,,0,3321,11070
1108,33,6,0,0,0,BALLOON01_01.PNG,14,,0,3324,11080
1109,33,7,0,0,0,,0,,0,3327,11090
1110,33,17,7,40003,0,BALLOON01_01.PNG,6,,0,3330,11100
1111,33,27,1,0,0,BALLOON01_01.PNG,2,,0,3333,11110
1112,33,28,0,0,0,BALLOON01_01.PNG,10,,0,3336,11120
1113,33,29,0,0,0,,0,,0,3339,11130
1114,34,51,0,0,0,,0,,0,3342,11140
1115,34,52,0,0,0,,0,,0,3345,11150
1116,34,53,1,0,0,BALLOON01_01.PNG,2,,0,3348,11160
1117,34,43,0,0,0,,0,,0,3351,11170
1118,34,44,5,11,0,BALLOON01_01.PNG,11,,0,3354,11180
1119,34,45,0,0,0,,0,,0,3357,11190
1120,34,55,7,40003,0,BALLOON01_01.PNG,6,,0,3360,11200
1121,34,56,0,0,0,,0,,0,3363,11210
1122,34,57,1,0,0,BALLOON01_01.PNG,2,,0,3366,11220
1123,34,47,0,0,0,,0,,0,3369,11230
1124,34,48,7,40003,0,BALLOON01_01.PNG,6,,0,3372,11240
1125,34,49,5,22,0,BALLOON01_01.PNG,9,,0,3375,11250
1126,34,59,0,0,0,,0,,0,3378,11260
1127,34,60,0,0,0,,0,,0,3381,11270
1128,34,50,7,40003,0,BALLOON01_01.PNG,6,,0,3384,11280
1129,34,40,0,0,0,BALLOON01_01.PNG,12,,0,3387,11290
1130,34,30,4,3,3,BALLOON01_01.PNG,45,,0,3390,11300
1131,34,29,0,0,0,,0,,0,3393,11310
1132,34,28,1,0,0,BALLOON01_01.PNG,2,,0,3396,11320
1133,34,27,0,0,0,,0,,0,3399,11330
1134,34,26,0,0,0,,0,,0,3402,11340
1135,34,25,7,40003,0,BALLOON01_01.PNG,6,,0,3405,11350
1136,34,35,8,1,0,BALLOON01_01.PNG,43,,0,3408,11360
1137,34,34,0,0,0,,0,,0,3411,11370
1138,34,33,5,6,0,BALLOON01_01.PNG,15,,0,3414,11380
1139,34,32,0,0,0,,0,,0,3417,11390
1140,34,31,0,0,0,,0,,0,3420,11400
1141,34,21,8,4,0,BALLOON01_01.PNG,3,,0,3423,11410
1142,34,11,7,40003,0,BALLOON01_01.PNG,6,,0,3426,11420
1143,34,12,0,0,0,,0,,0,3429,11430
1144,34,13,0,0,0,BALLOON01_01.PNG,16,,0,3432,11440
1145,34,3,1,0,0,BALLOON01_01.PNG,2,,0,3435,11450
1146,34,4,7,40003,0,BALLOON01_01.PNG,6,,0,3438,11460
1147,34,5,0,0,0,BALLOON01_01.PNG,10,,0,3441,11470
1148,34,6,6,14,0,,0,,0,3444,11480
1149,34,7,0,0,0,,0,,0,3447,11490
1150,34,8,0,0,0,,0,,0,3450,11500
1151,34,9,1,0,0,BALLOON01_01.PNG,2,,0,3453,11510
1152,34,10,0,0,0,,0,,0,3456,11520
1153,35,51,0,0,0,,0,,0,3459,11530
1154,35,52,0,0,0,,0,,0,3462,11540
1155,35,53,0,0,0,,0,,0,3465,11550
1156,35,54,7,40003,0,BALLOON01_01.PNG,6,,0,3468,11560
1157,35,55,5,12,0,BALLOON01_01.PNG,7,,0,3471,11570
1158,35,45,0,0,0,,0,,0,3474,11580
1159,35,46,0,0,0,,0,,0,3477,11590
1160,35,47,7,40003,0,BALLOON01_01.PNG,6,,0,3480,11600
1161,35,48,0,0,0,,0,,0,3483,11610
1162,35,49,1,0,0,BALLOON01_01.PNG,2,,0,3486,11620
1163,35,50,4,3,3,BALLOON01_01.PNG,45,,0,3489,11630
1164,35,40,0,0,0,,0,,0,3492,11640
1165,35,39,5,27,0,BALLOON01_01.PNG,9,,0,3495,11650
1166,35,38,1,0,0,BALLOON01_01.PNG,2,,0,3498,11660
1167,35,37,0,0,0,,0,,0,3501,11670
1168,35,36,8,6,0,BALLOON01_01.PNG,48,,0,3504,11680
1169,35,35,0,0,0,BALLOON01_01.PNG,8,,0,3507,11690
1170,35,34,0,0,0,,0,,0,3510,11700
1171,35,33,6,16,0,,0,,0,3513,11710
1172,35,32,0,0,0,,0,,0,3516,11720
1173,35,31,7,40003,0,BALLOON01_01.PNG,6,,0,3519,11730
1174,35,21,5,8,0,BALLOON01_01.PNG,13,,0,3522,11740
1175,35,22,0,0,0,,0,,0,3525,11750
1176,35,23,0,0,0,,0,,0,3528,11760
1177,35,24,1,0,0,BALLOON01_01.PNG,2,,0,3531,11770
1178,35,25,7,40003,0,BALLOON01_01.PNG,6,,0,3534,11780
1179,35,15,0,0,0,,0,,0,3537,11790
1180,35,14,0,0,0,,0,,0,3540,11800
1181,35,13,7,40003,0,BALLOON01_01.PNG,6,,0,3543,11810
1182,35,12,0,0,0,BALLOON01_01.PNG,14,,0,3546,11820
1183,35,11,1,0,0,BALLOON01_01.PNG,2,,0,3549,11830
1184,35,1,7,40003,0,BALLOON01_01.PNG,6,,0,3552,11840
1185,35,2,0,0,0,,0,,0,3555,11850
1186,35,3,1,0,0,BALLOON01_01.PNG,2,,0,3558,11860
1187,35,4,0,0,0,,0,,0,3561,11870
1188,35,5,4,3,3,BALLOON01_01.PNG,45,,0,3564,11880
1189,35,6,0,0,0,,0,,0,3567,11890
1190,35,7,7,40003,0,BALLOON01_01.PNG,6,,0,3570,11900
1191,35,8,1,0,0,BALLOON01_01.PNG,2,,0,3573,11910
1192,35,9,0,0,0,BALLOON01_01.PNG,10,,0,3576,11920
1193,35,10,0,0,0,,0,,0,3579,11930
1194,36,51,0,0,0,,0,,0,3582,11940
1195,36,52,0,0,0,,0,,0,3585,11950
1196,36,53,7,40003,0,BALLOON01_01.PNG,6,,0,3588,11960
1197,36,54,0,0,0,,0,,0,3591,11970
1198,36,55,5,18,0,BALLOON01_01.PNG,9,,0,3594,11980
1199,36,56,0,0,0,,0,,0,3597,11990
1200,36,57,1,0,0,BALLOON01_01.PNG,2,,0,3600,12000
1201,36,58,0,0,0,,0,,0,3603,12010
1202,36,59,7,40003,0,BALLOON01_01.PNG,6,,0,3606,12020
1203,36,60,0,0,0,,0,,0,3609,12030
1204,36,50,1,0,0,BALLOON01_01.PNG,2,,0,3612,12040
1205,36,49,0,0,0,,0,,0,3615,12050
1206,36,48,5,22,0,BALLOON01_01.PNG,15,,0,3618,12060
1207,36,47,0,0,0,,0,,0,3621,12070
1208,36,46,8,1,0,BALLOON01_01.PNG,43,,0,3624,12080
1209,36,45,0,0,0,,0,,0,3627,12090
1210,36,44,7,40003,0,BALLOON01_01.PNG,6,,0,3630,12100
1211,36,43,0,0,0,,0,,0,3633,12110
1212,36,42,0,0,0,,0,,0,3636,12120
1213,36,41,7,40003,0,BALLOON01_01.PNG,6,,0,3639,12130
1214,36,31,0,0,0,,0,,0,3642,12140
1215,36,21,1,0,0,BALLOON01_01.PNG,2,,0,3645,12150
1216,36,22,0,0,0,BALLOON01_01.PNG,10,,0,3648,12160
1217,36,23,0,0,0,,0,,0,3651,12170
1218,36,24,7,40003,0,BALLOON01_01.PNG,6,,0,3654,12180
1219,36,34,0,0,0,,0,,0,3657,12190
1220,36,35,1,0,0,BALLOON01_01.PNG,2,,0,3660,12200
1221,36,36,5,11,0,,0,,0,3663,12210
1222,36,37,8,4,0,BALLOON01_01.PNG,3,,0,3666,12220
1223,36,27,0,0,0,,0,,0,3669,12230
1224,36,28,1,0,0,BALLOON01_01.PNG,2,,0,3672,12240
1225,36,29,0,0,0,,0,,0,3675,12250
1226,36,30,7,40003,0,BALLOON01_01.PNG,6,,0,3678,12260
1227,36,20,0,0,0,,0,,0,3681,12270
1228,36,10,0,0,0,BALLOON01_01.PNG,16,,0,3684,12280
1229,36,9,7,40003,0,BALLOON01_01.PNG,6,,0,3687,12290
1230,36,8,0,0,0,,0,,0,3690,12300
1231,36,7,0,0,0,,0,,0,3693,12310
1232,36,6,0,0,0,,0,,0,3696,12320
1233,36,5,1,0,0,BALLOON01_01.PNG,2,,0,3699,12330
1234,36,4,0,0,0,,0,,0,3702,12340
1235,36,3,6,18,0,,0,,0,3705,12350
1236,36,2,4,3,3,BALLOON01_01.PNG,45,,0,3708,12360
1237,36,1,0,0,0,,0,,0,3711,12370
1238,37,21,0,0,0,,0,,0,3714,12380
1239,37,11,0,0,0,,0,,0,3717,12390
1240,37,1,0,0,0,,0,,0,3720,12400
1241,37,2,1,0,0,BALLOON01_01.PNG,2,,0,3723,12410
1242,37,3,7,40003,0,BALLOON01_01.PNG,6,,0,3726,12420
1243,37,13,0,0,0,,0,,0,3729,12430
1244,37,23,5,10,0,BALLOON01_01.PNG,9,,0,3732,12440
1245,37,33,0,0,0,,0,,0,3735,12450
1246,37,32,1,0,0,BALLOON01_01.PNG,2,,0,3738,12460
1247,37,31,7,40003,0,BALLOON01_01.PNG,6,,0,3741,12470
1248,37,41,0,0,0,,0,,0,3744,12480
1249,37,51,1,0,0,BALLOON01_01.PNG,2,,0,3747,12490
1250,37,52,7,40003,0,BALLOON01_01.PNG,6,,0,3750,12500
1251,37,53,0,0,0,,0,,0,3753,12510
1252,37,54,8,5,0,BALLOON01_01.PNG,47,,0,3756,12520
1253,37,55,0,0,0,,0,,0,3759,12530
1254,37,45,0,0,0,BALLOON01_01.PNG,10,,0,3762,12540
1255,37,35,0,0,0,,0,,0,3765,12550
1256,37,25,1,0,0,BALLOON01_01.PNG,2,,0,3768,12560
1257,37,15,4,3,3,BALLOON01_01.PNG,45,,0,3771,12570
1258,37,16,5,20,0,,0,,0,3774,12580
1259,37,17,7,40003,0,BALLOON01_01.PNG,6,,0,3777,12590
1260,37,7,0,0,0,,0,,0,3780,12600
1261,37,8,1,0,0,BALLOON01_01.PNG,2,,0,3783,12610
1262,37,9,0,0,0,,0,,0,3786,12620
1263,37,10,5,10,0,BALLOON01_01.PNG,7,,0,3789,12630
1264,37,20,0,0,0,,0,,0,3792,12640
1265,37,30,0,0,0,,0,,0,3795,12650
1266,37,29,7,40003,0,BALLOON01_01.PNG,6,,0,3798,12660
1267,37,28,0,0,0,,0,,0,3801,12670
1268,37,27,0,0,0,,0,,0,3804,12680
1269,37,37,1,0,0,BALLOON01_01.PNG,2,,0,3807,12690
1270,37,47,0,0,0,,0,,0,3810,12700
1271,37,48,7,40003,0,BALLOON01_01.PNG,6,,0,3813,12710
1272,37,49,0,0,0,,0,,0,3816,12720
1273,37,50,0,0,0,BALLOON01_01.PNG,8,,0,3819,12730
1274,37,60,0,0,0,,0,,0,3822,12740
1275,37,59,7,40003,0,BALLOON01_01.PNG,6,,0,3825,12750
1276,37,58,1,0,0,BALLOON01_01.PNG,2,,0,3828,12760
1277,37,57,0,0,0,,0,,0,3831,12770
1278,37,56,0,0,0,,0,,0,3834,12780
1279,38,51,0,0,0,,0,,0,3837,12790
1280,38,52,0,0,0,,0,,0,3840,12800
1281,38,53,1,0,0,BALLOON01_01.PNG,2,,0,3843,12810
1282,38,43,7,40003,0,BALLOON01_01.PNG,6,,0,3846,12820
1283,38,44,0,0,0,,0,,0,3849,12830
1284,38,45,5,10,0,BALLOON01_01.PNG,11,,0,3852,12840
1285,38,55,0,0,0,,0,,0,3855,12850
1286,38,56,8,4,0,BALLOON01_01.PNG,3,,0,3858,12860
1287,38,57,7,40003,0,BALLOON01_01.PNG,6,,0,3861,12870
1288,38,47,0,0,0,,0,,0,3864,12880
1289,38,48,5,20,0,BALLOON01_01.PNG,13,,0,3867,12890
1290,38,49,0,0,0,,0,,0,3870,12900
1291,38,59,0,0,0,,0,,0,3873,12910
1292,38,60,1,0,0,BALLOON01_01.PNG,2,,0,3876,12920
1293,38,50,0,0,0,,0,,0,3879,12930
1294,38,40,0,0,0,BALLOON01_01.PNG,12,,0,3882,12940
1295,38,30,7,40003,0,BALLOON01_01.PNG,6,,0,3885,12950
1296,38,29,0,0,0,,0,,0,3888,12960
1297,38,28,0,0,0,,0,,0,3891,12970
1298,38,27,7,40003,0,BALLOON01_01.PNG,6,,0,3894,12980
1299,38,26,1,0,0,BALLOON01_01.PNG,2,,0,3897,12990
1300,38,25,0,0,0,,0,,0,3900,13000
1301,38,35,7,40003,0,BALLOON01_01.PNG,6,,0,3903,13010
1302,38,34,1,0,0,BALLOON01_01.PNG,2,,0,3906,13020
1303,38,33,0,0,0,,0,,0,3909,13030
1304,38,32,5,10,0,BALLOON01_01.PNG,9,,0,3912,13040
1305,38,31,7,40003,0,BALLOON01_01.PNG,6,,0,3915,13050
1306,38,21,0,0,0,,0,,0,3918,13060
1307,38,11,1,0,0,BALLOON01_01.PNG,2,,0,3921,13070
1308,38,12,7,40003,0,BALLOON01_01.PNG,6,,0,3924,13080
1309,38,13,0,0,0,BALLOON01_01.PNG,14,,0,3927,13090
1310,38,3,0,0,0,,0,,0,3930,13100
1311,38,4,2,10011,0,BALLOON01_01.PNG,41,,1,3933,13110
1312,38,5,0,0,0,,0,,0,3936,13120
1313,38,6,4,3,3,BALLOON01_01.PNG,45,,0,3939,13130
1314,38,7,0,0,0,BALLOON01_01.PNG,10,,0,3942,13140
1315,38,8,1,0,0,BALLOON01_01.PNG,2,,0,3945,13150
1316,38,9,6,20,0,,0,,0,3948,13160
1317,38,10,0,0,0,,0,,0,3951,13170
1318,39,1,0,0,0,,0,,0,3954,13180
1319,39,2,1,0,0,BALLOON01_01.PNG,2,,0,3957,13190
1320,39,3,0,0,0,,0,,0,3960,13200
1321,39,13,7,40003,0,BALLOON01_01.PNG,6,,0,3963,13210
1322,39,23,0,0,0,,0,,0,3966,13220
1323,39,33,1,0,0,BALLOON01_01.PNG,2,,0,3969,13230
1324,39,32,0,0,0,,0,,0,3972,13240
1325,39,31,5,17,0,BALLOON01_01.PNG,11,,0,3975,13250
1326,39,41,0,0,0,,0,,0,3978,13260
1327,39,51,4,3,3,BALLOON01_01.PNG,45,,0,3981,13270
1328,39,52,5,11,0,BALLOON01_01.PNG,13,,0,3984,13280
1329,39,53,0,0,0,,0,,0,3987,13290
1330,39,43,7,40003,0,BALLOON01_01.PNG,6,,0,3990,13300
1331,39,44,0,0,0,,0,,0,3993,13310
1332,39,45,1,0,0,BALLOON01_01.PNG,2,,0,3996,13320
1333,39,55,0,0,0,,0,,0,3999,13330
1334,39,56,7,40003,0,BALLOON01_01.PNG,6,,0,4002,13340
1335,39,57,0,0,0,,0,,0,4005,13350
1336,39,47,5,19,0,BALLOON01_01.PNG,9,,0,4008,13360
1337,39,48,7,40003,0,BALLOON01_01.PNG,6,,0,4011,13370
1338,39,49,0,0,0,,0,,0,4014,13380
1339,39,59,0,0,0,BALLOON01_01.PNG,14,,0,4017,13390
1340,39,60,1,0,0,BALLOON01_01.PNG,2,,0,4020,13400
1341,39,50,0,0,0,,0,,0,4023,13410
1342,39,40,0,0,0,BALLOON01_01.PNG,12,,0,4026,13420
1343,39,30,7,40003,0,BALLOON01_01.PNG,6,,0,4029,13430
1344,39,29,0,0,0,,0,,0,4032,13440
1345,39,28,0,0,0,,0,,0,4035,13450
1346,39,27,1,0,0,BALLOON01_01.PNG,2,,0,4038,13460
1347,39,26,8,1,0,BALLOON01_01.PNG,43,,0,4041,13470
1348,39,25,0,0,0,,0,,0,4044,13480
1349,39,15,2,10012,0,BALLOON01_01.PNG,41,,1,4047,13490
1350,39,14,0,0,0,,0,,0,4050,13500
1351,39,4,7,40003,0,BALLOON01_01.PNG,6,,0,4053,13510
1352,39,5,0,0,0,,0,,0,4056,13520
1353,39,6,1,0,0,BALLOON01_01.PNG,2,,0,4059,13530
1354,39,7,0,0,0,,0,,0,4062,13540
1355,39,8,0,0,0,BALLOON01_01.PNG,10,,0,4065,13550
1356,39,18,8,4,0,BALLOON01_01.PNG,3,,0,4068,13560
1357,39,19,7,40003,0,BALLOON01_01.PNG,6,,0,4071,13570
1358,39,20,0,0,0,,0,,0,4074,13580
1359,39,10,0,0,0,,0,,0,4077,13590
1360,40,51,0,0,0,,0,,0,4080,13600
1361,40,52,0,0,0,,0,,0,4083,13610
1362,40,53,1,0,0,BALLOON01_01.PNG,2,,0,4086,13620
1363,40,54,0,0,0,,0,,0,4089,13630
1364,40,55,5,11,0,BALLOON01_01.PNG,7,,0,4092,13640
1365,40,45,0,0,0,,0,,0,4095,13650
1366,40,46,7,40003,0,BALLOON01_01.PNG,6,,0,4098,13660
1367,40,47,0,0,0,,0,,0,4101,13670
1368,40,48,1,0,0,BALLOON01_01.PNG,2,,0,4104,13680
1369,40,49,0,0,0,,0,,0,4107,13690
1370,40,50,5,28,0,BALLOON01_01.PNG,9,,0,4110,13700
1371,40,40,0,0,0,,0,,0,4113,13710
1372,40,39,7,40003,0,BALLOON01_01.PNG,6,,0,4116,13720
1373,40,38,0,0,0,,0,,0,4119,13730
1374,40,37,7,40003,0,BALLOON01_01.PNG,6,,0,4122,13740
1375,40,36,0,0,0,BALLOON01_01.PNG,8,,0,4125,13750
1376,40,35,1,0,0,BALLOON01_01.PNG,2,,0,4128,13760
1377,40,34,0,0,0,,0,,0,4131,13770
1378,40,33,5,8,0,BALLOON01_01.PNG,15,,0,4134,13780
1379,40,32,6,18,0,,0,,0,4137,13790
1380,40,31,7,40003,0,BALLOON01_01.PNG,6,,0,4140,13800
1381,40,21,0,0,0,,0,,0,4143,13810
1382,40,22,7,40003,0,BALLOON01_01.PNG,6,,0,4146,13820
1383,40,23,0,0,0,,0,,0,4149,13830
1384,40,24,4,3,3,BALLOON01_01.PNG,45,,0,4152,13840
1385,40,25,7,40003,0,BALLOON01_01.PNG,6,,0,4155,13850
1386,40,15,0,0,0,BALLOON01_01.PNG,16,,0,4158,13860
1387,40,14,0,0,0,,0,,0,4161,13870
1388,40,13,1,0,0,BALLOON01_01.PNG,2,,0,4164,13880
1389,40,12,8,6,0,BALLOON01_01.PNG,48,,0,4167,13890
1390,40,11,0,0,0,,0,,0,4170,13900
1391,40,1,1,0,0,BALLOON01_01.PNG,2,,0,4173,13910
1392,40,2,0,0,0,,0,,0,4176,13920
1393,40,3,0,0,0,,0,,0,4179,13930
1394,40,4,7,40003,0,BALLOON01_01.PNG,6,,0,4182,13940
1395,40,5,0,0,0,,0,,0,4185,13950
1396,40,6,0,0,0,,0,,0,4188,13960
1397,40,7,1,0,0,BALLOON01_01.PNG,2,,0,4191,13970
1398,40,8,0,0,0,BALLOON01_01.PNG,10,,0,4194,13980
1399,40,9,4,3,3,BALLOON01_01.PNG,45,,0,4197,13990
1400,40,10,0,0,0,,0,,0,4200,14000
1401,41,51,0,0,0,,0,,0,4203,14010
1402,41,52,0,0,0,,0,,0,4206,14020
1403,41,42,1,0,0,BALLOON01_01.PNG,2,,0,4209,14030
1404,41,32,0,0,0,,0,,0,4212,14040
1405,41,22,7,40003,0,BALLOON01_01.PNG,6,,0,4215,14050
1406,41,12,5,9,0,BALLOON01_01.PNG,7,,0,4218,14060
1407,41,2,0,0,0,,0,,0,4221,14070
1408,41,3,7,40003,0,BALLOON01_01.PNG,6,,0,4224,14080
