ID,_Name,_Consumption_Ely,_Consumption_Item,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Require6_Type,_Require6_ID,_Require6_Value1,_Require6_Value2,_Require7_Type,_Require7_ID,_Require7_Value1,_Require7_Value2,_Require8_Type,_Require8_ID,_Require8_Value1,_Require8_Value2,_Description,_Message,_FX,_ErrorMessage_Ely,_ErrorMessage_Item,_ErrorMessage_Require1,_ErrorMessage_Require2,_ErrorMessage_Require3,_ErrorMessage_Require4,_ErrorMessage_Require5,_ErrorMessage_Require6,_ErrorMessage_Require7,_ErrorMessage_Require8
1210004,劍氣波,0,0,1,3,170,0,3,2,1107014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「劍氣波」。,習得「劍氣波」,513,,,等級不足。170等級以上才可習得。,需要Lv.1 迴旋斬。,,,,,,
1213005,猛衝,0,0,1,3,4,0,3,2,8000201,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「猛衝」。,習得「猛衝」,513,,,等級不足。4等級以上才可學習。,需要Lv.1 熟練單手劍[初級]。,,,,,,
1802404,[無限] 結界之擊,0,0,1,3,175,0,3,2,5000913,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,0,0,0,,,0,0,,,點擊「是」鍵即可習得「[無限] 結界之擊」。,習得「[無限] 結界之擊」,513,,,等級不足。175等級以上才可學習。,需要Lv.1 [特殊] 創世主_單手劍。,,,,,,
1212004,[單手劍] 祈福,0,0,1,3,175,0,3,2,8000201,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「[單手劍] 祈福」。,習得「[單手劍] 祈福」,513,,,等級不足。175等級以上才可學習。,需要Lv.1 熟練單手劍[初級]。,,,,,,
1109204,神聖氣息,0,0,1,3,140,0,3,2,8000201,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「神聖氣息」。,習得「神聖氣息」,513,,,等級不足。140等級以上才可學習。,需要Lv.1 熟練單手劍[初級]。,,,,,,
1109004,撞擊盾,0,0,1,3,170,0,3,2,1106102,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「撞擊盾」。,習得「撞擊盾」,513,,,等級不足。170等級以上才可習得。,需要Lv.1 迴旋盾牌。,,,,,,
8000501,熟練鈍器[初級],0,0,1,3,1,0,3,3,8000201,1,3,3,8000001,1,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練鈍器[初級]」。,習得「熟練鈍器[初級]」,513,,,等級不足。1等級以上才可學習。,已獲得熟練鈍器[初級]技能的狀態下無法獲得該技能。,已獲得熟練拳套[初級]技能的狀態下無法獲得該技能。,,,,,
1213004,猛衝,0,0,1,3,4,0,3,2,8000501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「猛衝」。,習得「猛衝」,513,,,等級不足。4等級以上才可學習。,需要Lv.1 熟練鈍器[初級]。,,,,,,
8000502,熟練鈍器[中級],0,0,1,3,10,0,3,2,8000501,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練鈍器[中級]」。,習得「熟練鈍器[中級]」,513,,,等級不足。10等級以上才可學習。,需要Lv.5 熟練鈍器[初級]。,,,,,,
1802407,撞擊鎚,0,0,1,3,140,0,3,2,8000501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「撞擊鎚」。,習得「撞擊鎚」,513,,,等級不足。140等級以上才可學習。,需要Lv.1 熟練鈍器[初級]。,,,,,,
8000503,熟練鈍器[高級],0,0,1,3,30,0,3,2,8000502,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練鈍器[高級]」。,習得「熟練鈍器[高級]」,513,,,等級不足。30等級以上才可學習。,需要Lv.10 熟練鈍器[中級]。,,,,,,
1211101,雙連爆,0,0,1,3,1,0,3,2,8000501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「雙連爆」。,習得「雙連爆」,513,,,等級不足。1等級以上才可學習。,需要Lv.1 熟練鈍器[初級]。,,,,,,
1211103,反殺,0,0,1,3,3,0,3,2,8000501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「反殺」。,習得「反殺」,513,,,等級不足。3等級以上才可學習。,需要Lv.1 熟練鈍器[初級]。,,,,,,
1109406,颱風鎚,0,0,1,3,4,0,3,2,8000501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「颱風鎚」。,習得「颱風鎚」,513,,,等級不足。4等級以上才可學習。,需要Lv.1 熟練鈍器[初級]。,,,,,,
1211102,盾擊[鈍器],0,0,1,3,5,0,3,2,8000501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「盾擊[鈍器]」。,習得「盾擊[鈍器]」,513,,,等級不足。5等級以上才可習得。,需要Lv.1 熟練鈍器[初級]。,,,,,,
1106202,迴旋盾牌[鈍器],0,0,1,3,6,0,3,2,8000501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「迴旋盾牌[鈍器]」。,習得「迴旋盾牌[鈍器]」,513,,,等級不足。6等級以上才可習得。,需要Lv.1 熟練鈍器[初級]。,,,,,,
8000504,熟練鈍器[最高級],0,0,1,3,60,0,3,2,8000503,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練鈍器[最高級]」。,習得「熟練鈍器[最高級]」,513,,,等級不足。60等級以上才可學習。,需要Lv.10 熟練鈍器[高級]。,,,,,,
1211006,天降制裁,0,0,1,3,50,0,3,2,8000501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「天降制裁」。,習得「天降制裁」,513,,,等級不足。50等級以上才可學習。,需要Lv.1 熟練鈍器[初級]。,,,,,,
5000923,[特殊] 創世主_鈍器,0,0,1,3,170,0,3,2,8000504,10,3,3,5000913,1,0,0,0,0,0,0,0,0,1,1,38,0,0,0,,,0,0,,,點擊「是」鍵即可習得「[特殊] 創世主_鈍器」。,習得「[特殊] 創世主_鈍器」,513,,,等級不足。170等級以上才可學習。,需要Lv.10 熟練鈍器[最高級]。,已獲得[特殊] 創世主_單手劍技能的狀態下無法獲得該技能。,,,,,
1210006,威力襲捲,0,0,1,3,120,0,3,2,8000501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「威力襲捲」。,習得「威力襲捲」,513,,,等級不足。120等級以上才可學習。,需要Lv.1 熟練鈍器[初級]。,,,,,,
1802406,[無限] 天堂地獄,0,0,1,3,175,0,3,2,5000923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,0,0,0,,,0,0,,,點擊「是」鍵即可習得「[無限] 天堂地獄」。,習得「[無限] 天堂地獄」,513,,,等級不足。175等級以上才可學習。,需要Lv.1 [特殊] 創世主_鈍器。,,,,,,
1211104,威力爆擊,0,0,1,3,140,0,3,2,8000501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1002,0,0,0,,,0,0,,,點擊「是」鍵即可習得「威力爆擊」。,習得「威力爆擊」,513,,,等級不足。140等級以上才可學習。,需要Lv.1 熟練鈍器[初級]。,,,,,,
8000001,熟練拳套[初級],0,0,1,3,1,0,3,3,8000201,1,3,3,8000501,1,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練拳套[初級]」。,習得「熟練拳套[初級]」,513,,,等級不足。1等級以上才可學習。,已獲得熟練鈍器[初級]技能的狀態下無法獲得該技能。,已獲得熟練鈍器[初級]技能的狀態下無法獲得該技能。,,,,,
8000002,熟練拳套[中級],0,0,1,3,10,0,3,2,8000001,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練拳套[中級]」。,習得「熟練拳套[中級]」,513,,,等級不足。10等級以上才可學習。,需要Lv.5 熟練拳套[初級]。,,,,,,
8000003,熟練拳套[高級],0,0,1,3,30,0,3,2,8000002,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練拳套[高級]」。,習得「熟練拳套[高級]」,513,,,等級不足。30等級以上才可學習。,需要Lv.10 熟練拳套[中級]。,,,,,,
8000004,熟練拳套[最高級],0,0,1,3,60,0,3,2,8000003,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練拳套[最高級]」。,習得「熟練拳套[最高級]」,513,,,等級不足。60等級以上才可學習。,需要Lv.10 熟練拳套[高級]。,,,,,,
5000914,[特殊] 諸神使者,0,0,1,3,170,0,3,2,8000004,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,0,0,0,,,0,0,,,點擊「是」鍵即可習得「[特殊] 諸神使者」。,習得「[特殊] 諸神使者」,513,,,等級不足。170等級以上才可學習。,需要Lv.10 熟練拳套[最高級]。,,,,,,
1802408,[無限] 幻夜馬郎拳,0,0,1,3,175,0,3,2,5000914,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,0,0,0,,,0,0,,,點擊「是」鍵即可習得「[無限] 幻夜馬郎拳」。,習得「[無限] 幻夜馬郎拳」,513,,,等級不足。175等級以上才可學習。,需要Lv.1 [特殊] 諸神使者。,,,,,,
1106012,肘擊,0,0,1,3,1,0,3,2,8000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「肘擊」。,習得「肘擊」,513,,,等級不足。1等級以上才可學習。,需要Lv.1 熟練拳套[初級]。,,,,,,
1107012,如來神掌,0,0,1,3,3,0,3,2,8000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「如來神掌」。,習得「如來神掌」,513,,,等級不足。3等級以上才可學習。,需要Lv.1 熟練拳套[初級]。,,,,,,
1106002,能量波,0,0,1,3,4,0,3,2,8000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「能量波」。,習得「能量波」,513,,,等級不足。4等級以上才可學習。,需要Lv.1 熟練拳套[初級]。,,,,,,
1101101,升龍拳,0,0,1,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「升龍拳」。,習得「升龍拳」,513,,,等級不足。50等級以上才可學習。,,,,,,,
1211002,地雷陣,0,0,1,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「地雷陣」。,習得「地雷陣」,513,,,等級不足。140等級以上才可學習。,,,,,,,
1100110,斬靈拳,0,0,1,3,5,0,3,2,8000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「斬靈拳」。,習得「斬靈拳」,513,,,等級不足。5等級以上才可學習。,需要Lv.1 熟練拳套[初級]。,,,,,,
1100113,吸血拳,0,0,1,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「吸血拳」。,習得「吸血拳」,513,,,等級不足。150等級以上才可學習。,,,,,,,
1109201,真空拳,0,0,1,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「真空拳」。,習得「真空拳」,513,,,等級不足。160等級以上才可學習。,,,,,,,
1109301,C.移動,0,0,1,3,4,0,3,2,8000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「C.移動」。,習得「C.移動」,513,,,等級不足。4等級以上才可學習。,需要Lv.1 熟練拳套[初級]。,,,,,,
1109101,天龍波,0,0,1,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「天龍波」。,習得「天龍波」,513,,,等級不足。140等級以上才可學習。,,,,,,,
1104001,虎烈腳,0,0,1,3,2,0,3,2,8000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「虎烈腳」。,習得「虎烈腳」,513,,,等級不足。2等級以上才可學習。,需要Lv.1 熟練拳套[初級]。,,,,,,
1100109,旋轉腳,0,0,1,3,3,0,3,2,8000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「旋轉腳」。,習得「旋轉腳」,513,,,等級不足。3等級以上才可學習。,需要Lv.1 熟練拳套[初級]。,,,,,,
1106001,半月腳,0,0,1,3,4,0,3,2,8000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「半月腳」。,習得「半月腳」,513,,,等級不足。4等級以上才可學習。,需要Lv.1 熟練拳套[初級]。,,,,,,
1210002,大地毀滅,0,0,1,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「大地毀滅」。,習得「大地毀滅」,513,,,等級不足。50等級以上才可學習。,,,,,,,
1107001,天龍腳,0,0,1,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「天龍腳」。,習得「天龍腳」,513,,,等級不足。140等級以上才可學習。,,,,,,,
1100112,鏟腳,0,0,1,3,5,0,3,2,8000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「鏟腳」。,習得「鏟腳」,513,,,等級不足。5等級以上才可學習。,需要Lv.1 熟練拳套[初級]。,,,,,,
1100111,幻影腳,0,0,1,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「幻影腳」。,習得「幻影腳」,513,,,等級不足。150等級以上才可學習。,,,,,,,
1212002,旋風腳,0,0,1,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008,0,0,0,,,0,0,,,點擊「是」鍵即可習得「旋風腳」。,習得「旋風腳」,513,,,等級不足。160等級以上才可學習。,,,,,,,
8001005,熟練水精靈,0,0,1,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練水精靈」。,習得「熟練水精靈」,513,,,等級不足。140等級以上才可學習。,,,,,,,
8001006,熟練水精靈[強化],0,0,1,3,140,0,3,2,8001005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練水精靈[強化]」。,習得「熟練水精靈[強化]」,513,,,等級不足。140等級以上才可學習。,需要Lv.1 熟練水精靈。,,,,,,
8000905,熟練火精靈,0,0,1,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練火精靈」。,習得「熟練火精靈」,513,,,等級不足。140等級以上才可學習。,,,,,,,
8000906,熟練火精靈[強化],0,0,1,3,140,0,3,2,8000905,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練火精靈[強化]」。,習得「熟練火精靈[強化]」,513,,,等級不足。140等級以上才可學習。,需要Lv.1 熟練火精靈。,,,,,,
8001105,熟練風精靈,0,0,1,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練風精靈」。,習得「熟練風精靈」,513,,,等級不足。140等級以上才可學習。,,,,,,,
3100346,風之祝福,0,0,1,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,,0,0,,,0,0,,,點擊「是」鍵即可習得「風之祝福」。,習得「風之祝福」,513,,,等級不足，140等級以上才可學習。,,,,,,,
8001205,熟練土精靈,0,0,1,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練土精靈」。,習得「熟練土精靈」,513,,,等級不足。140等級以上才可學習。,,,,,,,
8001206,熟練土精靈[強化],0,0,1,3,140,0,3,2,8001205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練土精靈[強化]」。,習得「熟練土精靈[強化]」,513,,,等級不足。140等級以上才可學習。,需要Lv.1 熟練土精靈。,,,,,,
8003301,熟練精靈[初級],0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練精靈[初級]」。,習得「熟練精靈[初級]」,513,,,等級不足。1等級以上才可學習。,,,,,,,
8003302,熟練精靈[中級],0,0,1,3,10,0,3,2,8003301,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練精靈[中級]」。,習得「熟練精靈[中級]」,513,,,等級不足。10等級以上才可學習。,需要Lv.5 熟練精靈[初級]。,,,,,,
8003303,熟練精靈[高級],0,0,1,3,30,0,3,2,8003302,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練精靈[高級]」。,習得「熟練精靈[高級]」,513,,,等級不足。30等級以上才可學習。,需要Lv.10 熟練精靈[中級]。,,,,,,
8003304,熟練精靈[最高級],0,0,1,3,60,0,3,2,8003303,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練精靈[最高級]」。,習得「熟練精靈[最高級]」,513,,,等級不足。60等級以上才可學習。,需要Lv.10 熟練精靈[高級]。,,,,,,
5000915,[特殊] 大毀滅者,0,0,1,3,170,0,3,2,8003304,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,0,0,0,,,0,0,,,點擊「是」鍵即可習得「[特殊] 大毀滅者」。,習得「[特殊] 大毀滅者」,513,,,等級不足。170等級以上才可學習。,需要Lv.10 熟練精靈[最高級]。,,,,,,
1802409,[無限] 火焰先鋒,0,0,1,3,175,0,3,2,5000915,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,0,0,0,,,0,0,,,點擊「是」鍵即可習得「[無限] 火焰先鋒」。,習得「[無限] 火焰先鋒」,513,,,等級不足。175等級以上才可學習。,需要Lv.1 [特殊] 大毀滅者。,,,,,,
2107006,冰旋風,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「冰旋風」。,習得「冰旋風」,513,,,等級不足。1等級以上才可學習。,,,,,,,
2104104,冰板,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「冰板」。,習得「冰板」,513,,,等級不足。3等級以上才可學習。,,,,,,,
2211003,火牆術,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「火牆術」。,習得「火牆術」,513,,,等級不足。4等級以上才可學習。,,,,,,,
2211103,火焰地獄,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「火焰地獄」。,習得「火焰地獄」,513,,,等級不足。5等級以上才可學習。,,,,,,,
2211006,瞬間凍結,0,0,1,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「瞬間凍結」。,習得「瞬間凍結」,513,,,等級不足。50等級以上才可學習。,,,,,,,
2008006,冰矢漫舞,0,0,1,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「冰矢漫舞」。,習得「冰矢漫舞」,513,,,等級不足。140等級以上才可學習。,,,,,,,
2210003,烈焰火蛇,0,0,1,3,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「烈焰火蛇」。,習得「烈焰火蛇」,513,,,等級不足。170等級以上才可學習。,,,,,,,
2109201,隕石符文,0,0,1,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「隕石符文」。,習得「隕石符文」,513,,,等級不足。180等級以上才可學習。,,,,,,,
2109301,黑暗地牢,0,0,1,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「黑暗地牢」。,習得「黑暗地牢」,513,,,等級不足。140等級以上才可學習。,,,,,,,
2212002,猛衝,0,0,1,3,4,0,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1003,,0,0,,,0,0,,,點擊「是」鍵即可習得「猛衝」。,習得「猛衝」,513,,,等級不足。4等級以上才可習得。,,,,,,,
2105002,旋風劈,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「旋風劈」。,習得「旋風劈」,513,,,等級不足。2等級以上才可學習。,,,,,,,
2106002,風庇護,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「風庇護」。,習得「風庇護」,513,,,等級不足。3等級以上才可學習。,,,,,,,
2104001,巨石震地,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「巨石震地」。,習得「巨石震地」,513,,,等級不足。4等級以上才可學習。,,,,,,,
2105001,巨石突襲,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「巨石突襲」。,習得「巨石突襲」,513,,,等級不足。5等級以上才可學習。,,,,,,,
2107002,旋風狂掃,0,0,1,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「旋風狂掃」。,習得「旋風狂掃」,513,,,等級不足。60等級以上才可學習。,,,,,,,
2211002,旋風狂刃,0,0,1,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「旋風狂刃」。,習得「旋風狂刃」,513,,,等級不足。145等級以上才可學習。,,,,,,,
2106001,天龍牙,0,0,1,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「天龍牙」。,習得「天龍牙」,513,,,等級不足。70等級以上才可學習。,,,,,,,
2211001,召喚泥妖,0,0,1,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003,0,0,0,,,0,0,,,點擊「是」鍵即可習得「召喚泥妖」。,習得「召喚泥妖」,513,,,等級不足。150等級以上才可學習。,,,,,,,
8008401,熟練吉他[初級],0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1010,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練吉他[初級]」。,習得「熟練吉他[初級]」,513,,,等級不足。1等級以上才可學習。,,,,,,,
8008402,熟練吉他[中級],0,0,1,3,10,0,3,2,8008401,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1010,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練吉他[中級]」。,習得「熟練吉他[中級]」,513,,,等級不足。10等級以上才可學習。,需要Lv.5 熟練吉他[初級]。,,,,,,
8008403,熟練吉他[高級],0,0,1,3,30,0,3,2,8008402,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1010,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練吉他[高級]」。,習得「熟練吉他[高級]」,513,,,等級不足。30等級以上才可學習。,需要Lv.10 熟練吉他[中級]。,,,,,,
8008404,熟練吉他[最高級],0,0,1,3,60,0,3,2,8008403,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1010,0,0,0,,,0,0,,,點擊「是」鍵即可習得「熟練吉他[最高級]」。,習得「熟練吉他[最高級]」,513,,,等級不足。60等級以上才可學習。,需要Lv.10 熟練吉他[高級]。,,,,,,
5000916,[特殊] 流行天王,0,0,1,3,170,0,3,2,8008404,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,0,0,0,,,0,0,,,點擊「是」鍵即可習得「[特殊] 流行天王」。,習得「[特殊] 流行天王」,513,,,等級不足。170等級以上才可學習。,需要Lv.10 熟練吉他[最高級]。,,,,,,
1802410,[無限] 波音調號,0,0,1,3,175,0,3,2,5000916,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,0,0,0,,,0,0,,,點擊「是」鍵即可習得「[無限] 波音調號」。,習得「[無限] 波音調號」,513,,,等級不足。175等級以上才可學習。,需要Lv.1 [特殊] 流行天王。,,,,,,
3101023,電擊,0,0,1,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1010,0,0,0,,,0,0,,,點擊「是」鍵即可習得「電擊」。,習得「電擊」,513,,,等級不足。140等級以上才可學習。,,,,,,,
3001014,暫停演奏,0,0,1,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1010,0,0,0,,,0,0,,,點擊「是」鍵即可習得「暫停演奏」。,習得「暫停演奏」,513,,,等級不足。50等級以上才可學習。,,,,,,,
3001019,惡魔之聲,0,0,1,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1010,0,0,0,,,0,0,,,點擊「是」鍵即可習得「惡魔之聲」。,習得「惡魔之聲」,513,,,等級不足。50等級以上才可學習。,,,,,,,
3214101,猛衝,0,0,1,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1010,0,0,0,,,0,0,,,點擊「是」鍵即可習得「猛衝」。,習得「猛衝」,513,,,等級不足。50等級以上才可學習。,,,,,,,
