ID,_WeaponSkinGroupID,_CategoryView,_Kind,_CategoryDetail,_Category,_Num,_ColorID,_FxgroupID,_MotionTypeID1,_MotionTypeID2,_MotionTypeID3,_Name,_Description,_PositionIndex,_IconFile,_IconIndex,_EventType,_Weaponskin_Item,_Weaponskin_EventItem,_Weaponskin_Item_Count,_Activation_Description,_Deactivation_Description1,_Deactivation_Description2
112037,112,1,14,0,813,6,2,0,220,0,0,金屬藍里肯巴克吉他,,37,10001106,7,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
112038,112,1,14,0,813,14,1,0,220,0,0,民謠吉他,,38,10001109,74,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
112039,112,1,14,0,813,14,2,0,220,0,0,藍色民謠吉他,,39,10001109,75,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
112040,112,1,14,0,813,18,1,0,220,0,0,星星吉他,,40,10001107,65,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
112041,112,1,14,0,813,20,1,0,220,0,0,阿拉戈騎士吉他,,41,10001108,89,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
112042,112,1,14,2,813,21,1,0,220,0,0,珊瑚獸五彩吉他,,42,10001105,226,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
112043,112,1,14,2,813,22,1,0,220,0,0,綠龍魔法吉他,,43,10001106,23,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
112044,112,1,14,2,813,30,1,0,220,0,0,絕對零度吉他,,44,10001106,190,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
112045,112,1,14,3,813,978,1,0,220,0,0,YOMI吉他,,45,10001114,197,0,190148753,0,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113000,113,1,15,0,0,0,0,0,230,0,0,基本外觀,顯示目前套用的武器外觀或指定的武器外觀。,0,0,0,0,0,0,0,點擊使用鍵即可使用%s。,,
113001,113,1,15,0,814,1,2,0,230,0,0,粉柱石迪林格手槍(S),,1,10001106,14,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113002,113,1,15,0,814,1,1,0,230,0,0,迪林格手槍,,2,10001106,8,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113003,113,1,15,0,814,3,2,0,230,0,0,翡翠槍刃(S),,3,10001106,16,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113004,113,1,15,0,814,3,1,0,230,0,0,槍刃,,4,10001106,10,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113005,113,1,15,0,814,5,2,0,230,0,0,時尚白朗寧機槍(S),,5,10001106,18,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113006,113,1,15,0,814,5,1,0,230,0,0,白朗寧機槍,,6,10001106,12,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113007,113,1,15,0,814,6,2,0,230,0,0,威力貝瑞塔手槍,,7,10001106,19,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113008,113,1,15,0,814,7,2,0,230,0,0,金色貝瑞塔手槍(S),,8,10001106,33,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113009,113,1,15,0,814,7,1,0,230,0,0,銀色貝瑞塔手槍,,9,10001106,32,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113010,113,1,15,0,814,8,1,0,230,0,0,沙漠之鷹,,10,10001106,145,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113011,113,1,15,0,814,9,2,0,230,0,0,天空威爾森(S),,11,10001107,12,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113012,113,1,15,0,814,9,1,0,230,0,0,威爾森,,12,10001107,11,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113013,113,1,15,0,814,11,2,0,230,0,0,土製柯爾特手槍(S),,13,10001109,76,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113014,113,1,15,0,814,11,1,0,230,0,0,柯爾特手槍,,14,10001109,77,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113015,113,1,15,0,814,13,2,0,230,0,0,藍色魯格手槍(S),,15,10001109,79,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113016,113,1,15,0,814,13,1,0,230,0,0,魯格手槍,,16,10001109,78,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113017,113,1,15,0,814,18,1,0,230,0,0,無限(S),,17,10001107,69,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113018,113,1,15,0,814,19,1,0,230,0,0,MP手槍,,18,10001107,89,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113019,113,1,15,0,814,20,1,0,230,0,0,阿拉戈騎士槍,,19,10001108,90,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113020,113,1,15,0,814,22,1,0,230,0,0,黑曜石左輪手槍(S),,20,10001106,24,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113021,113,1,15,1,814,29,1,0,230,0,0,華爾基莉麥格農手槍,,21,10001106,95,0,190148727,190148737,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113022,113,1,15,2,814,42,1,0,230,0,0,瓦爾哈拉麥格農手槍,,22,10001110,91,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113023,113,1,15,2,814,34,1,0,230,0,0,羅馬競技場絕對零度手槍,,23,10001107,30,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113024,113,1,15,1,814,39,1,0,230,0,0,黑暗雙槍,,24,10001109,39,0,190148728,190148738,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113025,113,1,15,0,814,40,2,0,230,0,0,剛玉左輪手槍(S),,25,10001109,108,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113026,113,1,15,1,814,41,3,0,230,0,0,神聖星星雙槍,,26,10001110,60,0,190148730,190148740,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113027,113,1,15,1,814,43,1,0,230,0,0,王朝雙槍,,27,10001111,4,0,190148731,190148741,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113028,113,1,15,1,814,45,1,0,230,0,0,奧莉安的變異雙槍,,28,10001111,116,0,190148732,190148742,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113029,113,1,15,1,814,46,1,0,230,0,0,軍長的雙槍,,29,10001112,18,0,190148733,190148743,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113030,113,1,15,1,814,47,1,0,230,0,0,地獄雙槍,,30,10001112,117,0,190148734,190148744,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113031,113,1,15,1,814,48,1,0,230,0,0,噩夢雙槍,,31,10001112,227,0,190148735,190148745,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113032,113,1,15,1,814,49,1,0,230,0,0,執著的雙槍,,32,10001114,101,0,190148736,190148746,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113033,113,1,15,2,814,977,1,0,230,0,0,超級瑪琍雙槍,,33,10001111,183,0,190148721,190148724,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113034,113,1,15,0,814,2,1,0,230,0,0,SP-2,,34,10001106,9,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113035,113,1,15,0,814,2,2,0,230,0,0,藍寶石SP-2,,35,10001106,15,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113036,113,1,15,0,814,4,1,0,230,0,0,麥格農手槍,,36,10001106,11,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113037,113,1,15,0,814,4,2,0,230,0,0,闇黑麥格農手槍,,37,10001106,17,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113038,113,1,15,0,814,6,1,0,230,0,0,貝瑞塔手槍,,38,10001106,13,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113039,113,1,15,0,814,8,2,0,230,0,0,黑色沙漠之鷹,,39,10001106,158,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113040,113,1,15,0,814,14,1,0,230,0,0,左輪手槍,,40,10001109,80,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113041,113,1,15,0,814,14,2,0,230,0,0,紅色左輪手槍,,41,10001109,81,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113042,113,1,15,2,814,21,1,0,230,0,0,珊瑚獸五彩單膛室手槍,,42,10001105,227,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113043,113,1,15,2,814,30,1,0,230,0,0,絕對零度手槍,,43,10001106,189,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
113044,113,1,15,3,814,978,1,0,230,0,0,海豚姑娘雙槍,,44,10001114,198,0,190148753,0,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
114000,114,1,17,0,0,0,0,0,300,0,0,基本外觀,顯示目前套用的武器外觀或指定的武器外觀。,0,0,0,0,0,0,0,點擊使用鍵即可使用%s。,,
114002,114,1,17,0,816,1,6,22986,270,0,0,MG MK-I(S),,1,10001106,191,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
114003,114,1,17,0,816,3,1,22988,290,0,0,Knight MG MK-I(S),,2,10001106,193,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
114004,114,1,17,0,816,2,1,22987,280,0,0,機甲MG MK-I(S),,3,10001106,192,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
114001,114,1,17,1,816,29,1,22989,300,0,0,華爾基莉MG,,4,10001106,195,0,190148727,190148737,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
114005,114,1,17,2,816,20,1,22990,310,0,0,DEATH MG,,5,10001106,194,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
114006,114,1,17,3,816,978,1,23194,0,0,0,貝爾格米爾Mini,,6,10001114,220,0,190148753,0,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115000,115,1,18,0,0,0,0,0,360,0,0,基本外觀,顯示目前套用的武器外觀或指定的武器外觀。,0,0,0,0,0,0,0,點擊使用鍵即可使用%s。,,
115001,115,1,18,0,818,15,1,0,360,0,0,私權劍,,1,10001107,240,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115002,115,1,18,0,818,16,1,0,360,0,0,大型手�媦C(S),,2,10001107,241,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115003,115,1,18,0,818,17,1,0,360,0,0,四方手�媦C,,3,10001107,242,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115004,115,1,18,0,818,18,1,0,360,0,0,十字手�媦C(S),,4,10001107,243,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115005,115,1,18,0,818,19,1,0,360,0,0,鐵環型手�媦C,,5,10001107,244,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115006,115,1,18,0,818,20,1,0,360,0,0,骷髏型手�媦C(S),,6,10001108,91,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115007,115,1,18,2,818,36,11,0,360,0,0,羅馬競技場天空螺旋劍,,7,10001108,33,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115008,115,1,18,0,818,36,1,0,360,0,0,黑曜石螺旋劍(S),,8,10001108,24,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115009,115,1,18,0,818,38,1,0,360,0,0,剛玉螺旋劍(S),,9,10001108,100,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115010,115,1,18,1,818,39,1,0,360,0,0,黑暗螺旋劍,,10,10001109,42,0,190148728,190148738,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115011,115,1,18,1,818,41,1,0,360,0,0,黃昏的螺旋劍,,11,10001109,243,0,190148729,190148739,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115012,115,1,18,2,818,41,2,0,360,0,0,騎士團的紅色螺旋劍,,12,10001110,29,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115013,115,1,18,1,818,41,3,0,360,0,0,神聖星星螺旋劍,,13,10001110,62,0,190148730,190148740,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115014,115,1,18,1,818,43,1,0,360,0,0,王朝螺旋劍,,14,10001111,6,0,190148731,190148741,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115015,115,1,18,1,818,45,1,0,360,0,0,奧莉安的變異螺旋劍,,15,10001111,118,0,190148732,190148742,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115016,115,1,18,1,818,46,1,0,360,0,0,軍長的螺旋劍,,16,10001112,19,0,190148733,190148743,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115017,115,1,18,1,818,47,1,0,360,0,0,地獄螺旋劍,,17,10001112,118,0,190148734,190148744,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115018,115,1,18,1,818,48,1,0,360,0,0,噩夢螺旋劍,,18,10001112,228,0,190148735,190148745,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115019,115,1,18,1,818,49,1,0,360,0,0,執著的螺旋劍,,19,10001114,102,0,190148736,190148746,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115020,115,1,18,2,818,977,1,0,360,0,0,超級瑪琍螺旋劍,,20,10001111,184,0,190148721,190148724,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
115021,115,1,18,3,818,978,1,0,360,0,0,薑餅人螺旋劍,,21,10001114,199,0,190148753,0,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116000,116,1,19,0,0,0,0,0,370,0,0,基本外觀,顯示目前套用的武器外觀或指定的武器外觀。,0,0,0,0,0,0,0,點擊使用鍵即可使用%s。,,
116001,116,1,19,0,819,15,1,0,370,0,0,飛燕劍,,1,10001107,245,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116002,116,1,19,0,819,16,1,0,370,0,0,斬鐵劍(S),,2,10001107,246,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116003,116,1,19,0,819,17,1,0,370,0,0,破魔刀,,3,10001107,247,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116004,116,1,19,0,819,18,1,0,370,0,0,龍血刀(S),,4,10001107,248,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116005,116,1,19,0,819,19,1,0,370,0,0,半月劍,,5,10001107,249,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116006,116,1,19,0,819,20,1,0,370,0,0,阿拉戈騎士飛燕劍(S),,6,10001108,92,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116007,116,1,19,2,819,36,11,0,370,0,0,羅馬競技場天空飛燕劍,,7,10001108,34,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116008,116,1,19,0,819,36,1,0,370,0,0,黑曜石飛燕劍(S),,8,10001108,25,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116009,116,1,19,0,819,38,1,0,370,0,0,剛玉飛燕劍(S),,9,10001108,101,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116010,116,1,19,1,819,39,1,0,370,0,0,黑暗飛燕劍,,10,10001109,43,0,190148728,190148738,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116011,116,1,19,1,819,41,1,0,370,0,0,黃昏的飛燕劍,,11,10001109,244,0,190148729,190148739,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116012,116,1,19,2,819,41,2,0,370,0,0,騎士團的紅色飛燕劍,,12,10001110,30,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116013,116,1,19,1,819,41,3,0,370,0,0,闇月飛燕劍,,13,10001110,49,0,190148730,190148740,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116014,116,1,19,1,819,43,1,0,370,0,0,王朝飛燕劍,,14,10001111,7,0,190148731,190148741,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116015,116,1,19,1,819,45,1,0,370,0,0,奧莉安的變異飛燕劍,,15,10001111,119,0,190148732,190148742,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116016,116,1,19,1,819,46,1,0,370,0,0,軍長的飛燕劍,,16,10001112,20,0,190148733,190148743,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116017,116,1,19,1,819,47,1,0,370,0,0,地獄飛燕劍,,17,10001112,119,0,190148734,190148744,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116018,116,1,19,1,819,48,1,0,370,0,0,噩夢飛燕劍,,18,10001112,229,0,190148735,190148745,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116019,116,1,19,1,819,49,1,0,370,0,0,執著的飛燕劍,,19,10001114,103,0,190148736,190148746,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116020,116,1,19,2,819,977,1,0,370,0,0,超級瑪琍飛燕劍,,20,10001111,185,0,190148721,190148724,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
116021,116,1,19,3,819,978,1,0,370,0,0,特拉托斯飛燕劍,,21,10001114,200,0,190148753,0,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117000,117,1,20,0,0,0,0,0,380,0,0,基本外觀,顯示目前套用的武器外觀或指定的武器外觀。,0,0,0,0,0,0,0,點擊使用鍵即可使用%s。,,
117001,117,1,20,0,820,15,1,0,380,0,0,巨人長拳套,,1,10001107,250,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117002,117,1,20,0,820,16,1,0,380,0,0,鎖鏈長拳套(S),,2,10001107,251,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117003,117,1,20,0,820,17,1,0,380,0,0,圓形長拳套,,3,10001107,252,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117004,117,1,20,0,820,18,1,0,380,0,0,十字長拳套(S),,4,10001107,253,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117005,117,1,20,0,820,19,1,0,380,0,0,菱形長拳套,,5,10001107,254,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117006,117,1,20,0,820,20,1,0,380,0,0,藍色金屬長拳套(S),,6,10001108,93,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117007,117,1,20,2,820,36,11,0,380,0,0,羅馬競技場天空長拳套,,7,10001108,35,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117008,117,1,20,0,820,36,1,0,380,0,0,黑曜石長拳套(S),,8,10001108,26,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117009,117,1,20,0,820,38,1,0,380,0,0,剛玉長拳套(S),,9,10001108,102,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117010,117,1,20,1,820,39,1,0,380,0,0,黑暗長拳套,,10,10001109,44,0,190148728,190148738,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117011,117,1,20,1,820,41,1,0,380,0,0,黃昏的長拳套,,11,10001109,245,0,190148729,190148739,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117012,117,1,20,2,820,41,2,0,380,0,0,騎士團的紅色長拳套,,12,10001110,31,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117013,117,1,20,1,820,41,3,0,380,0,0,闇月長拳套,,13,10001110,50,0,190148730,190148740,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
117014,117,1,20,1,820,43,1,0,380,0,0,王朝長拳套,,14,10001111,8,0,190148731,190148741,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
