ID,_Name,_BaseSlv,_MaxSlv,_GetSkillLv,_GetSkillID,_SkillType,_SaveCheck,_UpRequireSkillPoint,_UpRequireSkillPointSlv,_UpRequire1_Type,_UpRequire1_ID,_UpRequire1_Value1,_UpRequire1_ValueSlv1,_UpRequire1_Value2,_UpRequire1_ValueSlv2,_UpRequire2_Type,_UpRequire2_ID,_UpRequire2_Value1,_UpRequire2_ValueSlv1,_UpRequire2_Value2,_UpRequire2_ValueSlv2,_Learn_Skill,_InventoryType,_Icon,_IconIndex,_QuickSlotUse,_DisableIcon,_DisableIconIndex,_DisableAlpha,_SubID,_SubIndex,_UpConsumption_Ely,_UpConsumption_ElySlv,_UpConsumption_Type,_Special_Skill,_Toggle_Check,_Pet_Action,_SealSkill_Level,_SealSkill_Exp,_Learn_Fx,_Description,_DisableDescription
2502911,BOSS怪物額外傷害(%),0,15,0,0,3,0,4,0,1,3,120,4,0,0,3,2,8002702,0,1,1,1,4,10003040,199,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加BOSS怪物額外傷害(%)\n\n※技能資訊※\n每等級增加1%,增加BOSS怪物額外傷害(%)\n\n※習得條件※\nLv.1 熟練音樂權杖[中級]\n需要技能點數：4\n限制等級：120
2502912,最小傷害,0,10,0,0,3,0,5,0,1,3,120,10,0,0,3,2,8002703,0,1,1,1,4,10003040,179,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,最小傷害增加\n\n※技能資訊※\n每等級增加 4%,最小傷害增加\n\n※學習條件※\n熟練音樂權杖 [高級] Lv. 1\n需要技能點數：5\n限制等級：120
2502913,最大傷害,0,10,0,0,3,0,5,0,1,3,120,10,0,0,3,2,8002703,0,1,1,1,4,10003040,173,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,最大傷害增加\n\n※技能資訊※\n每等級增加 4%,最大傷害增加\n\n※學習條件※\n熟練音樂權杖 [高級] Lv. 1\n需要技能點數：5\n限制等級：120
2502914,貫穿力,0,10,0,0,3,0,5,0,1,3,120,10,0,0,3,2,8002703,0,1,1,1,4,10003040,172,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,貫穿力增加\n\n※技能資訊※\n每等級增加 4%,貫穿力增加\n\n※學習條件※\n熟練音樂權杖 [高級] Lv. 1\n需要技能點數：5\n限制等級：120
2502915,爆擊傷害,0,10,0,0,3,0,5,0,1,3,120,10,0,0,3,2,8002703,0,1,1,1,4,10003040,165,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,爆擊傷害增加\n\n※技能資訊※\n每等級增加 4%,爆擊傷害增加\n\n※學習條件※\n熟練音樂權杖 [高級] Lv. 1\n需要技能點數：5\n限制等級：120
2502916,爆擊率,0,10,0,0,3,0,5,0,1,3,120,10,0,0,3,2,8002703,0,1,1,1,4,10003041,61,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,爆擊率增加\n\n※技能資訊※\n每等級增加 1%,爆擊率增加\n\n※學習條件※\n熟練音樂權杖 [高級] Lv. 1\n需要技能點數：5\n限制等級：120
2502918,最終最小傷害,0,5,0,0,3,0,15,0,1,3,130,12,0,0,3,2,8002704,0,1,1,1,4,10003040,179,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,最終最小傷害增加\n\n※技能資訊※\n每等級增加 1%,最終最小傷害增加\n\n※學習條件※\n熟練音樂權杖 [最高級] Lv. 1\n需要技能點數：15\n限制等級：130
2502919,最終最大傷害,0,5,0,0,3,0,15,0,1,3,130,12,0,0,3,2,8002704,0,1,1,1,4,10003040,173,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,最終最大傷害增加\n\n※技能資訊※\n每等級增加 1%,最終最大傷害增加\n\n※學習條件※\n熟練音樂權杖 [最高級] Lv. 1\n需要技能點數：15\n限制等級：130
2502920,最終爆擊傷害,0,5,0,0,3,0,15,0,1,3,130,12,0,0,3,2,8002704,0,1,1,1,4,10003040,165,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,最終爆擊傷害增加\n\n※技能資訊※\n每等級增加 1%,最終爆擊傷害增加\n\n※學習條件※\n熟練音樂權杖 [最高級] Lv. 1\n需要技能點數：15\n限制等級：130
2502921,普通怪物支配力,0,3,0,0,3,0,15,0,1,3,154,12,0,0,3,2,8002704,0,1,1,1,4,10003041,114,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,普通怪物支配力增加\n\n※技能資訊※\n每等級增加 1%,普通怪物支配力增加\n\n※學習條件※\n熟練音樂權杖 [最高級] Lv. 1\n需要技能點數：15\n限制等級：154
2502922,BOSS怪物支配力,0,3,0,0,3,0,15,0,1,3,154,12,0,0,3,2,8002704,0,1,1,1,4,10003041,126,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,BOSS怪物支配力增加\n\n※技能資訊※\n每等級增加 1%,BOSS怪物支配力增加\n\n※學習條件※\n熟練音樂權杖 [最高級] Lv. 1\n需要技能點數：15\n限制等級：154
2502923,所有能力值,0,30,0,0,3,0,2,0,1,3,120,1,0,0,3,2,8002701,0,1,1,1,4,10003040,67,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,所有能力值增加\n\n※技能資訊※\n每等級增加 40,所有能力值增加\n\n※學習條件※\n熟練音樂權杖 [初級] Lv. 1\n需要技能點數：2\n限制等級：120
2502924,HP上限,0,30,0,0,3,0,2,0,1,3,120,1,0,0,3,2,8002701,0,1,1,1,4,10003040,66,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加HP上限\n\n※技能資訊※\n每等級增加100,增加HP上限\n\n※習得條件※\nLv.1熟練音樂權杖[初級\n需要技能點數：2\n限制等級：120
2502925,防禦/抗力,0,30,0,0,3,0,2,0,1,3,120,1,0,0,3,2,8002701,0,1,1,1,4,10003040,45,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,防禦/抗力增加\n\n※技能資訊※\n每等級增加 100,防禦/抗力增加\n\n※學習條件※\n熟練音樂權杖 [初級] Lv. 1\n需要技能點數：2\n限制等級：120
2502926,所有能力值與HP上限,0,20,0,0,3,0,4,0,1,3,120,2,0,0,3,2,8002702,0,1,1,1,4,10003040,82,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加所有能力值與HP上限\n\n※技能資訊※\n所有能力值每等級增加44\nHP上限每等級增加110,增加所有能力值與HP上限\n\n※習得條件※\nLv.1熟練音樂權杖[中級]\n需要技能點數：4\n限制等級：120
2502927,所有能力值與防禦/抗力,0,20,0,0,3,0,4,0,1,3,120,2,0,0,3,2,8002702,0,1,1,1,4,10003040,83,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,所有能力值與防禦/抗力增加\n\n※技能資訊※\n所有能力值每等級增加 44\n防禦力/抗力每等級增加 110,所有能力值與防禦/抗力增加\n\n※學習條件※\n熟練音樂權杖 [中級] Lv. 1\n需要技能點數：4\n限制等級：120
2502928,HP上限及防禦/抗力,0,20,0,0,3,0,4,0,1,3,120,2,0,0,3,2,8002702,0,1,1,1,4,10003040,129,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加HP上限及防禦/抗力\n\n※技能資訊※\nHP上限每等級增加110\n防禦力/抗力每等級增加110,增加HP上限及防禦/抗力\n\n※習得條件※\nLv.1熟練音樂權杖[中級]\n需要技能點數：4\n限制等級：120
2502929,所有能力值(%),0,10,0,0,3,0,9,0,1,3,120,5,0,0,3,2,8002703,0,1,1,1,4,10003040,111,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,所有能力值增加(%)\n\n※技能資訊※\n每等級增加 1%,所有能力值增加(%)\n\n※學習條件※\n熟練音樂權杖 [高級] Lv. 1\n需要技能點數：9\n限制等級：120
2502930,HP上限(%),0,5,0,0,3,0,9,0,1,3,120,5,0,0,3,2,8002703,0,1,1,1,4,10003040,159,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加HP上限(%)\n\n※技能資訊※\n每等級增加2%,增加HP上限(%)\n\n※習得條件※\nLv.1熟練音樂權杖[高級]\n需要技能點數：9\n限制等級：120
2502931,防禦/抗力(%),0,10,0,0,3,0,9,0,1,3,120,5,0,0,3,2,8002703,0,1,1,1,4,10003040,190,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,防禦/抗力增加(%)\n\n※技能資訊※\n每等級增加 1%,防禦/抗力增加(%)\n\n※學習條件※\n熟練音樂權杖 [高級] Lv. 1\n需要技能點數：9\n限制等級：120
2502932,傷害減少(%),0,5,0,0,3,0,12,0,1,3,140,10,0,0,3,2,8002704,0,1,1,1,4,10003040,175,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,傷害減少(%)\n\n※技能資訊※\n每等級減少2%,傷害減少(%)\n\n※習得條件※\nLv.1 熟練音樂權杖[最高級]\n需要技能點數：12\n限制等級：140
2502933,增加特殊計量條,0,5,0,0,3,0,2,0,1,3,135,2,0,0,3,2,8002701,0,1,1,1,4,10003040,51,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加特殊計量條最大數值\n\n※技能資訊※\n每等級增加200,增加特殊計量條\n\n※習得條件※\nLv. 1 熟練音樂權杖[初級]\n需要技能點數：2\n限制等級：135
2502934,恢復特殊計量條,0,1,0,0,4,0,6,0,1,3,140,0,0,0,3,2,8002701,0,1,1,1,4,10003030,15,1,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,立刻恢復特殊計量條\n\n※技能資訊※\n特殊計量條全部恢復,恢復特殊計量條\n\n※學習條件※\n熟練音樂權杖 [初級] Lv. 1\n需要技能點數：6\n限制等級：140
2502935,獲得特殊計量條,0,1,0,0,3,0,6,0,1,3,140,0,0,0,3,2,8002701,0,1,1,1,4,10003040,177,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,攻擊敵人時以一定機率獲得特殊計量條\n\n※技能資訊※\n以 5%的機率獲得特殊計量條 25,打擊時恢復特殊計量條\n\n※學習條件※\n熟練音樂權杖 [初級] Lv. 1\n需要技能點數：6\n限制等級：140
2502936,移動速度,0,5,0,0,3,0,2,0,1,3,120,5,0,0,3,2,8002702,0,1,1,1,4,10003040,112,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加移動速度\n\n※技能資訊※\n每等級增加10%,增加移動速度\n\n※習得條件※\nLv.1 熟練音樂權杖[中級]\n需要技能點數：2\n限制等級：120
2502937,減少技能冷卻時間,0,15,0,0,3,0,3,0,1,3,140,2,0,0,3,2,8002702,0,1,1,1,4,10003040,125,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,減少技能冷卻時間\n\n※技能資訊※\n每等級減少1%,減少技能冷卻時間\n\n※習得條件※\nLv.1 熟練音樂權杖[中級]\n需要技能點數：3\n限制等級：140
2502938,無視擊退,0,5,0,0,4,0,5,0,1,3,140,7,0,0,3,2,8002703,0,1,1,1,4,10003030,137,1,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,無視擊退\n\n※技能資訊※\n持續時間：每等級增加1秒,無視擊退\n\n※學習條件※\n熟練音樂權杖 [高級] Lv. 1\n需要技能點數：5\n限制等級：140
2502939,混亂抗力,0,10,0,0,3,0,3,0,1,3,140,4,0,0,3,2,8002703,0,1,1,1,4,10003041,125,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,混亂抗力增加\n\n※技能資訊※\n每等級增加 1%,混亂抗力增加\n\n※學習條件※\n熟練音樂權杖 [高級] Lv. 1\n需要技能點數：3\n限制等級：140
2502940,暈眩抗力,0,10,0,0,3,0,3,0,1,3,140,4,0,0,3,2,8002703,0,1,1,1,4,10003041,123,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,暈眩抗力增加\n\n※技能資訊※\n每等級增加 1%,暈眩抗力增加\n\n※學習條件※\n熟練音樂權杖 [高級] Lv. 1\n需要技能點數：3\n限制等級：140
2502941,天籟之音,0,1,0,0,3,0,15,0,1,3,210,0,0,0,3,2,8002704,0,1,1,1,4,10003041,138,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,指揮天籟之音來恢復自身HP\n\n※技能資訊※\n施展以下技能時，每0.5秒HP恢復30%\n轉慢\n莊嚴\n演奏名手\n漸次加強,指揮天籟之音來恢復自身HP\n\n※習得條件※\nLv.1 熟練音樂權杖[最高級]\n需要技能點數：15\n限制等級：210
2502942,狂亂的演奏,0,1,0,0,3,0,15,0,1,3,220,0,0,0,3,2,8002704,0,1,1,1,4,10003041,147,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,[召喚] 賦予小號、氣勢磅礡、打擊樂特殊效果\n\n※技能資訊※\n施展技能狀態下承受傷害減少10%\n施展技能時不會被擊退\n技能冷卻時間減少3秒,[召喚] 賦予小號、氣勢磅礡、打擊樂特殊效果\n\n※習得條件※\nLv.1 熟練音樂權杖[最高級]\n需要技能點數：15\n限制等級：220
2502943,物理/魔法免疫,0,5,0,0,4,0,15,0,1,3,150,10,0,0,3,2,8002704,0,1,1,1,4,10003030,162,1,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,物理/魔法免疫\n\n※技能資訊※\n持續時間: 每等級增加 0.5秒,物理/魔法免疫\n\n※學習條件※\n熟練音樂權杖 [最高級] Lv. 1\n需要技能點數：15\n限制等級：150
2503002,力量與魔力,0,20,0,0,3,0,2,0,1,3,120,1,0,0,3,2,8002801,0,1,1,1,4,10003040,47,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加力量與魔力\n\n※技能資訊※\n每等級增加 80,增加力量與魔力\n\n※學習條件※\n熟練盜賊短劍 [初級] Lv. 1\n需要技能點數：2\n限制等級：120
2503003,固定傷害,0,20,0,0,3,0,2,0,1,3,120,1,0,0,3,2,8002801,0,1,1,1,4,10003040,180,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加固定傷害\n\n※技能資訊※\n每等級增加 160,增加固定傷害\n\n※學習條件※\n熟練盜賊短劍 [初級] Lv. 1\n需要技能點數：2\n限制等級：120
2503004,攻擊力與屬性力,0,20,0,0,3,0,2,0,1,3,120,1,0,0,3,2,8002801,0,1,1,1,4,10003040,80,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加攻擊力與屬性力\n\n※技能資訊※\n每等級增加 5,增加攻擊力與屬性力\n\n※學習條件※\n熟練盜賊短劍 [初級] Lv. 1\n需要技能點數：2\n限制等級：120
2503005,普通怪物額外傷害,0,20,0,0,3,0,2,0,1,3,120,1,0,0,3,2,8002801,0,1,1,1,4,10003040,83,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加普通怪物額外傷害\n\n※技能資訊※\n每等級增加200,增加普通怪物額外傷害\n\n※習得條件※\nLv.1 熟練盜賊短劍[初級]\n需要技能點數：2\n限制等級：120
2503006,BOSS怪物額外傷害,0,20,0,0,3,0,2,0,1,3,120,1,0,0,3,2,8002801,0,1,1,1,4,10003040,84,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加BOSS怪物額外傷害\n\n※技能資訊※\n每等級增加200,增加BOSS怪物額外傷害\n\n※習得條件※\nLv.1 熟練盜賊短劍[初級]\n需要技能點數：2\n限制等級：120
2503007,力量與魔力(%),0,15,0,0,3,0,4,0,1,3,120,4,0,0,3,2,8002802,0,1,1,1,4,10003040,43,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,力量與魔力增加(%)\n\n※技能資訊※\n每等級增加 1%,力量與魔力增加(%)\n\n※學習條件※\n熟練盜賊短劍 [中級] Lv. 1\n需要技能點數：4\n限制等級：120
2503008,固定傷害(%),0,15,0,0,3,0,4,0,1,3,120,4,0,0,3,2,8002802,0,1,1,1,4,10003041,68,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,固定傷害增加(%)\n\n※技能資訊※\n每等級增加 1%,固定傷害增加(%)\n\n※學習條件※\n熟練盜賊短劍 [中級] Lv. 1\n需要技能點數：4\n限制等級：120
2503009,攻擊力與屬性力(%),0,15,0,0,3,0,4,0,1,3,120,4,0,0,3,2,8002802,0,1,1,1,4,10003040,81,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,攻擊力與屬性力增加(%)\n\n※技能資訊※\n每等級增加 1%,攻擊力與屬性力增加(%)\n\n※學習條件※\n熟練盜賊短劍 [中級] Lv. 1\n需要技能點數：4\n限制等級：120
2503010,普通怪物額外傷害(%),0,15,0,0,3,0,4,0,1,3,120,4,0,0,3,2,8002802,0,1,1,1,4,10003040,77,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加普通怪物額外傷害(%)\n\n※技能資訊※\n每等級增加1%,增加普通怪物額外傷害(%)\n\n※習得條件※\nLv.1 熟練盜賊短劍[中級]\n需要技能點數：4\n限制等級：120
2503011,BOSS怪物額外傷害(%),0,15,0,0,3,0,4,0,1,3,120,4,0,0,3,2,8002802,0,1,1,1,4,10003040,199,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加BOSS怪物額外傷害(%)\n\n※技能資訊※\n每等級增加1%,增加BOSS怪物額外傷害(%)\n\n※習得條件※\nLv.1 熟練盜賊短劍[中級]\n需要技能點數：4\n限制等級：120
2503012,最小傷害,0,10,0,0,3,0,5,0,1,3,120,10,0,0,3,2,8002803,0,1,1,1,4,10003040,179,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,最小傷害增加\n\n※技能資訊※\n每等級增加 4%,最小傷害增加\n\n※學習條件※\n熟練盜賊短劍 [高級] Lv. 1\n需要技能點數：5\n限制等級：120
2503013,最大傷害,0,10,0,0,3,0,5,0,1,3,120,10,0,0,3,2,8002803,0,1,1,1,4,10003040,173,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,最大傷害增加\n\n※技能資訊※\n每等級增加 4%,最大傷害增加\n\n※學習條件※\n熟練盜賊短劍 [高級] Lv. 1\n需要技能點數：5\n限制等級：120
2503014,貫穿力,0,10,0,0,3,0,5,0,1,3,120,10,0,0,3,2,8002803,0,1,1,1,4,10003040,172,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,貫穿力增加\n\n※技能資訊※\n每等級增加 4%,貫穿力增加\n\n※學習條件※\n熟練盜賊短劍 [高級] Lv. 1\n需要技能點數：5\n限制等級：120
2503015,爆擊傷害,0,10,0,0,3,0,5,0,1,3,120,10,0,0,3,2,8002803,0,1,1,1,4,10003040,165,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,爆擊傷害增加\n\n※技能資訊※\n每等級增加 4%,爆擊傷害增加\n\n※學習條件※\n熟練盜賊短劍 [高級] Lv. 1\n需要技能點數：5\n限制等級：120
2503016,爆擊率,0,10,0,0,3,0,5,0,1,3,120,10,0,0,3,2,8002803,0,1,1,1,4,10003041,61,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,爆擊率增加\n\n※技能資訊※\n每等級增加 1%,爆擊率增加\n\n※學習條件※\n熟練盜賊短劍 [高級] Lv. 1\n需要技能點數：5\n限制等級：120
2503018,最終最小傷害,0,5,0,0,3,0,15,0,1,3,130,12,0,0,3,2,8002804,0,1,1,1,4,10003040,179,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,最終最小傷害增加\n\n※技能資訊※\n每等級增加 1%,最終最小傷害增加\n\n※學習條件※\nLv.1 熟練盜賊短劍[最高級]\n需要技能點數：15\n限制等級：130
2503019,最終最大傷害,0,5,0,0,3,0,15,0,1,3,130,12,0,0,3,2,8002804,0,1,1,1,4,10003040,173,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,最終最大傷害增加\n\n※技能資訊※\n每等級增加 1%,最終最大傷害增加\n\n※學習條件※\nLv.1 熟練盜賊短劍[最高級]\n需要技能點數：15\n限制等級：130
2503020,最終爆擊傷害,0,5,0,0,3,0,15,0,1,3,130,12,0,0,3,2,8002804,0,1,1,1,4,10003040,165,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,最終爆擊傷害增加\n\n※技能資訊※\n每等級增加 1%,最終爆擊傷害增加\n\n※學習條件※\nLv.1 熟練盜賊短劍[最高級]\n需要技能點數：15\n限制等級：130
2503021,普通怪物支配力,0,3,0,0,3,0,15,0,1,3,154,12,0,0,3,2,8002804,0,1,1,1,4,10003041,114,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,普通怪物支配力增加\n\n※技能資訊※\n每等級增加 1%,普通怪物支配力增加\n\n※學習條件※\nLv.1 熟練盜賊短劍[最高級]\n需要技能點數：15\n限制等級：154
2503022,BOSS怪物支配力,0,3,0,0,3,0,15,0,1,3,154,12,0,0,3,2,8002804,0,1,1,1,4,10003041,126,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,BOSS怪物支配力增加\n\n※技能資訊※\n每等級增加 1%,BOSS怪物支配力增加\n\n※學習條件※\nLv.1 熟練盜賊短劍[最高級]\n需要技能點數：15\n限制等級：154
2503023,所有能力值,0,30,0,0,3,0,2,0,1,3,120,1,0,0,3,2,8002801,0,1,1,1,4,10003040,67,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,所有能力值增加\n\n※技能資訊※\n每等級增加 40,所有能力值增加\n\n※學習條件※\n熟練盜賊短劍 [初級] Lv. 1\n需要技能點數：2\n限制等級：120
2503024,HP上限,0,30,0,0,3,0,2,0,1,3,120,1,0,0,3,2,8002801,0,1,1,1,4,10003040,66,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加HP上限\n\n※技能資訊※\n每等級增加100,增加HP上限\n\n※習得條件※\nLv.1熟練盜賊短劍[初級]\n需要技能點數：2\n限制等級：120
2503025,防禦/抗力,0,30,0,0,3,0,2,0,1,3,120,1,0,0,3,2,8002801,0,1,1,1,4,10003040,45,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,防禦/抗力增加\n\n※技能資訊※\n每等級增加 100,防禦/抗力增加\n\n※學習條件※\n熟練盜賊短劍 [初級] Lv. 1\n需要技能點數：2\n限制等級：120
2503026,所有能力值與HP上限,0,20,0,0,3,0,4,0,1,3,120,2,0,0,3,2,8002802,0,1,1,1,4,10003040,82,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加所有能力值與HP上限\n\n※技能資訊※\n所有能力值每等級增加44\nHP上限每等級增加110,增加所有能力值與HP上限\n\n※習得條件※\n]Lv.1熟練盜賊短劍[中級\n需要技能點數：4\n限制等級：120
2503027,所有能力值與防禦/抗力,0,20,0,0,3,0,4,0,1,3,120,2,0,0,3,2,8002802,0,1,1,1,4,10003040,83,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,所有能力值與防禦/抗力增加\n\n※技能資訊※\n所有能力值每等級增加 44\n防禦力/抗力每等級增加 110,所有能力值與防禦/抗力增加\n\n※學習條件※\n熟練盜賊短劍 [中級] Lv. 1\n需要技能點數：4\n限制等級：120
2503028,HP上限及防禦/抗力,0,20,0,0,3,0,4,0,1,3,120,2,0,0,3,2,8002802,0,1,1,1,4,10003040,129,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加HP上限及防禦/抗力\n\n※技能資訊※\nHP上限每等級增加110\n防禦力/抗力每等級增加110,增加HP上限及防禦/抗力\n\n※習得條件※\nLv.1熟練盜賊短劍[中級]\n需要技能點數：4\n限制等級：120
2503029,所有能力值(%),0,10,0,0,3,0,9,0,1,3,120,5,0,0,3,2,8002803,0,1,1,1,4,10003040,111,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,所有能力值增加(%)\n\n※技能資訊※\n每等級增加 1%,所有能力值增加(%)\n\n※學習條件※\n熟練盜賊短劍 [高級] Lv. 1\n需要技能點數：9\n限制等級：120
2503030,HP上限(%),0,5,0,0,3,0,9,0,1,3,120,5,0,0,3,2,8002803,0,1,1,1,4,10003040,159,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加HP上限(%)\n\n※技能資訊※\n每等級增加2%,增加HP上限(%)\n\n※習得條件※\nLv.1熟練盜賊短劍[高級]\n需要技能點數：9\n限制等級：120
2503031,防禦/抗力(%),0,10,0,0,3,0,9,0,1,3,120,5,0,0,3,2,8002803,0,1,1,1,4,10003040,190,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,防禦/抗力增加(%)\n\n※技能資訊※\n每等級增加 1%,防禦/抗力增加(%)\n\n※學習條件※\n熟練盜賊短劍 [高級] Lv. 1\n需要技能點數：9\n限制等級：120
2503032,傷害減少(%),0,5,0,0,3,0,12,0,1,3,140,10,0,0,3,2,8002804,0,1,1,1,4,10003040,175,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,傷害減少(%)\n\n※技能資訊※\n每等級減少2%,傷害減少(%)\n\n※習得條件※\nLv.1 熟練盜賊短劍[最高級]\n需要技能點數：12\n限制等級：140
2503033,增加特殊計量條,0,5,0,0,3,0,2,0,1,3,135,2,0,0,3,2,8002801,0,1,1,1,4,10003040,51,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加特殊計量條最大數值\n\n※技能資訊※\n每等級增加200,增加特殊計量條\n\n※習得條件※\nLv. 1 熟練盜賊短劍[初級]\n需要技能點數：2\n限制等級：135
2503034,恢復特殊計量條,0,1,0,0,4,0,6,0,1,3,140,0,0,0,3,2,8002801,0,1,1,1,4,10003030,15,1,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,立刻恢復特殊計量條\n\n※技能資訊※\n特殊計量條全部恢復,恢復特殊計量條\n\n※學習條件※\n熟練盜賊短劍 [初級] Lv. 1\n需要技能點數：6\n限制等級：140
2503035,獲得特殊計量條,0,1,0,0,3,0,6,0,1,3,140,0,0,0,3,2,8002801,0,1,1,1,4,10003040,177,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,攻擊敵人時以一定機率獲得特殊計量條\n\n※技能資訊※\n以 5%的機率獲得特殊計量條 25,打擊時恢復特殊計量條\n\n※學習條件※\n熟練盜賊短劍 [初級] Lv. 1\n需要技能點數：6\n限制等級：140
2503036,移動速度,0,5,0,0,3,0,2,0,1,3,120,5,0,0,3,2,8002802,0,1,1,1,4,10003040,112,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,增加移動速度\n\n※技能資訊※\n每等級增加10%,增加移動速度\n\n※習得條件※\nLv.1 熟練盜賊短劍[中級]\n需要技能點數：2\n限制等級：120
2503037,減少技能冷卻時間,0,15,0,0,3,0,3,0,1,3,140,2,0,0,3,2,8002802,0,1,1,1,4,10003040,125,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,減少技能冷卻時間\n\n※技能資訊※\n每等級減少1%,減少技能冷卻時間\n\n※學習條件※\n熟練盜賊短劍 [中級] Lv. 1\n需要技能點數：3\n限制等級：140
2503038,無視擊退,0,5,0,0,4,0,5,0,1,3,140,7,0,0,3,2,8002803,0,1,1,1,4,10003030,137,1,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,無視擊退\n\n※技能資訊※\n持續時間：每等級增加1秒,無視擊退\n\n※學習條件※\n熟練盜賊短劍 [高級] Lv. 1\n需要技能點數：5\n限制等級：140
2503039,混亂抗力,0,10,0,0,3,0,3,0,1,3,140,4,0,0,3,2,8002803,0,1,1,1,4,10003041,125,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,混亂抗力增加\n\n※技能資訊※\n每等級增加 1%,混亂抗力增加\n\n※學習條件※\n熟練盜賊短劍 [高級] Lv. 1\n需要技能點數：3\n限制等級：140
2503040,暈眩抗力,0,10,0,0,3,0,3,0,1,3,140,4,0,0,3,2,8002803,0,1,1,1,4,10003041,123,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,暈眩抗力增加\n\n※技能資訊※\n每等級增加 1%,暈眩抗力增加\n\n※學習條件※\n熟練盜賊短劍 [高級] Lv. 1\n需要技能點數：3\n限制等級：140
