ID,_Description,_Result,_Main_Item,_Material,_Type
981,기품있는 꼬마 펭귄,190194919,700101023,190195001,1
982,기품있는 펭귄,190194919,700101022,190195001,1
983,새침한 꼬마 펭귄,190194919,700101025,190195001,1
984,새침한 펭귄,190194919,700101024,190195001,1
985,기품있는 꼬마 러블리토비,190194919,700101223,190195001,1
986,기품있는 러블리토비,190194919,700101222,190195001,1
987,새침한 꼬마 러블리토비,190194919,700101225,190195001,1
988,새침한 러블리토비,190194919,700101224,190195001,1
989,새침한 꼬마 포레스티,190194919,700101423,190195001,1
990,새침한 포레스티,190194919,700101422,190195001,1
991,애교있는 꼬마 포레스티,190194919,700101425,190195001,1
992,애교있는 포레스티,190194919,700101424,190195001,1
993,새침한 꼬마 워터리,190194919,700101323,190195001,1
994,새침한 워터리,190194919,700101322,190195001,1
995,애교있는 꼬마 워터리,190194919,700101325,190195001,1
996,애교있는 워터리,190194919,700101324,190195001,1
997,기품있는 꼬마 코코,190194919,700101523,190195001,1
998,기품있는 코코,190194919,700101522,190195001,1
999,새침한 꼬마 코코,190194919,700101525,190195001,1
1000,새침한 코코,190194919,700101524,190195001,1
1001,기품있는 꼬마 쥐돌이,190194919,700101723,190195001,1
1002,기품있는 쥐돌이,190194919,700101722,190195001,1
1003,새침한 꼬마 쥐돌이,190194919,700101725,190195001,1
1004,새침한 쥐돌이,190194919,700101724,190195001,1
1005,기품있는 꼬마 초키,190194919,700101823,190195001,1
1006,기품있는 쵸키,190194919,700101822,190195001,1
1007,새침한 꼬마 초키,190194919,700101825,190195001,1
1008,새침한 쵸키,190194919,700101824,190195001,1
1009,기품있는 꼬마 프리링,190194919,700101923,190195001,1
1010,기품있는 프리링,190194919,700101922,190195001,1
1011,새침한 꼬마 프리링,190194919,700101925,190195001,1
1012,새침한 프리링,190194919,700101924,190195001,1
1013,기품있는 꼬마 스윗엔젤,190194919,700102123,190195001,1
1014,기품있는 스윗엔젤,190194919,700102122,190195001,1
1015,새침한 꼬마 스윗엔젤,190194919,700102125,190195001,1
1016,새침한 스윗엔젤,190194919,700102124,190195001,1
1017,기품있는 꼬마 다크데빌,190194919,700102223,190195001,1
1018,기품있는 다크데빌,190194919,700102222,190195001,1
1019,새침한 꼬마 다크데빌,190194919,700102225,190195001,1
1020,새침한 다크데빌,190194919,700102224,190195001,1
1021,기품있는 꼬마 구미호,190194919,700102423,190195001,1
1022,기품있는 구미호,190194919,700102422,190195001,1
1023,새침한 꼬마 구미호,190194919,700102425,190195001,1
1024,새침한 구미호,190194919,700102424,190195001,1
1025,기품있는 꼬마 텐구,190194919,700102523,190195001,1
1026,기품있는 텐구,190194919,700102522,190195001,1
1027,새침한 꼬마 텐구,190194919,700102525,190195001,1
1028,새침한 텐구,190194919,700102524,190195001,1
1029,기품있는 꼬마 뚱보팬더,190194919,700102323,190195001,1
1030,기품있는 뚱보팬더,190194919,700102322,190195001,1
1031,새침한 꼬마 뚱보팬더,190194919,700102325,190195001,1
1032,새침한 뚱보팬더,190194919,700102324,190195001,1
1033,브라우니알(Lv.2),190194901,700102702,190195001,1
1034,브라우니알(Lv.3),190194902,700102703,190195001,1
1035,브라우니알(Lv.4),190194903,700102704,190195001,1
1036,아기 브라우니(Lv.5),190194904,700102705,190195001,1
1037,아기 브라우니(Lv.6),190194905,700102706,190195001,1
1038,아기 브라우니(Lv.7),190194906,700102707,190195001,1
1039,아기 브라우니(Lv.8),190194907,700102708,190195001,1
1040,아기 브라우니(Lv.9),190194908,700102709,190195001,1
1041,브라우니(Lv.10),190194909,700102710,190195001,1
1042,브라우니(Lv.11),190194910,700102711,190195001,1
1043,브라우니(Lv.12),190194911,700102712,190195001,1
1044,브라우니(Lv.13),190194912,700102713,190195001,1
1045,브라우니(Lv.14),190194913,700102714,190195001,1
1046,브라우니(Lv.15),190194914,700102715,190195001,1
1047,브라우니(Lv.16),190194915,700102716,190195001,1
1048,브라우니(Lv.17),190194916,700102717,190195001,1
1049,브라우니(Lv.18),190194917,700102718,190195001,1
1050,브라우니(Lv.19),190194918,700102719,190195001,1
1051,브라우니(Lv.20),190194919,700102720,190195001,1
1052,꼬마 브라우니,190194919,700102721,190195001,1
1053,기품있는 꼬마 브라우니,190194919,700102723,190195001,1
1054,기품있는 브라우니,190194919,700102722,190195001,1
1055,새침한 꼬마 브라우니,190194919,700102725,190195001,1
1056,새침한 브라우니,190194919,700102724,190195001,1
1057,브라우니알(Lv.2),700102702,700102701,190194901,2
1058,브라우니알(Lv.3),700102703,700102701,190194902,2
1059,브라우니알(Lv.4),700102704,700102701,190194903,2
1060,아기 브라우니(Lv.5),700102705,700102701,190194904,2
1061,아기 브라우니(Lv.6),700102706,700102701,190194905,2
1062,아기 브라우니(Lv.7),700102707,700102701,190194906,2
1063,아기 브라우니(Lv.8),700102708,700102701,190194907,2
1064,아기 브라우니(Lv.9),700102709,700102701,190194908,2
1065,브라우니(Lv.10),700102710,700102701,190194909,2
1066,브라우니(Lv.11),700102711,700102701,190194910,2
1067,브라우니(Lv.12),700102712,700102701,190194911,2
1068,브라우니(Lv.13),700102713,700102701,190194912,2
1069,브라우니(Lv.14),700102714,700102701,190194913,2
1070,브라우니(Lv.15),700102715,700102701,190194914,2
1071,브라우니(Lv.16),700102716,700102701,190194915,2
1072,브라우니(Lv.17),700102717,700102701,190194916,2
1073,브라우니(Lv.18),700102718,700102701,190194917,2
1074,브라우니(Lv.19),700102719,700102701,190194918,2
1075,브라우니(Lv.20),700102720,700102701,190194919,2
1076,집사 스튜어트 알(Lv.2),190194901,700102802,190195001,1
1077,집사 스튜어트 알(Lv.3),190194902,700102803,190195001,1
1078,집사 스튜어트 알(Lv.4),190194903,700102804,190195001,1
1079,아기 집사 스튜어트(Lv.5),190194904,700102805,190195001,1
1080,아기 집사 스튜어트(Lv.6),190194905,700102806,190195001,1
1081,아기 집사 스튜어트(Lv.7),190194906,700102807,190195001,1
1082,아기 집사 스튜어트(Lv.8),190194907,700102808,190195001,1
1083,아기 집사 스튜어트(Lv.9),190194908,700102809,190195001,1
1084,집사 스튜어트(Lv.10),190194909,700102810,190195001,1
1085,집사 스튜어트(Lv.11),190194910,700102811,190195001,1
1086,집사 스튜어트(Lv.12),190194911,700102812,190195001,1
1087,집사 스튜어트(Lv.13),190194912,700102813,190195001,1
1088,집사 스튜어트(Lv.14),190194913,700102814,190195001,1
1089,집사 스튜어트(Lv.15),190194914,700102815,190195001,1
1090,집사 스튜어트(Lv.16),190194915,700102816,190195001,1
1091,집사 스튜어트(Lv.17),190194916,700102817,190195001,1
1092,집사 스튜어트(Lv.18),190194917,700102818,190195001,1
1093,집사 스튜어트(Lv.19),190194918,700102819,190195001,1
1094,집사 스튜어트(Lv.20),190194919,700102820,190195001,1
1095,꼬마 집사 스튜어트,190194919,700102821,190195001,1
1096,기품있는 집사 스튜어트,190194919,700102822,190195001,1
1097,기품있는 꼬마 집사 스튜어트,190194919,700102823,190195001,1
1098,새침한 집사 스튜어트,190194919,700102824,190195001,1
1099,새침한 꼬마 집사 스튜어트,190194919,700102825,190195001,1
1100,집사 스튜어트 알(Lv.2),700102802,700102801,190194901,2
1101,집사 스튜어트 알(Lv.3),700102803,700102801,190194902,2
1102,집사 스튜어트 알(Lv.4),700102804,700102801,190194903,2
1103,아기 집사 스튜어트(Lv.5),700102805,700102801,190194904,2
1104,아기 집사 스튜어트(Lv.6),700102806,700102801,190194905,2
1105,아기 집사 스튜어트(Lv.7),700102807,700102801,190194906,2
1106,아기 집사 스튜어트(Lv.8),700102808,700102801,190194907,2
1107,아기 집사 스튜어트(Lv.9),700102809,700102801,190194908,2
1108,집사 스튜어트(Lv.10),700102810,700102801,190194909,2
1109,집사 스튜어트(Lv.11),700102811,700102801,190194910,2
1110,집사 스튜어트(Lv.12),700102812,700102801,190194911,2
1111,집사 스튜어트(Lv.13),700102813,700102801,190194912,2
1112,집사 스튜어트(Lv.14),700102814,700102801,190194913,2
1113,집사 스튜어트(Lv.15),700102815,700102801,190194914,2
1114,집사 스튜어트(Lv.16),700102816,700102801,190194915,2
1115,집사 스튜어트(Lv.17),700102817,700102801,190194916,2
1116,집사 스튜어트(Lv.18),700102818,700102801,190194917,2
1117,집사 스튜어트(Lv.19),700102819,700102801,190194918,2
1118,집사 스튜어트(Lv.20),700102820,700102801,190194919,2
1119,메이드 도메스티 알(Lv.2),190194901,700102902,190195001,1
1120,메이드 도메스티 알(Lv.3),190194902,700102903,190195001,1
1121,메이드 도메스티 알(Lv.4),190194903,700102904,190195001,1
1122,아기 메이드 도메스티(Lv.5),190194904,700102905,190195001,1
1123,아기 메이드 도메스티(Lv.6),190194905,700102906,190195001,1
1124,아기 메이드 도메스티(Lv.7),190194906,700102907,190195001,1
1125,아기 메이드 도메스티(Lv.8),190194907,700102908,190195001,1
1126,아기 메이드 도메스티(Lv.9),190194908,700102909,190195001,1
1127,메이드 도메스티(Lv.10),190194909,700102910,190195001,1
1128,메이드 도메스티(Lv.11),190194910,700102911,190195001,1
1129,메이드 도메스티(Lv.12),190194911,700102912,190195001,1
1130,메이드 도메스티(Lv.13),190194912,700102913,190195001,1
1131,메이드 도메스티(Lv.14),190194913,700102914,190195001,1
1132,메이드 도메스티(Lv.15),190194914,700102915,190195001,1
1133,메이드 도메스티(Lv.16),190194915,700102916,190195001,1
1134,메이드 도메스티(Lv.17),190194916,700102917,190195001,1
1135,메이드 도메스티(Lv.18),190194917,700102918,190195001,1
1136,메이드 도메스티(Lv.19),190194918,700102919,190195001,1
1137,메이드 도메스티(Lv.20),190194919,700102920,190195001,1
1138,꼬마 메이드 도메스티,190194919,700102921,190195001,1
1139,기품있는 메이드 도메스티,190194919,700102924,190195001,1
1140,기품있는 꼬마 메이드 도메스티,190194919,700102925,190195001,1
1141,새침한 메이드 도메스티,190194919,700102922,190195001,1
1142,새침한 꼬마 메이드 도메스티,190194919,700102923,190195001,1
1143,메이드 도메스티 알(Lv.2),700102902,700102901,190194901,2
1144,메이드 도메스티 알(Lv.3),700102903,700102901,190194902,2
1145,메이드 도메스티 알(Lv.4),700102904,700102901,190194903,2
1146,아기 메이드 도메스티(Lv.5),700102905,700102901,190194904,2
1147,아기 메이드 도메스티(Lv.6),700102906,700102901,190194905,2
1148,아기 메이드 도메스티(Lv.7),700102907,700102901,190194906,2
1149,아기 메이드 도메스티(Lv.8),700102908,700102901,190194907,2
1150,아기 메이드 도메스티(Lv.9),700102909,700102901,190194908,2
1151,메이드 도메스티(Lv.10),700102910,700102901,190194909,2
1152,메이드 도메스티(Lv.11),700102911,700102901,190194910,2
1153,메이드 도메스티(Lv.12),700102912,700102901,190194911,2
1154,메이드 도메스티(Lv.13),700102913,700102901,190194912,2
1155,메이드 도메스티(Lv.14),700102914,700102901,190194913,2
1156,메이드 도메스티(Lv.15),700102915,700102901,190194914,2
1157,메이드 도메스티(Lv.16),700102916,700102901,190194915,2
1158,메이드 도메스티(Lv.17),700102917,700102901,190194916,2
1159,메이드 도메스티(Lv.18),700102918,700102901,190194917,2
1160,메이드 도메스티(Lv.19),700102919,700102901,190194918,2
1161,메이드 도메스티(Lv.20),700102920,700102901,190194919,2
1162,백호군 알(Lv.2),190194901,700103002,190195001,1
1163,백호군 알(Lv.3),190194902,700103003,190195001,1
1164,백호군 알(Lv.4),190194903,700103004,190195001,1
1165,아기 백호군(Lv.5),190194904,700103005,190195001,1
1166,아기 백호군(Lv.6),190194905,700103006,190195001,1
1167,아기 백호군(Lv.7),190194906,700103007,190195001,1
1168,아기 백호군(Lv.8),190194907,700103008,190195001,1
1169,아기 백호군(Lv.9),190194908,700103009,190195001,1
1170,백호군(Lv.10),190194909,700103010,190195001,1
1171,백호군(Lv.11),190194910,700103011,190195001,1
1172,백호군(Lv.12),190194911,700103012,190195001,1
1173,백호군(Lv.13),190194912,700103013,190195001,1
1174,백호군(Lv.14),190194913,700103014,190195001,1
1175,백호군(Lv.15),190194914,700103015,190195001,1
1176,백호군(Lv.16),190194915,700103016,190195001,1
1177,백호군(Lv.17),190194916,700103017,190195001,1
1178,백호군(Lv.18),190194917,700103018,190195001,1
1179,백호군(Lv.19),190194918,700103019,190195001,1
1180,백호군(Lv.20),190194919,700103020,190195001,1
1181,꼬마 백호군,190194919,700103021,190195001,1
1182,새침한 백호군,190194919,700103022,190195001,1
1183,새침한 꼬마 백호군,190194919,700103023,190195001,1
1184,기품있는 백호군,190194919,700103024,190195001,1
1185,기품있는 꼬마 백호군,190194919,700103025,190195001,1
1186,백호군 알(Lv.2),700103002,700103001,190194901,2
1187,백호군 알(Lv.3),700103003,700103001,190194902,2
1188,백호군 알(Lv.4),700103004,700103001,190194903,2
1189,아기 백호군(Lv.5),700103005,700103001,190194904,2
1190,아기 백호군(Lv.6),700103006,700103001,190194905,2
1191,아기 백호군(Lv.7),700103007,700103001,190194906,2
1192,아기 백호군(Lv.8),700103008,700103001,190194907,2
1193,아기 백호군(Lv.9),700103009,700103001,190194908,2
1194,백호군(Lv.10),700103010,700103001,190194909,2
1195,백호군(Lv.11),700103011,700103001,190194910,2
1196,백호군(Lv.12),700103012,700103001,190194911,2
1197,백호군(Lv.13),700103013,700103001,190194912,2
1198,백호군(Lv.14),700103014,700103001,190194913,2
1199,백호군(Lv.15),700103015,700103001,190194914,2
1200,백호군(Lv.16),700103016,700103001,190194915,2
1201,백호군(Lv.17),700103017,700103001,190194916,2
1202,백호군(Lv.18),700103018,700103001,190194917,2
1203,백호군(Lv.19),700103019,700103001,190194918,2
1204,백호군(Lv.20),700103020,700103001,190194919,2
1205,시로 알(Lv.2),190194901,700103102,190195001,1
1206,시로 알(Lv.3),190194902,700103103,190195001,1
1207,시로 알(Lv.4),190194903,700103104,190195001,1
1208,아기 시로(Lv.5),190194904,700103105,190195001,1
1209,아기 시로(Lv.6),190194905,700103106,190195001,1
1210,아기 시로(Lv.7),190194906,700103107,190195001,1
1211,아기 시로(Lv.8),190194907,700103108,190195001,1
1212,아기 시로(Lv.9),190194908,700103109,190195001,1
1213,시로(Lv.10),190194909,700103110,190195001,1
1214,시로(Lv.11),190194910,700103111,190195001,1
1215,시로(Lv.12),190194911,700103112,190195001,1
1216,시로(Lv.13),190194912,700103113,190195001,1
1217,시로(Lv.14),190194913,700103114,190195001,1
1218,시로(Lv.15),190194914,700103115,190195001,1
1219,시로(Lv.16),190194915,700103116,190195001,1
1220,시로(Lv.17),190194916,700103117,190195001,1
1221,시로(Lv.18),190194917,700103118,190195001,1
1222,시로(Lv.19),190194918,700103119,190195001,1
1223,시로(Lv.20),190194919,700103120,190195001,1
1224,꼬마 시로,190194919,700103121,190195001,1
1225,새침한 시로,190194919,700103122,190195001,1
1226,새침한 꼬마 시로,190194919,700103123,190195001,1
1227,기품있는 시로,190194919,700103124,190195001,1
1228,기품있는 꼬마 시로,190194919,700103125,190195001,1
1229,시로 알(Lv.2),700103102,700103101,190194901,2
1230,시로 알(Lv.3),700103103,700103101,190194902,2
1231,시로 알(Lv.4),700103104,700103101,190194903,2
1232,아기 시로(Lv.5),700103105,700103101,190194904,2
1233,아기 시로(Lv.6),700103106,700103101,190194905,2
1234,아기 시로(Lv.7),700103107,700103101,190194906,2
1235,아기 시로(Lv.8),700103108,700103101,190194907,2
1236,아기 시로(Lv.9),700103109,700103101,190194908,2
1237,시로(Lv.10),700103110,700103101,190194909,2
1238,시로(Lv.11),700103111,700103101,190194910,2
1239,시로(Lv.12),700103112,700103101,190194911,2
1240,시로(Lv.13),700103113,700103101,190194912,2
1241,시로(Lv.14),700103114,700103101,190194913,2
1242,시로(Lv.15),700103115,700103101,190194914,2
1243,시로(Lv.16),700103116,700103101,190194915,2
1244,시로(Lv.17),700103117,700103101,190194916,2
1245,시로(Lv.18),700103118,700103101,190194917,2
1246,시로(Lv.19),700103119,700103101,190194918,2
1247,시로(Lv.20),700103120,700103101,190194919,2
1248,도깨비불 알(Lv.2),190194901,700103302,190195001,1
1249,도깨비불 알(Lv.3),190194902,700103303,190195001,1
1250,도깨비불 알(Lv.4),190194903,700103304,190195001,1
1251,아기 도깨비불(Lv.5),190194904,700103305,190195001,1
1252,아기 도깨비불(Lv.6),190194905,700103306,190195001,1
1253,아기 도깨비불(Lv.7),190194906,700103307,190195001,1
1254,아기 도깨비불(Lv.8),190194907,700103308,190195001,1
1255,아기 도깨비불(Lv.9),190194908,700103309,190195001,1
1256,도깨비불(Lv.10),190194909,700103310,190195001,1
1257,도깨비불(Lv.11),190194910,700103311,190195001,1
1258,도깨비불(Lv.12),190194911,700103312,190195001,1
1259,도깨비불(Lv.13),190194912,700103313,190195001,1
1260,도깨비불(Lv.14),190194913,700103314,190195001,1
1261,도깨비불(Lv.15),190194914,700103315,190195001,1
1262,도깨비불(Lv.16),190194915,700103316,190195001,1
1263,도깨비불(Lv.17),190194916,700103317,190195001,1
1264,도깨비불(Lv.18),190194917,700103318,190195001,1
1265,도깨비불(Lv.19),190194918,700103319,190195001,1
1266,도깨비불(Lv.20),190194919,700103320,190195001,1
1267,꼬마 도깨비불,190194919,700103321,190195001,1
1268,새침한 도깨비불,190194919,700103322,190195001,1
1269,새침한 꼬마 도깨비불,190194919,700103323,190195001,1
1270,기품있는 도깨비불,190194919,700103324,190195001,1
1271,기품있는 꼬마 도깨비불,190194919,700103325,190195001,1
1272,도깨비불 알(Lv.2),700103302,700103301,190194901,2
1273,도깨비불 알(Lv.3),700103303,700103301,190194902,2
1274,도깨비불 알(Lv.4),700103304,700103301,190194903,2
1275,아기 도깨비불(Lv.5),700103305,700103301,190194904,2
1276,아기 도깨비불(Lv.6),700103306,700103301,190194905,2
1277,아기 도깨비불(Lv.7),700103307,700103301,190194906,2
1278,아기 도깨비불(Lv.8),700103308,700103301,190194907,2
1279,아기 도깨비불(Lv.9),700103309,700103301,190194908,2
1280,도깨비불(Lv.10),700103310,700103301,190194909,2
1281,도깨비불(Lv.11),700103311,700103301,190194910,2
1282,도깨비불(Lv.12),700103312,700103301,190194911,2
1283,도깨비불(Lv.13),700103313,700103301,190194912,2
1284,도깨비불(Lv.14),700103314,700103301,190194913,2
1285,도깨비불(Lv.15),700103315,700103301,190194914,2
1286,도깨비불(Lv.16),700103316,700103301,190194915,2
1287,도깨비불(Lv.17),700103317,700103301,190194916,2
1288,도깨비불(Lv.18),700103318,700103301,190194917,2
1289,도깨비불(Lv.19),700103319,700103301,190194918,2
1290,도깨비불(Lv.20),700103320,700103301,190194919,2
1291,딱딱이 알(Lv.2),190194901,700103502,190195001,1
1292,딱딱이 알(Lv.3),190194902,700103503,190195001,1
1293,딱딱이 알(Lv.4),190194903,700103504,190195001,1
1294,아기 딱딱이(Lv.5),190194904,700103505,190195001,1
1295,아기 딱딱이(Lv.6),190194905,700103506,190195001,1
1296,아기 딱딱이(Lv.7),190194906,700103507,190195001,1
1297,아기 딱딱이(Lv.8),190194907,700103508,190195001,1
1298,아기 딱딱이(Lv.9),190194908,700103509,190195001,1
1299,딱딱이(Lv.10),190194909,700103510,190195001,1
1300,딱딱이(Lv.11),190194910,700103511,190195001,1
1301,딱딱이(Lv.12),190194911,700103512,190195001,1
1302,딱딱이(Lv.13),190194912,700103513,190195001,1
1303,딱딱이(Lv.14),190194913,700103514,190195001,1
1304,딱딱이(Lv.15),190194914,700103515,190195001,1
1305,딱딱이(Lv.16),190194915,700103516,190195001,1
1306,딱딱이(Lv.17),190194916,700103517,190195001,1
1307,딱딱이(Lv.18),190194917,700103518,190195001,1
1308,딱딱이(Lv.19),190194918,700103519,190195001,1
1309,딱딱이(Lv.20),190194919,700103520,190195001,1
1310,꼬마 딱딱이,190194919,700103521,190195001,1
1311,새침한 딱딱이,190194919,700103522,190195001,1
1312,새침한 꼬마 딱딱이,190194919,700103523,190195001,1
1313,기품있는 딱딱이,190194919,700103524,190195001,1
1314,기품있는 꼬마 딱딱이,190194919,700103525,190195001,1
1315,딱딱이 알(Lv.2),700103502,700103501,190194901,2
1316,딱딱이 알(Lv.3),700103503,700103501,190194902,2
1317,딱딱이 알(Lv.4),700103504,700103501,190194903,2
1318,아기 딱딱이(Lv.5),700103505,700103501,190194904,2
1319,아기 딱딱이(Lv.6),700103506,700103501,190194905,2
1320,아기 딱딱이(Lv.7),700103507,700103501,190194906,2
1321,아기 딱딱이(Lv.8),700103508,700103501,190194907,2
1322,아기 딱딱이(Lv.9),700103509,700103501,190194908,2
1323,딱딱이(Lv.10),700103510,700103501,190194909,2
1324,딱딱이(Lv.11),700103511,700103501,190194910,2
1325,딱딱이(Lv.12),700103512,700103501,190194911,2
1326,딱딱이(Lv.13),700103513,700103501,190194912,2
1327,딱딱이(Lv.14),700103514,700103501,190194913,2
1328,딱딱이(Lv.15),700103515,700103501,190194914,2
1329,딱딱이(Lv.16),700103516,700103501,190194915,2
1330,딱딱이(Lv.17),700103517,700103501,190194916,2
1331,딱딱이(Lv.18),700103518,700103501,190194917,2
1332,딱딱이(Lv.19),700103519,700103501,190194918,2
1333,딱딱이(Lv.20),700103520,700103501,190194919,2
1334,허스키 알(Lv.2),190194901,700103602,190195001,1
1335,허스키 알(Lv.3),190194902,700103603,190195001,1
1336,허스키 알(Lv.4),190194903,700103604,190195001,1
1337,아기 허스키(Lv.5),190194904,700103605,190195001,1
1338,아기 허스키(Lv.6),190194905,700103606,190195001,1
1339,아기 허스키(Lv.7),190194906,700103607,190195001,1
1340,아기 허스키(Lv.8),190194907,700103608,190195001,1
1341,아기 허스키(Lv.9),190194908,700103609,190195001,1
1342,허스키(Lv.10),190194909,700103610,190195001,1
1343,허스키(Lv.11),190194910,700103611,190195001,1
1344,허스키(Lv.12),190194911,700103612,190195001,1
1345,허스키(Lv.13),190194912,700103613,190195001,1
1346,허스키(Lv.14),190194913,700103614,190195001,1
1347,허스키(Lv.15),190194914,700103615,190195001,1
1348,허스키(Lv.16),190194915,700103616,190195001,1
1349,허스키(Lv.17),190194916,700103617,190195001,1
1350,허스키(Lv.18),190194917,700103618,190195001,1
1351,허스키(Lv.19),190194918,700103619,190195001,1
1352,허스키(Lv.20),190194919,700103620,190195001,1
1353,꼬마 허스키,190194919,700103621,190195001,1
1354,새침한 허스키,190194919,700103622,190195001,1
1355,새침한 꼬마 허스키,190194919,700103623,190195001,1
1356,기품있는 허스키,190194919,700103624,190195001,1
1357,기품있는 꼬마 허스키,190194919,700103625,190195001,1
1358,허스키 알(Lv.2),700103602,700103601,190194901,2
1359,허스키 알(Lv.3),700103603,700103601,190194902,2
1360,허스키 알(Lv.4),700103604,700103601,190194903,2
1361,아기 허스키(Lv.5),700103605,700103601,190194904,2
1362,아기 허스키(Lv.6),700103606,700103601,190194905,2
1363,아기 허스키(Lv.7),700103607,700103601,190194906,2
1364,아기 허스키(Lv.8),700103608,700103601,190194907,2
1365,아기 허스키(Lv.9),700103609,700103601,190194908,2
1366,허스키(Lv.10),700103610,700103601,190194909,2
1367,허스키(Lv.11),700103611,700103601,190194910,2
1368,허스키(Lv.12),700103612,700103601,190194911,2
1369,허스키(Lv.13),700103613,700103601,190194912,2
1370,허스키(Lv.14),700103614,700103601,190194913,2
1371,허스키(Lv.15),700103615,700103601,190194914,2
1372,허스키(Lv.16),700103616,700103601,190194915,2
1373,허스키(Lv.17),700103617,700103601,190194916,2
1374,허스키(Lv.18),700103618,700103601,190194917,2
1375,허스키(Lv.19),700103619,700103601,190194918,2
1376,허스키(Lv.20),700103620,700103601,190194919,2
1377,트렌스 메카 알(Lv.2),190194901,700103702,190195001,1
1378,트렌스 메카 알(Lv.3),190194902,700103703,190195001,1
1379,트렌스 메카 알(Lv.4),190194903,700103704,190195001,1
1380,아기 트렌스 메카(Lv.5),190194904,700103705,190195001,1
1381,아기 트렌스 메카(Lv.6),190194905,700103706,190195001,1
1382,아기 트렌스 메카(Lv.7),190194906,700103707,190195001,1
1383,기 트렌스 메카(Lv.8),190194907,700103708,190195001,1
1384,아기 트렌스 메카(Lv.9),190194908,700103709,190195001,1
1385,트렌스 메카(Lv.10),190194909,700103710,190195001,1
1386,트렌스 메카(Lv.11),190194910,700103711,190195001,1
1387,트렌스 메카(Lv.12),190194911,700103712,190195001,1
1388,트렌스 메카(Lv.13),190194912,700103713,190195001,1
1389,트렌스 메카(Lv.14),190194913,700103714,190195001,1
1390,트렌스 메카(Lv.15),190194914,700103715,190195001,1
1391,트렌스 메카(Lv.16),190194915,700103716,190195001,1
1392,트렌스 메카(Lv.17),190194916,700103717,190195001,1
1393,트렌스 메카(Lv.18),190194917,700103718,190195001,1
1394,트렌스 메카(Lv.19),190194918,700103719,190195001,1
1395,트렌스 메카(Lv.20),190194919,700103720,190195001,1
1396,꼬마 트렌스 메카,190194919,700103721,190195001,1
1397,새침한 트렌스 메카,190194919,700103722,190195001,1
1398,새침한 꼬마 트렌스 메카,190194919,700103723,190195001,1
1399,기품있는 트렌스 메카,190194919,700103724,190195001,1
1400,기품있는 꼬마 트렌스 메카,190194919,700103725,190195001,1
1401,트렌스 메카 알(Lv.2),700103702,700103701,190194901,2
1402,트렌스 메카 알(Lv.3),700103703,700103701,190194902,2
1403,트렌스 메카 알(Lv.4),700103704,700103701,190194903,2
1404,아기 트렌스 메카(Lv.5),700103705,700103701,190194904,2
1405,아기 트렌스 메카(Lv.6),700103706,700103701,190194905,2
1406,아기 트렌스 메카(Lv.7),700103707,700103701,190194906,2
1407,기 트렌스 메카(Lv.8),700103708,700103701,190194907,2
1408,아기 트렌스 메카(Lv.9),700103709,700103701,190194908,2
1409,트렌스 메카(Lv.10),700103710,700103701,190194909,2
1410,트렌스 메카(Lv.11),700103711,700103701,190194910,2
1411,트렌스 메카(Lv.12),700103712,700103701,190194911,2
1412,트렌스 메카(Lv.13),700103713,700103701,190194912,2
1413,트렌스 메카(Lv.14),700103714,700103701,190194913,2
1414,트렌스 메카(Lv.15),700103715,700103701,190194914,2
1415,트렌스 메카(Lv.16),700103716,700103701,190194915,2
1416,트렌스 메카(Lv.17),700103717,700103701,190194916,2
1417,트렌스 메카(Lv.18),700103718,700103701,190194917,2
1418,트렌스 메카(Lv.19),700103719,700103701,190194918,2
1419,트렌스 메카(Lv.20),700103720,700103701,190194919,2
1420,드라켄 알(Lv.2),190194901,700103802,190195001,1
1421,드라켄 알(Lv.3),190194902,700103803,190195001,1
1422,드라켄 알(Lv.4),190194903,700103804,190195001,1
1423,아기 드라켄(Lv.5),190194904,700103805,190195001,1
1424,아기 드라켄(Lv.6),190194905,700103806,190195001,1
1425,아기 드라켄(Lv.7),190194906,700103807,190195001,1
1426,기 드라켄(Lv.8),190194907,700103808,190195001,1
1427,아기 드라켄(Lv.9),190194908,700103809,190195001,1
1428,드라켄(Lv.10),190194909,700103810,190195001,1
1429,드라켄(Lv.11),190194910,700103811,190195001,1
1430,드라켄(Lv.12),190194911,700103812,190195001,1
1431,드라켄(Lv.13),190194912,700103813,190195001,1
1432,드라켄(Lv.14),190194913,700103814,190195001,1
1433,드라켄(Lv.15),190194914,700103815,190195001,1
1434,드라켄(Lv.16),190194915,700103816,190195001,1
1435,드라켄(Lv.17),190194916,700103817,190195001,1
1436,드라켄(Lv.18),190194917,700103818,190195001,1
1437,드라켄(Lv.19),190194918,700103819,190195001,1
1438,드라켄(Lv.20),190194919,700103820,190195001,1
1439,꼬마 드라켄,190194919,700103821,190195001,1
1440,새침한 드라켄,190194919,700103822,190195001,1
1441,새침한 꼬마 드라켄,190194919,700103823,190195001,1
1442,기품있는 드라켄,190194919,700103824,190195001,1
1443,기품있는 꼬마 드라켄,190194919,700103825,190195001,1
1444,드라켄 알(Lv.2),700103802,700103801,190194901,2
1445,드라켄 알(Lv.3),700103803,700103801,190194902,2
1446,드라켄 알(Lv.4),700103804,700103801,190194903,2
1447,아기 드라켄(Lv.5),700103805,700103801,190194904,2
1448,아기 드라켄(Lv.6),700103806,700103801,190194905,2
