ID,_Guide_Type,_LvSection,_Name,_Category,_CategoryPosition,_ConditionType,_ConditionID,_Open,_TipMessage,_PortalID,_TipItemLink,_HelpType,_HelpImage,_HelpMessage,_SystemLinkID,_SystemSubID,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_HelpLinkID
294,4,,釣魚,1,7,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
295,4,,1.釣魚,2,701,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC07-01.png,,0,0,0,0,0,0,0,0,0,0,0
296,4,,2.釣魚道具兌換,2,702,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC07-02.png,,0,0,0,0,0,0,0,0,0,0,0
297,4,,3.釣魚委託,2,703,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC07-03.png,,0,0,0,0,0,0,0,0,0,0,0
298,4,,超級瑪琍,1,8,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
299,4,,1.超級瑪琍,2,801,0,0,0,,0,40801,2,DATA/INTERFACE/GUIDE/content/R_GC08-01.png,,0,0,0,0,0,0,0,0,0,0,0
300,4,,2.階段,2,802,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC08-02.png,,0,0,0,0,0,0,0,0,0,0,0
301,4,,3.獎勵,2,803,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC08-03.png,,0,0,0,0,0,0,0,0,0,0,0
302,4,,吃星星的樹,0,10,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
303,4,,1.吃星星的樹,2,1001,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC10-01.png,,0,0,0,0,0,0,0,0,0,0,0
304,4,,2.收集星星,2,1002,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC10-02.png,,0,0,0,0,0,0,0,0,0,0,0
305,4,,3.促使成長,2,1003,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC10-03.png,,0,0,0,0,0,0,0,0,0,0,0
306,4,,4.領取獎勵,2,1004,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC10-04.png,,0,0,0,0,0,0,0,0,0,0,0
307,4,,封印與鎖定,1,11,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
308,4,,1.道具封印,2,1101,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC11-01.png,,0,0,0,0,0,0,0,0,0,0,0
309,4,,2.解除道具封印,2,1102,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC11-02.png,,0,0,0,0,0,0,0,0,0,0,0
310,4,,3.注意事項,2,1103,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC11-03.png,,0,0,0,0,0,0,0,0,0,0,0
311,4,,分解,1,12,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
312,4,,1.分解(1),2,1201,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC12-01.png,,0,0,0,0,0,0,0,0,0,0,0
313,4,,2.分解(2),2,1202,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC12-02.png,,0,0,0,0,0,0,0,0,0,0,0
314,4,,狀態視窗,1,13,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
315,4,,1.能力值,2,1301,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC13-01.png,,0,0,0,0,0,0,0,0,0,0,0
316,4,,2.稱號,2,1302,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC13-02.png,,0,0,0,0,0,0,0,0,0,0,0
317,4,,3.戰鬥欄位,2,1303,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC13-03.png,,0,0,0,0,0,0,0,0,0,0,0
318,4,,4.時尚欄位,2,1304,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC13-04.png,,0,0,0,0,0,0,0,0,0,0,0
319,4,,成就,1,14,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
320,4,,1.成就,2,1401,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC14-01.png,,0,0,0,0,0,0,0,0,0,0,0
321,4,,2.計量條與排名,2,1402,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC14-02.png,,0,0,0,0,0,0,0,0,0,0,0
322,4,,3.獎勵,2,1403,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC14-03.png,,0,0,0,0,0,0,0,0,0,0,0
323,4,,郵件,1,15,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
324,4,,1.郵件清單,2,1501,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC15-01.png,,0,0,0,0,0,0,0,0,0,0,0
325,4,,2.傳送郵件,2,1502,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC15-02.png,,0,0,0,0,0,0,0,0,0,0,0
326,4,,3.公會郵件,2,1503,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC15-03.png,,0,0,0,0,0,0,0,0,0,0,0
327,4,,4.寄件備份,2,1504,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC15-04.png,,0,0,0,0,0,0,0,0,0,0,0
328,4,,傳送點,1,16,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
329,4,,1.啟用傳送點,2,1601,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC16-01.png,,0,0,0,0,0,0,0,0,0,0,0
330,4,,2.利用碑石、石塔,2,1602,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC16-02.png,,0,0,0,0,0,0,0,0,0,0,0
331,4,,3.我的傳送點,2,1603,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC16-03.png,,0,0,0,0,0,0,0,0,0,0,0
332,4,,4.愛麗絲石塔、歸還的碑石,2,1604,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC16-04.png,,0,0,0,0,0,0,0,0,0,0,0
333,4,,5.儲存碑石、石塔,2,1605,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC16-05.png,,0,0,0,0,0,0,0,0,0,0,0
334,4,,6.選擇復活場所,2,1606,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC16-06.png,,0,0,0,0,0,0,0,0,0,0,0
335,4,,活動,1,17,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
336,4,,1.確認活動,2,1701,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC17-01.png,,0,0,0,0,0,0,0,0,0,0,0
337,4,,2.活動主視窗,2,1702,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC17-02.png,,0,0,0,0,0,0,0,0,0,0,0
338,4,,3.簽到活動,2,1703,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC17-03.png,,0,0,0,0,0,0,0,0,0,0,0
339,4,,4.累積登入活動,2,1704,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC17-04.png,,0,0,0,0,0,0,0,0,0,0,0
340,4,,5.排名活動,2,1705,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC17-05.png,,0,0,0,0,0,0,0,0,0,0,0
341,4,,6.活動任務,2,1706,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC17-06.png,,0,0,0,0,0,0,0,0,0,0,0
342,4,,7.限定兌換,2,1707,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC17-07.png,,0,0,0,0,0,0,0,0,0,0,0
343,4,,8. 獎勵活動,2,1708,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC17-08.png,,0,0,0,0,0,0,0,0,0,0,0
344,4,,副本,1,18,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
345,4,,1.副本,2,1801,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC18-01.png,,0,0,0,0,0,0,0,0,0,0,0
346,4,,2.副本次數限制,2,1802,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC18-02.png,,0,0,0,0,0,0,0,0,0,0,0
347,4,,3.限時闖關副本,2,1803,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC18-03.png,,0,0,0,0,0,0,0,0,0,0,0
348,4,,4.重置副本,2,1804,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC18-04.png,,0,0,0,0,0,0,0,0,0,0,0
349,4,,5.副本資訊,2,1805,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC18-05.png,,0,0,0,0,0,0,0,0,0,0,0
350,4,,6.難度設定,2,1806,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC18-06.png,,0,0,0,0,0,0,0,0,0,0,0
351,4,,7.進入副本時選擇難度,2,1807,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC18-07.png,,0,0,0,0,0,0,0,0,0,0,0
352,4,,轉職,1,19,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
353,4,,1.1次轉職(2轉職業),2,1901,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC19-01.png,,0,0,0,0,0,0,0,0,0,0,0
354,4,,2.1次轉職職業,2,1902,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC19-02.png,,0,0,0,0,0,0,0,0,0,0,0
355,4,,3.2次轉職(3轉職業),2,1903,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC19-03.png,,0,0,0,0,0,0,0,0,0,0,0
356,4,,4.2次轉職職業,2,1904,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC19-04.png,,0,0,0,0,0,0,0,0,0,0,0
357,4,,組合,1,21,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
358,4,,1.組合,2,2101,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC20-01.png,,0,0,0,0,0,0,0,0,0,0,0
359,4,,2.組合目錄,2,2102,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC20-02.png,,0,0,0,0,0,0,0,0,0,0,0
360,4,,3.組合等級,2,2103,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC20-03.png,,0,0,0,0,0,0,0,0,0,0,0
361,4,,4.特殊組合,2,2104,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC20-04.png,,0,0,0,0,0,0,0,0,0,0,0
362,4,,5.手續費,2,2105,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC20-05.png,,0,0,0,0,0,0,0,0,0,0,0
363,4,,倉庫,1,22,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
364,4,,1.倉庫,2,2201,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC21-01.png,,0,0,0,0,0,0,0,0,0,0,0
365,4,,2.倉庫共有,2,2202,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC21-02.png,,0,0,0,0,0,0,0,0,0,0,0
366,4,,3.物品保管及尋找,2,2203,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC21-03.png,,0,0,0,0,0,0,0,0,0,0,0
367,4,,聊天,1,23,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
368,4,,1.聊天視窗 - 分頁擴充,2,2301,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC22-01.png,,0,0,0,0,0,0,0,0,0,0,0
369,4,,2.聊天視窗 - 分頁設定,2,2302,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC22-02.png,,0,0,0,0,0,0,0,0,0,0,0
370,4,,3.聊天視窗 - 分頁分離,2,2303,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC22-03.png,,0,0,0,0,0,0,0,0,0,0,0
371,4,,4.快捷鍵目錄,2,2304,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC22-04.png,,0,0,0,0,0,0,0,0,0,0,0
372,4,,5.聊天巨集,2,2305,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC22-05.png,,0,0,0,0,0,0,0,0,0,0,0
373,4,,6.聊天巨集種類,2,2306,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC22-06.png,,0,0,0,0,0,0,0,0,0,0,0
374,4,,好友,1,24,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
375,4,,1.好友視窗與新增/刪除好友,2,2401,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC23-01.png,,0,0,0,0,0,0,0,0,0,0,0
376,4,,2.封鎖好友,2,2402,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC23-02.png,,0,0,0,0,0,0,0,0,0,0,0
377,4,,角色裝扮,1,25,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
378,4,,1.金幣商店,2,2501,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC24-01.png,,0,0,0,0,0,0,0,0,0,0,0
379,4,,2.裝扮,2,2502,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC24-03.png,,0,0,0,0,0,0,0,0,0,0,0
380,4,,3.傷害字型外觀,2,2503,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC24-04.png,,0,0,0,0,0,0,0,0,0,0,0
381,4,,4.地墊效果,2,2504,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC24-05.png,,0,0,0,0,0,0,0,0,0,0,0
382,4,,5.美妝 - 外形確認,2,2505,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC24-02.png,,0,0,0,0,0,0,0,0,0,0,0
383,4,,6.美妝 - 使用方法,2,2506,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC24-06.png,,0,0,0,0,0,0,0,0,0,0,0
384,4,,7.美妝 - 普通外形中的顏色變更,2,2507,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC24-07.png,,0,0,0,0,0,0,0,0,0,0,0
385,4,,情侶,1,26,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
386,4,,1.情侶視窗及交往申請,2,2601,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC25-01.png,,0,0,0,0,0,0,0,0,0,0,0
387,4,,2.現有愛情指數,2,2602,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC25-02.png,,0,0,0,0,0,0,0,0,0,0,0
388,4,,3.最大愛情指數,2,2603,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC25-03.png,,0,0,0,0,0,0,0,0,0,0,0
389,4,,4.求婚,2,2604,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC25-04.png,,0,0,0,0,0,0,0,0,0,0,0
390,4,,5.愛情狀態與效果,2,2605,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC25-05.png,,0,0,0,0,0,0,0,0,0,0,0
391,4,,6.結婚,2,2606,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC25-06.png,,0,0,0,0,0,0,0,0,0,0,0
392,4,,7.分手及注意事項,2,2607,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC25-07.png,,0,0,0,0,0,0,0,0,0,0,0
393,4,,任務,1,27,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
394,4,,1.任務視窗,2,2701,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC26-01.png,,0,0,0,0,0,0,0,0,0,0,0
395,4,,2.任務通知視窗,2,2702,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC26-02.png,,0,0,0,0,0,0,0,0,0,0,0
396,4,,3.任務輔助功能,2,2703,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC26-03.png,,0,0,0,0,0,0,0,0,0,0,0
397,4,,猜謎,1,28,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
398,4,,1.猜謎,2,2801,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC27-01.png,,0,0,0,0,0,0,0,0,0,0,0
399,4,,2.猜謎分數,2,2802,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC27-02.png,,0,0,0,0,0,0,0,0,0,0,0
400,4,,組隊,1,29,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
401,4,,1.組隊視窗,2,2901,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC28-01.png,,0,0,0,0,0,0,0,0,0,0,0
402,4,,2.組隊通知視窗,2,2902,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC28-02.png,,0,0,0,0,0,0,0,0,0,0,0
403,4,,3.邀請組隊,2,2903,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC28-03.png,,0,0,0,0,0,0,0,0,0,0,0
404,4,,4.組隊設定,2,2904,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC28-04.png,,0,0,0,0,0,0,0,0,0,0,0
405,4,,5.退出組隊,2,2905,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC28-05.png,,0,0,0,0,0,0,0,0,0,0,0
406,4,,6.組隊配對,2,2906,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC28-06.png,,0,0,0,0,0,0,0,0,0,0,0
407,4,,7.參與組隊,2,2907,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC28-07.png,,0,0,0,0,0,0,0,0,0,0,0
408,4,,8. 招募組隊,2,2908,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC28-08.png,,0,0,0,0,0,0,0,0,0,0,0
409,4,,9. 招募條件設定,2,2909,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC28-09.png,,0,0,0,0,0,0,0,0,0,0,0
410,4,,每週挑戰,1,30,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
411,4,,1.什麼是每週挑戰？,2,3001,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC29-01.png,,0,0,0,0,0,0,0,0,0,0,0
412,4,,2.每週挑戰進行,2,3002,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC29-02.png,,0,0,0,0,0,0,0,0,0,0,0
413,4,,3.每週挑戰獎勵,2,3003,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC29-03.png,,0,0,0,0,0,0,0,0,0,0,0
416,4,,副職業,1,20,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
417,4,,1.副職業,2,2001,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC30-01.png,,0,0,0,0,0,0,0,0,0,0,0
418,4,,2.獲得副職業,2,2002,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC30-02.png,,0,0,0,0,0,0,0,0,0,0,0
419,4,,3.轉換主要/副職業,2,2003,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC30-03.png,,0,0,0,0,0,0,0,0,0,0,0
422,1,,村莊表,1,2,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
423,1,吉恩蒂亞,,2,201,0,0,0,\n1.可移動至各大陸的村莊。\n2.Lv.200以上之地區\n需啟用傳送點後才可移動。,10501,0,0,,,0,0,0,0,0,0,0,0,0,0,0
424,1,普雷伊奧斯,東部,2,202,0,0,0,\n1.可移動至各大陸的村莊。\n\n2.Lv.200以上之地區\n需啟用傳送點後才可移動。,10502,0,0,,,0,0,0,0,0,0,0,0,0,0,0
425,1,東方大陸,,2,203,0,0,0,\n1.可移動至各大陸的村莊。\n2.Lv.200以上之地區\n需啟用傳送點後才可移動。,10503,0,0,,,0,0,0,0,0,0,0,0,0,0,0
426,1,ULv.4001++,,2,509,0,0,0,\n1.可和夥伴一起進入的副本。\n\n2.200等級以上的[立即前往]功能\n唯有在傳送點期限未逾期的情況下才可使用。,10409,0,0,,,0,0,0,0,0,0,0,0,0,0,0
427,1,ULv.1++,,2,306,0,0,0,\n1.可順利獲得200等級以上經驗值的副本。\n\n2.200等級以上的[立即前往]功能\n唯有在傳送點期限未逾期的情況下才可使用。,10206,10200,0,,,0,0,0,0,0,0,0,0,0,0,0
428,3,,星座,1,14,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
429,3,,1.星座,2,1401,0,0,0,1.成長星座的能力值可固定，也可進行升級。\n2.幸運星座的能力值從固定能力值\n變更為套用隨機數值。\n3.達到等級條件後，可使用彩虹幣\n開啟下一個星座頁面。\n4.可於拉伊提提亞獲得星座道具。,0,31401,0,DATA/INTERFACE/GUIDE/banner/R_GB20.png,,0,0,0,0,0,0,0,0,0,0,0
430,3,,2.星座種類,2,1402,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/spac/R_GS08-01.png,,0,0,0,0,0,0,0,0,0,0,0
431,3,,3.星座列表,2,1403,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/spac/R_GS08-02.png,,0,0,0,0,0,0,0,0,0,0,0
432,3,,4.成長星座,2,1404,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/spac/R_GS08-03.png,,0,0,0,0,0,0,0,0,0,0,0
433,3,,5.幸運星座,2,1405,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/spac/R_GS08-04.png,,0,0,0,0,0,0,0,0,0,0,0
434,3,,6.轉換星座點數,2,1406,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/spac/R_GS08-05.png,,0,0,0,0,0,0,0,0,0,0,0
435,4,,戰鬥通行證,1,31,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
436,4,,1.戰鬥通行證,2,3101,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC31-01.png,,0,0,0,0,0,0,0,0,0,0,0
437,4,,2.戰鬥通行證獎勵,2,3102,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC31-02.png,,0,0,0,0,0,0,0,0,0,0,0
438,4,,3.戰鬥通行證任務,2,3103,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC31-03.png,,0,0,0,0,0,0,0,0,0,0,0
439,4,,4.高級與皇家通行證,2,3104,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC31-04.png,,0,0,0,0,0,0,0,0,0,0,0
156,2,,星座點數A,2,858,0,0,1,\n1.相同類型的寵物技能\n   無法重複獲得效果。\n\n2.可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20757,0,,,0,0,0,0,0,0,0,0,0,0,0
440,2,,手錶,2,405,0,0,0,\n1.獲得手錶道具後\n可套用多種鑲嵌能力值。\n2.手錶不可額外鑲嵌。\n3.在組合(F10)視窗的飾品 > 手錶項目中\n可製作特別的手錶。,20205,20205,0,,,0,0,0,0,0,0,0,0,0,0,0
441,2,ULv.5000,黃昏/教團飾品組合(★),2,315,0,0,0,\n1.黃昏殿堂飾品雖然鑲嵌成功難度高，\n但同時鑲嵌數值也高。\n2.黃昏殿堂飾品可強化至★★★，\n且在★☆、★★★階段\n提升鑲嵌等級。,20619,20619,0,,,0,0,0,0,0,0,0,0,0,0,0
442,1,普雷伊奧斯,西部,2,204,0,0,0,\n1.可移動至各大陸的村莊。\n\n2.Lv.200以上之地區\n需啟用傳送點後才可移動。,10504,0,0,,,0,0,0,0,0,0,0,0,0,0,0
157,2,,召喚獸經驗值A,2,859,0,0,1,\n1.相同類型的寵物技能\n無法重複獲得效果。\n\n2.可於寵物技能視窗中施展技能\n或將技能登錄於快捷欄後施展。,0,20758,0,,,0,0,0,0,0,0,0,0,0,0,0
443,4,,4.擴充倉庫,2,2204,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC21-04.png,,0,0,0,0,0,0,0,0,0,0,0
444,3,,8.召喚獸 - 艾莉兒,2,408,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/spac/R_GS03-07.png,,0,0,0,0,0,0,0,0,0,0,0
445,4,,8.集結副本,2,1808,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC18-08.png,,0,0,0,0,0,0,0,0,0,0,0
446,1,ULv.5001++,,2,510,0,0,0,\n1.可和夥伴一起進入的副本。\n\n2.200等級以上的[立即前往]功能\n唯有在傳送點期限未逾期的情況下才可使用。,10410,0,0,,,0,0,0,0,0,0,0,0,0,0,0
447,4,,坐騎,1,32,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
448,4,,1.坐騎,2,3201,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC32-01.png,,0,0,0,0,0,0,0,0,0,0,0
449,4,,2.坐騎清單,2,3202,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC32-02.png,,0,0,0,0,0,0,0,0,0,0,0
450,4,,3.收藏夾隨機坐騎,2,3203,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC32-03.png,,0,0,0,0,0,0,0,0,0,0,0
451,4,,4.坐騎能力值及專用技能,2,3204,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/content/R_GC32-04.png,,0,0,0,0,0,0,0,0,0,0,0
452,1,金幣副本,[高級],2,402,0,0,0,\n1.[彩虹幣獲得量]能力值越高，\n可獲得越多金幣。\n\n2.金幣副本為帳號(世界)共用，\n將提升入場次數。,10302,10300,0,,,0,0,0,0,0,0,0,0,0,0,0
453,2,ULv.6000,亞特拉斯庭園防具,2,211,0,0,0,\n1.亞特拉斯庭園裝備雖然鑲嵌成功難度高，\n但同時鑲嵌數值也高。\n2.亞特拉斯庭園防具可強化至★★★，\n且在★☆、★★★階段\n提升鑲嵌等級。,20112,20112,0,,,0,0,0,0,0,0,0,0,0,0,0
454,3,,聖物,1,15,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
456,3,,1.聖物,2,1501,0,0,0,1.聖物總共分為6種，\n且各自具有不同施展技能。\n2.裝備專用道具並施展技能後，\n一定時間內會額外套用增幅狀態下的專用道具效果。\n3.消耗彩虹幣與聖物點數可升級，\n且滿足成長條件後，可消耗特定道具來提升等級。,0,31501,0,DATA/INTERFACE/GUIDE/banner/R_GB21.png,,0,0,0,0,0,0,0,0,0,0,0
457,3,,2.啟用聖物,2,1502,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/spac/R_GS09-01.png,,0,0,0,0,0,0,0,0,0,0,0
458,3,,3.聖物種類,2,1503,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/spac/R_GS09-02.png,,0,0,0,0,0,0,0,0,0,0,0
459,3,,4.聖物技能,2,1504,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/spac/R_GS09-03.png,,0,0,0,0,0,0,0,0,0,0,0
460,3,,5.聖物道具,2,1505,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/spac/R_GS09-04.png,,0,0,0,0,0,0,0,0,0,0,0
461,3,,6.聖物點數,2,1506,0,0,0,,0,0,1,DATA/INTERFACE/GUIDE/spac/R_GS09-05.png,,0,0,0,0,0,0,0,0,0,0,0
