ID,_Gamble_ID,_ITEM_ID,_ITEM_Count,_ITEM_Rare,_ITEM_Point,_Effect,_ITEM_ID_2,_ITEM_Count_2,_ITEM_Rare_2,_ITEM_Point_2,_Effect_2,_ITEM_ID_3,_ITEM_Count_3,_ITEM_Rare_3,_ITEM_Point_3,_Effect_3,_ITEM_ID_4,_ITEM_Count_4,_ITEM_Rare_4,_ITEM_Point_4,_Effect_4,_ITEM_ID_5,_ITEM_Count_5,_ITEM_Rare_5,_ITEM_Point_5,_Effect_5,_ITEM_ID_6,_ITEM_Count_6,_ITEM_Rare_6,_ITEM_Point_6,_Effect_6,_ITEM_ID_7,_ITEM_Count_7,_ITEM_Rare_7,_ITEM_Point_7,_Effect_7,_ITEM_ID_8,_ITEM_Count_8,_ITEM_Rare_8,_ITEM_Point_8,_Effect_8,_Reward_Message,_Reward_Message_Ely,_NoticeID,_World_MessageID,_Mice_type,_World_Message_TXT_Red,_World_Message_TXT_Green,_World_Message_TXT_Blue
14168,1300000795,170195349,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14169,1300000795,170171201,3,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14170,1300000795,170193806,2,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14171,1300000795,170160201,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14172,1300000795,170196605,5,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14173,1300000795,190140564,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14174,1300000795,190140565,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14175,1300000795,190140566,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14176,1300000795,170171239,4,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14177,1300000795,170195215,30,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14178,1300000795,1300000782,20,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14179,1300000797,700102731,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14180,1300000798,1300000709,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14181,1300000798,190145044,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14182,1300000798,190145746,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14183,1300000798,1300000797,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14184,1300000798,163500401,1,5,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14185,1300000798,163400306,1,5,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
14186,1300000798,163300306,1,5,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
14187,1300000798,163500306,1,5,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
14188,1300000798,170195370,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14189,1300000798,170195457,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14190,1300000798,170195349,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14191,1300000798,190145656,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14192,1300000798,170171226,2,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14193,1300000798,170195584,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14194,1300000798,170160401,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14195,1300000798,170171201,3,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14196,1300000798,170196603,9,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14197,1300000798,170196302,10,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14198,1300000798,170141775,10,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14199,1300000798,170171240,4,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14200,1300000798,170193805,4,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14201,1300000798,190150902,13,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14202,1300000798,190180635,2,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14203,1300000798,1300000709,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14204,1300000798,190145044,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14205,1300000798,190145746,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14206,1300000798,1300000797,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14207,1300000798,163500401,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14208,1300000798,163400306,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
14209,1300000798,163300306,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
14210,1300000798,163500306,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
14211,1300000798,170195370,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14212,1300000798,170195457,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14213,1300000798,170195349,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14214,1300000798,190145656,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14215,1300000798,170171226,2,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14216,1300000798,170195584,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14217,1300000798,170160401,1,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14218,1300000798,170171201,3,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14219,1300000798,170196603,9,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14220,1300000798,170196302,10,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14221,1300000798,170141775,10,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14222,1300000798,170171240,4,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14223,1300000798,170193805,4,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14224,1300000798,190150902,13,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14225,1300000798,190180635,2,1,0,13013601,190195489,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14226,1300000804,170441817,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14227,1300000804,170441824,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14228,1300000804,170441825,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14229,1300000804,170441826,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14230,1300000804,170441864,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14231,1300000804,170441886,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14232,1300000804,170441887,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14233,1300000804,170441888,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14234,1300000804,170441889,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14235,1300000804,170441898,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14236,1300000804,170441899,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14237,1300000804,170441901,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14238,1300000804,170441902,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14239,1300000804,170441931,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14240,1300000804,170441932,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14241,1300000804,170441940,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14242,1300000804,170441959,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14243,1300000804,170441960,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14244,1300000804,170441961,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14245,1300000804,170441991,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14246,1300000804,170441992,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14247,1300000804,170441993,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14248,1300000804,170442015,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14249,1300000804,170442016,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14250,1300000804,170441803,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14251,1300000804,170441804,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14252,1300000804,170441777,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14253,1300000804,170441810,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14254,1300000804,170441790,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14255,1300000804,170441863,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14256,1300000810,170195290,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14257,1300000810,1300000805,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14258,1300000810,1300000806,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14259,1300000810,1300000807,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14260,1300000810,1300000808,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14261,1300000810,1300000809,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14262,1300000811,1300000813,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14263,1300000811,170195424,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14264,1300000811,190144681,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14265,1300000811,170195293,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
14266,1300000811,170195292,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
14267,1300000811,170195587,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
14268,1300000811,170195588,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
14269,1300000811,170130141,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14270,1300000811,170130137,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14271,1300000811,170130144,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14272,1300000811,170130145,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
14273,1300000811,190179929,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14274,1300000811,190150902,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14275,1300000811,190100106,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14276,1300000811,170197201,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14277,1300000811,170194706,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14278,1300000811,170194707,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14279,1300000811,170194708,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14280,1300000811,170194705,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14281,1300000811,170200102,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14282,1300000812,170193055,1,1,0,0,170198441,1,1,0,0,170196602,1,1,0,0,170171335,1,1,0,0,170195394,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14283,1300000813,1100000055,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
14284,1300000814,1300000562,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14285,1300000814,1300000602,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14286,1300000814,190144450,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14287,1300000814,1300000709,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14288,1300000814,190144848,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14289,1300000814,163300401,1,5,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14290,1300000814,190144599,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
14291,1300000814,162300016,1,5,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
14292,1300000814,162400016,1,5,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,169,226,234
