ID,_Description,_SubID,_Grid_Index,_Image_Setting,_SkillID
4250,???_????,5902,27,18,3605907
4251,???_????,5902,31,2,3605913
4252,???_????,5902,32,2,3605904
4253,???_????,5902,33,2,3605909
4254,???_????,6001,1,144,8007101
4255,???_????,6001,2,132,1759103
4256,???_????,6001,3,512,0
4257,???_????,6001,4,4,1759106
4258,???_????,6001,6,0,1759104
4259,???_????,6001,7,146,8007102
4260,???_????,6001,8,512,0
4261,???_????,6001,9,132,1759107
4262,???_????,6001,10,512,0
4263,???_????,6001,11,4,1759105
4264,???_????,6001,13,1024,0
4265,???_????,6001,18,2,3121060
4266,???_????,6001,12,16,3120060
4267,???_????,6001,19,146,8007103
4268,???_????,6001,20,512,0
4269,???_????,6001,21,132,1760101
4270,???_????,6001,22,512,0
4271,???_????,6001,23,4,1759109
4272,???_????,6001,25,130,8007104
4273,???_????,6001,26,132,1759108
4274,???_????,6001,27,512,0
4275,???_????,6001,28,4,1760102
4276,???_????,6001,31,130,5000941
4277,???_????,6001,32,4,1802421
4278,???_????,6001,0,0,0
4279,???_????,6001,0,0,0
4280,???_????,6001,0,0,0
4281,???_????,6001,0,0,0
4282,???_????,6001,0,0,0
4283,???_????,6001,0,0,0
4284,???_????,6001,0,0,0
4285,???_????,6002,0,0,0
4286,???_????,6002,3,0,3605902
4287,???_????,6002,4,0,3605905
4288,???_????,6002,5,0,3605914
4289,???_????,6002,6,0,3605910
4290,???_????,6002,2,16,3605901
4291,???_????,6002,7,8192,0
4292,???_????,6002,8,256,0
4293,???_????,6002,9,16384,0
4294,???_????,6002,13,18,3605911
4295,???_????,6002,14,18,3605908
4296,???_????,6002,15,18,3605906
4297,???_????,6002,19,18,3605912
4298,???_????,6002,20,18,3605903
4299,???_????,6002,21,18,3605907
4300,???_????,6002,25,18,3605913
4301,???_????,6002,26,18,3605904
4302,???_????,6002,27,18,3605909
4303,???_????,6002,31,2,3606001
4304,???_????,6002,32,2,3606002
4305,???_????,6002,33,2,3606003
4306,???_????,6002,0,0,0
4307,???_????,6002,0,0,0
4308,???_????,6002,22,0,3606034
4309,???_????,6002,0,0,0
4310,???_????,6002,29,0,3606024
4311,???_????,6002,0,0,0
4312,???_????,6002,36,0,3606014
4313,????_??,2724,2,8,6100101
4314,????_??,2724,4,4,6100102
4315,????_??,2724,8,8,6100103
4316,????_??,2724,10,4,6100104
4317,????_??,2724,14,8,6100105
4318,????_??,2724,16,4,6100106
4319,????_??,2724,21,0,6100107
4320,????_??,2724,26,8,6100108
4321,????_??,2724,28,4,6100109
4322,????_??,2724,33,0,6100110
4323,????_??,2724,38,8,6100120
4324,????_??,2724,40,4,6100121
4325,????_??,2724,45,0,6100122
4326,????_??,2724,50,8,6100123
4327,????_??,2724,52,4,6100124
4328,????_??,2724,57,0,6100125
4329,????_??,2724,62,8,6100126
4330,????_??,2724,64,4,6100127
4331,????_??,2724,69,0,6100128
4332,????_??,2724,3,512,0
4333,????_??,2724,9,512,0
4334,????_??,2724,15,512,0
4335,????_??,2724,27,512,0
4336,????_??,2724,39,512,0
4337,????_??,2724,51,512,0
4338,????_??,2724,63,512,0
4339,????_??,2725,2,8,6100101
4340,????_??,2725,4,4,6100102
4341,????_??,2725,8,8,6100103
4342,????_??,2725,10,4,6100104
4343,????_??,2725,14,8,6100105
4344,????_??,2725,16,4,6100106
4345,????_??,2725,21,0,6100107
4346,????_??,2725,26,8,6100108
4347,????_??,2725,28,4,6100109
4348,????_??,2725,33,0,6100110
4349,????_??,2725,38,8,6100120
4350,????_??,2725,40,4,6100121
4351,????_??,2725,45,0,6100122
4352,????_??,2725,50,8,6100123
4353,????_??,2725,52,4,6100124
4354,????_??,2725,57,0,6100125
4355,????_??,2725,62,8,6100126
4356,????_??,2725,64,4,6100127
4357,????_??,2725,69,0,6100128
4358,?????_??,2726,2,8,6100101
4359,?????_??,2726,4,4,6100102
4360,?????_??,2726,8,8,6100103
4361,?????_??,2726,10,4,6100104
4362,?????_??,2726,14,8,6100105
4363,?????_??,2726,16,4,6100106
4364,?????_??,2726,21,0,6100107
4365,?????_??,2726,26,8,6100108
4366,?????_??,2726,28,4,6100109
4367,?????_??,2726,33,0,6100112
4368,?????_??,2726,38,8,6100120
4369,?????_??,2726,40,4,6100121
4370,?????_??,2726,45,0,6100122
4371,?????_??,2726,50,8,6100123
4372,?????_??,2726,52,4,6100124
4373,?????_??,2726,57,0,6100125
4374,?????_??,2726,62,8,6100126
4375,?????_??,2726,64,4,6100127
4376,?????_??,2726,69,0,6100128
4377,????_??,2727,2,8,6100101
4378,????_??,2727,4,4,6100102
4379,????_??,2727,8,8,6100103
4380,????_??,2727,10,4,6100104
4381,????_??,2727,14,8,6100105
4382,????_??,2727,16,4,6100106
4383,????_??,2727,21,0,6100107
4384,????_??,2727,26,8,6100108
4385,????_??,2727,28,4,6100109
4386,????_??,2727,33,0,6100110
4387,????_??,2727,38,8,6100120
4388,????_??,2727,40,4,6100121
4389,????_??,2727,45,0,6100122
4390,????_??,2727,50,8,6100123
4391,????_??,2727,52,4,6100124
4392,????_??,2727,57,0,6100125
4393,????_??,2727,62,8,6100126
4394,????_??,2727,64,4,6100127
4395,????_??,2727,69,0,6100128
4396,?????_??,2728,2,8,6100101
4397,?????_??,2728,4,4,6100102
4398,?????_??,2728,8,8,6100103
4399,?????_??,2728,10,4,6100104
4400,?????_??,2728,14,8,6100105
4401,?????_??,2728,16,4,6100106
4402,?????_??,2728,21,0,6100107
4403,?????_??,2728,26,8,6100108
4404,?????_??,2728,28,4,6100109
4405,?????_??,2728,33,0,6100110
4406,?????_??,2728,38,8,6100120
4407,?????_??,2728,40,4,6100121
4408,?????_??,2728,45,0,6100122
4409,?????_??,2728,50,8,6100123
4410,?????_??,2728,52,4,6100124
4411,?????_??,2728,57,0,6100125
4412,?????_??,2728,62,8,6100126
4413,?????_??,2728,64,4,6100127
4414,?????_??,2728,69,0,6100128
4415,?????_??,2729,2,8,6100101
4416,?????_??,2729,4,4,6100102
4417,?????_??,2729,8,8,6100103
4418,?????_??,2729,10,4,6100104
4419,?????_??,2729,14,8,6100105
4420,?????_??,2729,16,4,6100106
4421,?????_??,2729,21,0,6100107
4422,?????_??,2729,26,8,6100108
4423,?????_??,2729,28,4,6100109
4424,?????_??,2729,33,0,6100110
4425,?????_??,2729,38,8,6100120
4426,?????_??,2729,40,4,6100121
4427,?????_??,2729,45,0,6100122
4428,?????_??,2729,50,8,6100123
4429,?????_??,2729,52,4,6100124
4430,?????_??,2729,57,0,6100125
4431,?????_??,2729,62,8,6100126
4432,?????_??,2729,64,4,6100127
4433,?????_??,2729,69,0,6100128
4434,?????_??,2730,2,8,6100101
4435,?????_??,2730,4,4,6100102
4436,?????_??,2730,8,8,6100103
4437,?????_??,2730,10,4,6100104
4438,?????_??,2730,14,8,6100105
4439,?????_??,2730,16,4,6100106
4440,?????_??,2730,21,0,6100107
4441,?????_??,2730,26,8,6100108
4442,?????_??,2730,28,4,6100109
4443,?????_??,2730,33,0,6100115
4444,?????_??,2730,38,8,6100120
4445,?????_??,2730,40,4,6100121
4446,?????_??,2730,45,0,6100122
4447,?????_??,2730,50,8,6100123
4448,?????_??,2730,52,4,6100124
4449,?????_??,2730,57,0,6100125
4450,?????_??,2730,62,8,6100126
4451,?????_??,2730,64,4,6100127
4452,?????_??,2730,69,0,6100128
4453,????_??,2731,2,8,6100101
4454,????_??,2731,4,4,6100102
4455,????_??,2731,8,8,6100103
4456,????_??,2731,10,4,6100104
4457,????_??,2731,14,8,6100105
4458,????_??,2731,16,4,6100106
4459,????_??,2731,21,0,6100107
4460,????_??,2731,26,8,6100108
4461,????_??,2731,28,4,6100109
4462,????_??,2731,33,0,6100116
4463,????_??,2731,38,8,6100120
4464,????_??,2731,40,4,6100121
4465,????_??,2731,45,0,6100122
4466,????_??,2731,50,8,6100123
4467,????_??,2731,52,4,6100124
4468,????_??,2731,57,0,6100125
4469,????_??,2731,62,8,6100126
4470,????_??,2731,64,4,6100127
4471,????_??,2731,69,0,6100128
4472,????_??,2732,2,8,6100101
4473,????_??,2732,4,4,6100102
4474,????_??,2732,8,8,6100103
4475,????_??,2732,10,4,6100104
4476,????_??,2732,14,8,6100105
4477,????_??,2732,16,4,6100106
4478,????_??,2732,21,0,6100107
4479,????_??,2732,26,8,6100108
4480,????_??,2732,28,4,6100109
4481,????_??,2732,33,0,6100117
4482,????_??,2732,38,8,6100120
4483,????_??,2732,40,4,6100121
4484,????_??,2732,45,0,6100122
4485,????_??,2732,50,8,6100123
4486,????_??,2732,52,4,6100124
4487,????_??,2732,57,0,6100125
4488,????_??,2732,62,8,6100126
4489,????_??,2732,64,4,6100127
4490,????_??,2732,69,0,6100128
4491,??? ??,2736,2,8,6100101
4492,??? ??,2736,4,4,6100102
4493,??? ??,2736,8,8,6100103
4494,??? ??,2736,10,4,6100104
4495,??? ??,2736,14,8,6100105
4496,??? ??,2736,16,4,6100106
4497,??? ??,2736,21,0,6100107
4498,??? ??,2736,26,8,6100108
4499,??? ??,2736,28,4,6100109
4500,??? ??,2736,33,0,6100110
4501,??? ??,2736,38,8,6100120
4502,??? ??,2736,40,4,6100121
4503,??? ??,2736,45,0,6100122
4504,??? ??,2736,50,8,6100123
4505,??? ??,2736,52,4,6100124
4506,??? ??,2736,57,0,6100125
4507,??? ??,2736,62,8,6100126
4508,??? ??,2736,64,4,6100127
4509,??? ??,2736,69,0,6100128
4510,?? ??,2737,2,8,6100101
4511,?? ??,2737,4,4,6100102
4512,?? ??,2737,8,8,6100103
4513,?? ??,2737,10,4,6100104
4514,?? ??,2737,14,8,6100105
4515,?? ??,2737,16,4,6100106
4516,?? ??,2737,21,0,6100107
4517,?? ??,2737,26,8,6100108
4518,?? ??,2737,28,4,6100109
4519,?? ??,2737,33,0,6100111
4520,?? ??,2737,38,8,6100120
4521,?? ??,2737,40,4,6100121
4522,?? ??,2737,45,0,6100122
4523,?? ??,2737,50,8,6100123
4524,?? ??,2737,52,4,6100124
4525,?? ??,2737,57,0,6100125
4526,?? ??,2737,62,8,6100126
4527,?? ??,2737,64,4,6100127
4528,?? ??,2737,69,0,6100128
4529,??? ??,2738,2,8,6100101
4530,??? ??,2738,4,4,6100102
4531,??? ??,2738,8,8,6100103
4532,??? ??,2738,10,4,6100104
4533,??? ??,2738,14,8,6100105
4534,??? ??,2738,16,4,6100106
4535,??? ??,2738,21,0,6100107
4536,??? ??,2738,26,8,6100108
4537,??? ??,2738,28,4,6100109
4538,??? ??,2738,33,0,6100112
4539,??? ??,2738,38,8,6100120
4540,??? ??,2738,40,4,6100121
4541,??? ??,2738,45,0,6100122
4542,??? ??,2738,50,8,6100123
4543,??? ??,2738,52,4,6100124
4544,??? ??,2738,57,0,6100125
4545,??? ??,2738,62,8,6100126
4546,??? ??,2738,64,4,6100127
4547,??? ??,2738,69,0,6100128
4548,???? ??,2739,2,8,6100101
4549,???? ??,2739,4,4,6100102
4550,???? ??,2739,8,8,6100103
4551,???? ??,2739,10,4,6100104
4552,???? ??,2739,14,8,6100105
4553,???? ??,2739,16,4,6100106
4554,???? ??,2739,21,0,6100107
4555,???? ??,2739,26,8,6100108
4556,???? ??,2739,28,4,6100109
4557,???? ??,2739,33,0,6100110
4558,???? ??,2739,38,8,6100120
4559,???? ??,2739,40,4,6100121
4560,???? ??,2739,45,0,6100122
4561,???? ??,2739,50,8,6100123
4562,???? ??,2739,52,4,6100124
4563,???? ??,2739,57,0,6100125
4564,???? ??,2739,62,8,6100126
4565,???? ??,2739,64,4,6100127
4566,???? ??,2739,69,0,6100128
4567,????? ??,2740,2,8,6100101
4568,????? ??,2740,4,4,6100102
4569,????? ??,2740,8,8,6100103
4570,????? ??,2740,10,4,6100104
4571,????? ??,2740,14,8,6100105
4572,????? ??,2740,16,4,6100106
4573,????? ??,2740,21,0,6100107
4574,????? ??,2740,26,8,6100108
4575,????? ??,2740,28,4,6100109
4576,????? ??,2740,33,0,6100110
4577,????? ??,2740,38,8,6100120
4578,????? ??,2740,40,4,6100121
4579,????? ??,2740,45,0,6100122
4580,????? ??,2740,50,8,6100123
4581,????? ??,2740,52,4,6100124
4582,????? ??,2740,57,0,6100125
4583,????? ??,2740,62,8,6100126
4584,????? ??,2740,64,4,6100127
4585,????? ??,2740,69,0,6100128
4586,???? ??,2741,2,8,6100101
4587,???? ??,2741,4,4,6100102
4588,???? ??,2741,8,8,6100103
4589,???? ??,2741,10,4,6100104
4590,???? ??,2741,14,8,6100105
4591,???? ??,2741,16,4,6100106
4592,???? ??,2741,21,0,6100107
4593,???? ??,2741,26,8,6100108
4594,???? ??,2741,28,4,6100109
4595,???? ??,2741,33,0,6100110
4596,???? ??,2741,38,8,6100120
4597,???? ??,2741,40,4,6100121
4598,???? ??,2741,45,0,6100122
4599,???? ??,2741,50,8,6100123
4600,???? ??,2741,52,4,6100124
4601,???? ??,2741,57,0,6100125
4602,???? ??,2741,62,8,6100126
4603,???? ??,2741,64,4,6100127
4604,???? ??,2741,69,0,6100128
4605,????? ??,2742,2,8,6100101
4606,????? ??,2742,4,4,6100102
4607,????? ??,2742,8,8,6100103
4608,????? ??,2742,10,4,6100104
4609,????? ??,2742,14,8,6100105
4610,????? ??,2742,16,4,6100106
4611,????? ??,2742,21,0,6100107
4612,????? ??,2742,26,8,6100108
4613,????? ??,2742,28,4,6100109
4614,????? ??,2742,33,0,6100113
4615,????? ??,2742,38,8,6100120
4616,????? ??,2742,40,4,6100121
4617,????? ??,2742,45,0,6100122
4618,????? ??,2742,50,8,6100123
4619,????? ??,2742,52,4,6100124
4620,????? ??,2742,57,0,6100125
4621,????? ??,2742,62,8,6100126
4622,????? ??,2742,64,4,6100127
4623,????? ??,2742,69,0,6100128
4624,????? ??,2743,2,8,6100101
4625,????? ??,2743,4,4,6100102
4626,????? ??,2743,8,8,6100103
4627,????? ??,2743,10,4,6100104
4628,????? ??,2743,14,8,6100105
4629,????? ??,2743,16,4,6100106
4630,????? ??,2743,21,0,6100107
4631,????? ??,2743,26,8,6100108
4632,????? ??,2743,28,4,6100109
4633,????? ??,2743,33,0,6100114
4634,????? ??,2743,38,8,6100120
4635,????? ??,2743,40,4,6100121
4636,????? ??,2743,45,0,6100122
4637,????? ??,2743,50,8,6100123
4638,????? ??,2743,52,4,6100124
4639,????? ??,2743,57,0,6100125
4640,????? ??,2743,62,8,6100126
4641,????? ??,2743,64,4,6100127
4642,????? ??,2743,69,0,6100128
4643,??? ??,2744,2,8,6100101
4644,??? ??,2744,4,4,6100102
4645,??? ??,2744,8,8,6100103
4646,??? ??,2744,10,4,6100104
4647,??? ??,2744,14,8,6100105
4648,??? ??,2744,16,4,6100106
4649,??? ??,2744,21,0,6100107
4650,??? ??,2744,26,8,6100108
4651,??? ??,2744,28,4,6100109
4652,??? ??,2744,33,0,6100110
4653,??? ??,2744,38,8,6100120
4654,??? ??,2744,40,4,6100121
4655,??? ??,2744,45,0,6100122
4656,??? ??,2744,50,8,6100123
4657,??? ??,2744,52,4,6100124
4658,??? ??,2744,57,0,6100125
4659,??? ??,2744,62,8,6100126
4660,??? ??,2744,64,4,6100127
4661,??? ??,2744,69,0,6100128
4662,???? ? ??,2745,2,8,6100101
4663,???? ? ??,2745,4,4,6100102
4664,???? ? ??,2745,8,8,6100103
4665,???? ? ??,2745,10,4,6100104
4666,???? ? ??,2745,14,8,6100105
4667,???? ? ??,2745,16,4,6100106
4668,???? ? ??,2745,21,0,6100107
4669,???? ? ??,2745,26,8,6100108
4670,???? ? ??,2745,28,4,6100109
4671,???? ? ??,2745,33,0,6100110
4672,???? ? ??,2745,38,8,6100120
4673,???? ? ??,2745,40,4,6100121
4674,???? ? ??,2745,45,0,6100122
4675,???? ? ??,2745,50,8,6100123
4676,???? ? ??,2745,52,4,6100124
4677,???? ? ??,2745,57,0,6100125
4678,???? ? ??,2745,62,8,6100126
4679,???? ? ??,2745,64,4,6100127
4680,???? ? ??,2745,69,0,6100128
4681,????? (??),4749,2,8,6100101
4682,????? (??),4749,4,4,6100102
4683,????? (??),4749,8,8,6100103
4684,????? (??),4749,10,4,6100104
4685,????? (??),4749,14,8,6100105
4686,????? (??),4749,16,4,6100106
4687,????? (??),4749,21,0,6100107
4688,????? (??),4749,26,8,6100108
4689,????? (??),4749,28,4,6100109
4690,????? (??),4749,33,0,6100118
4691,????? (??),4749,38,8,6100120
4692,????? (??),4749,40,4,6100121
4693,????? (??),4749,45,0,6100122
4694,????? (??),4749,50,8,6100123
4695,????? (??),4749,52,4,6100124
4696,????? (??),4749,57,0,6100125
4697,????? (??),4749,62,8,6100126
4698,????? (??),4749,64,4,6100127
4699,????? (??),4749,69,0,6100128
4700,????? (??),4752,2,8,6100101
4701,????? (??),4752,4,4,6100102
4702,????? (??),4752,8,8,6100103
4703,????? (??),4752,10,4,6100104
4704,????? (??),4752,14,8,6100105
4705,????? (??),4752,16,4,6100106
4706,????? (??),4752,21,0,6100107
4707,????? (??),4752,26,8,6100108
4708,????? (??),4752,28,4,6100109
4709,????? (??),4752,33,0,6100118
4710,????? (??),4752,38,8,6100120
4711,????? (??),4752,40,4,6100121
4712,????? (??),4752,45,0,6100122
4713,????? (??),4752,50,8,6100123
4714,????? (??),4752,52,4,6100124
4715,????? (??),4752,57,0,6100125
4716,????? (??),4752,62,8,6100126
4717,????? (??),4752,64,4,6100127
4718,????? (??),4752,69,0,6100128
4719,??_??,5756,2,8,6100101
4720,??_??,5756,4,4,6100102
4721,??_??,5756,8,8,6100103
4722,??_??,5756,10,4,6100104
4723,??_??,5756,14,8,6100105
4724,??_??,5756,16,4,6100106
4725,??_??,5756,21,0,6100107
4726,??_??,5756,26,8,6100108
4727,??_??,5756,28,4,6100109
4728,??_??,5756,33,0,6100119
4729,??_??,5756,38,8,6100120
4730,??_??,5756,40,4,6100121
4731,??_??,5756,45,0,6100122
4732,??_??,5756,50,8,6100123
4733,??_??,5756,52,4,6100124
4734,??_??,5756,57,0,6100125
4735,??_??,5756,62,8,6100126
4736,??_??,5756,64,4,6100127
4737,??_??,5756,69,0,6100128
4738,???_??,6003,2,8,6100101
4739,???_??,6003,4,4,6100102
4740,???_??,6003,8,8,6100103
4741,???_??,6003,10,4,6100104
4742,???_??,6003,14,8,6100105
4743,???_??,6003,16,4,6100106
4744,???_??,6003,21,0,6100107
4745,???_??,6003,26,8,6100108
4746,???_??,6003,28,4,6100109
4747,???_??,6003,33,0,6100110
4748,???_??,6003,38,8,6100120
4749,???_??,6003,40,4,6100121
4750,???_??,6003,45,0,6100122
4751,???_??,6003,50,8,6100123
4752,???_??,6003,52,4,6100124
4753,???_??,6003,57,0,6100125
4754,???_??,6003,62,8,6100126
4755,???_??,6003,64,4,6100127
4756,???_??,6003,69,0,6100128
4757,????_??,2725,3,512,0
4758,????_??,2725,9,512,0
4759,????_??,2725,15,512,0
4760,????_??,2725,27,512,0
4761,????_??,2725,39,512,0
4762,????_??,2725,51,512,0
4763,????_??,2725,63,512,0
4764,?????_??,2726,3,512,0
4765,?????_??,2726,9,512,0
4766,?????_??,2726,15,512,0
4767,?????_??,2726,27,512,0
4768,?????_??,2726,39,512,0
4769,?????_??,2726,51,512,0
4770,?????_??,2726,63,512,0
4771,????_??,2727,3,512,0
4772,????_??,2727,9,512,0
4773,????_??,2727,15,512,0
4774,????_??,2727,27,512,0
4775,????_??,2727,39,512,0
4776,????_??,2727,51,512,0
4777,????_??,2727,63,512,0
4778,?????_??,2728,3,512,0
4779,?????_??,2728,9,512,0
4780,?????_??,2728,15,512,0
4781,?????_??,2728,27,512,0
4782,?????_??,2728,39,512,0
4783,?????_??,2728,51,512,0
4784,?????_??,2728,63,512,0
4785,?????_??,2729,3,512,0
4786,?????_??,2729,9,512,0
4787,?????_??,2729,15,512,0
4788,?????_??,2729,27,512,0
4789,?????_??,2729,39,512,0
4790,?????_??,2729,51,512,0
4791,?????_??,2729,63,512,0
4792,?????_??,2730,3,512,0
4793,?????_??,2730,9,512,0
4794,?????_??,2730,15,512,0
4795,?????_??,2730,27,512,0
4796,?????_??,2730,39,512,0
4797,?????_??,2730,51,512,0
4798,?????_??,2730,63,512,0
4799,????_??,2731,3,512,0
4800,????_??,2731,9,512,0
4801,????_??,2731,15,512,0
4802,????_??,2731,27,512,0
4803,????_??,2731,39,512,0
4804,????_??,2731,51,512,0
4805,????_??,2731,63,512,0
4806,????_??,2732,3,512,0
4807,????_??,2732,9,512,0
4808,????_??,2732,15,512,0
4809,????_??,2732,27,512,0
4810,????_??,2732,39,512,0
4811,????_??,2732,51,512,0
4812,????_??,2732,63,512,0
4813,??? ??,2736,3,512,0
4814,??? ??,2736,9,512,0
4815,??? ??,2736,15,512,0
4816,??? ??,2736,27,512,0
4817,??? ??,2736,39,512,0
4818,??? ??,2736,51,512,0
4819,??? ??,2736,63,512,0
4820,?? ??,2737,3,512,0
4821,?? ??,2737,9,512,0
4822,?? ??,2737,15,512,0
4823,?? ??,2737,27,512,0
4824,?? ??,2737,39,512,0
4825,?? ??,2737,51,512,0
4826,?? ??,2737,63,512,0
4827,??? ??,2738,3,512,0
4828,??? ??,2738,9,512,0
4829,??? ??,2738,15,512,0
4830,??? ??,2738,27,512,0
4831,??? ??,2738,39,512,0
4832,??? ??,2738,51,512,0
4833,??? ??,2738,63,512,0
4834,???? ??,2739,3,512,0
4835,???? ??,2739,9,512,0
4836,???? ??,2739,15,512,0
4837,???? ??,2739,27,512,0
4838,???? ??,2739,39,512,0
4839,???? ??,2739,51,512,0
4840,???? ??,2739,63,512,0
4841,????? ??,2740,3,512,0
4842,????? ??,2740,9,512,0
4843,????? ??,2740,15,512,0
4844,????? ??,2740,27,512,0
4845,????? ??,2740,39,512,0
4846,????? ??,2740,51,512,0
4847,????? ??,2740,63,512,0
4848,???? ??,2741,3,512,0
4849,???? ??,2741,9,512,0
4850,???? ??,2741,15,512,0
4851,???? ??,2741,27,512,0
4852,???? ??,2741,39,512,0
4853,???? ??,2741,51,512,0
4854,???? ??,2741,63,512,0
4855,????? ??,2742,3,512,0
4856,????? ??,2742,9,512,0
4857,????? ??,2742,15,512,0
4858,????? ??,2742,27,512,0
4859,????? ??,2742,39,512,0
4860,????? ??,2742,51,512,0
4861,????? ??,2742,63,512,0
4862,????? ??,2743,3,512,0
4863,????? ??,2743,9,512,0
4864,????? ??,2743,15,512,0
4865,????? ??,2743,27,512,0
4866,????? ??,2743,39,512,0
4867,????? ??,2743,51,512,0
4868,????? ??,2743,63,512,0
4869,??? ??,2744,3,512,0
4870,??? ??,2744,9,512,0
4871,??? ??,2744,15,512,0
4872,??? ??,2744,27,512,0
4873,??? ??,2744,39,512,0
4874,??? ??,2744,51,512,0
4875,??? ??,2744,63,512,0
4876,???? ? ??,2745,3,512,0
4877,???? ? ??,2745,9,512,0
4878,???? ? ??,2745,15,512,0
4879,???? ? ??,2745,27,512,0
4880,???? ? ??,2745,39,512,0
4881,???? ? ??,2745,51,512,0
4882,???? ? ??,2745,63,512,0
4883,????? (??),4749,3,512,0
4884,????? (??),4749,9,512,0
4885,????? (??),4749,15,512,0
4886,????? (??),4749,27,512,0
4887,????? (??),4749,39,512,0
4888,????? (??),4749,51,512,0
4889,????? (??),4749,63,512,0
4890,????? (??),4752,3,512,0
4891,????? (??),4752,9,512,0
4892,????? (??),4752,15,512,0
4893,????? (??),4752,27,512,0
4894,????? (??),4752,39,512,0
4895,????? (??),4752,51,512,0
4896,????? (??),4752,63,512,0
4897,??_??,5756,3,512,0
4898,??_??,5756,9,512,0
4899,??_??,5756,15,512,0
4900,??_??,5756,27,512,0
4901,??_??,5756,39,512,0
4902,??_??,5756,51,512,0
4903,??_??,5756,63,512,0
4904,???_??,6003,3,512,0
4905,???_??,6003,9,512,0
4906,???_??,6003,15,512,0
4907,???_??,6003,27,512,0
4908,???_??,6003,39,512,0
4909,???_??,6003,51,512,0
4910,???_??,6003,63,512,0
4911,???? (??),504,1,128,6102501
4912,???? (??),504,2,4,6102502
4913,???? (??),504,7,512,0
4914,???? (??),504,8,512,0
4915,???? (??),504,9,512,0
4916,???? (??),504,10,512,0
4917,???? (??),504,11,512,0
4918,???? (??),504,12,512,0
4919,???? (??),504,13,0,6102587
4920,???? (??),504,14,0,6102594
4921,???? (??),504,15,0,6102588
4922,???? (??),504,16,0,6102595
4923,???? (??),504,17,0,6102589
4924,???? (??),504,18,0,6102590
4925,???? (??),504,19,0,6102596
4926,???? (??),504,20,0,6102591
4927,???? (??),504,21,0,6102597
4928,???? (??),504,22,0,6102592
4929,???? (??),504,23,0,6102598
4930,???? (??),504,24,0,6102593
4931,???? (??),504,25,0,6102551
4932,???? (??),504,26,0,6102558
4933,???? (??),504,27,0,6102552
4934,???? (??),504,28,0,6102559
4935,???? (??),504,29,0,6102553
4936,???? (??),504,30,0,6102554
4937,???? (??),504,31,0,6102560
4938,???? (??),504,32,0,6102555
4939,???? (??),504,33,0,6102561
4940,???? (??),504,34,0,6102556
4941,???? (??),504,35,0,6102562
4942,???? (??),504,36,0,6102557
4943,???? (??),504,37,0,6102563
4944,???? (??),504,38,0,6102570
4945,???? (??),504,39,0,6102564
4946,???? (??),504,40,0,6102571
4947,???? (??),504,41,0,6102565
4948,???? (??),504,42,0,6102566
4949,???? (??),504,43,0,6102572
4950,???? (??),504,44,0,6102567
4951,???? (??),504,45,0,6102573
4952,???? (??),504,46,0,6102568
4953,???? (??),504,47,0,6102574
4954,???? (??),504,48,0,6102569
4955,???? (??),504,49,0,6102511
4956,???? (??),504,50,0,6102541
4957,???? (??),504,51,0,6102512
4958,???? (??),504,52,0,6102542
4959,???? (??),504,53,0,6102513
4960,???? (??),504,54,0,6102514
4961,???? (??),504,55,0,6102543
4962,???? (??),504,56,0,6102515
4963,???? (??),504,57,0,6102544
4964,???? (??),504,58,0,6102516
4965,???? (??),504,59,0,6102545
4966,???? (??),504,60,0,6102517
4967,???? (??),504,61,0,6102518
4968,???? (??),504,62,0,6102546
4969,???? (??),504,63,0,6102519
4970,???? (??),504,64,0,6102547
4971,???? (??),504,65,0,6102520
4972,???? (??),504,66,0,6102521
4973,???? (??),504,67,0,6102548
4974,???? (??),504,68,0,6102522
4975,???? (??),504,69,0,6102549
4976,???? (??),504,70,0,6102523
4977,???? (??),504,71,0,6102550
4978,???? (??),504,72,0,6102524
4979,???? (??),504,73,0,6102525
4980,???? (??),504,74,0,6102582
4981,???? (??),504,75,0,6102575
4982,???? (??),504,76,0,6102583
4983,???? (??),504,77,0,6102576
4984,???? (??),504,78,0,6102577
4985,???? (??),504,79,0,6102584
4986,???? (??),504,80,0,6102578
4987,???? (??),504,81,0,6102585
4988,???? (??),504,82,0,6102579
4989,???? (??),504,83,0,6102586
4990,???? (??),504,84,0,6102580
4991,???? (??),504,85,0,6102581
4992,???? (??),504,86,0,6102605
4993,???? (??),504,87,0,6102599
4994,???? (??),504,88,0,6102606
4995,???? (??),504,89,0,6102600
4996,???? (??),504,90,0,6102601
4997,???? (??),504,91,0,6102607
4998,???? (??),504,92,0,6102602
4999,???? (??),504,93,0,6102608
5000,???? (??),504,94,0,6102603
5001,???? (??),504,95,0,6102609
5002,???? (??),504,96,0,6102604
5003,???? (??),504,97,0,6102610
5004,???? (??),505,7,512,0
5005,???? (??),505,8,512,0
5006,???? (??),505,9,512,0
5007,???? (??),505,10,512,0
5008,???? (??),505,11,512,0
5009,???? (??),505,12,512,0
5010,???? (??),505,13,0,6102701
5011,???? (??),505,14,0,6102702
5012,???? (??),505,15,0,6102703
5013,???? (??),505,16,0,6102704
5014,???? (??),505,17,0,6102705
5015,???? (??),505,18,0,6102706
5016,???? (??),505,19,0,6102707
5017,???? (??),505,20,0,6102708
5018,???? (??),505,21,0,6102709
5019,???? (??),505,22,0,6102710
5020,???? (??),505,23,0,6102711
