ID,_Name,_Description,_DisableDescription
9000111,GM (萵葬〆葆擊 檜翕),萵葬〆葆擊煎 檜翕衛霽,萵葬〆葆擊煎 檜翕衛霽
9000112,GM (蹴掘濰 檜翕),蹴掘濰戲煎 檜翕衛霽,蹴掘濰戲煎 檜翕衛霽
9000113,GM (觼葬蝶葆蝶掉募 檜翕),觼葬蝶葆蝶掉募戲煎 檜翕衛霽,觼葬蝶葆蝶掉募戲煎 檜翕衛霽
9000114,GM (紫⑷援葬 檜翕),紫⑷援葬煎 檜翕 衛霽,紫⑷援葬煎 檜翕 衛霽
9000201,GM(錳憐錳鑒),화면 전체 대미지 9999!!!,화면 전체 대미지 9999!!!
9000202,GM(錳憐錳鑒2),화면 전체 대미지 9999!!!,화면 전체 대미지 9999!!!
9000203,GM(경험치 획득),화면 전체 대미지 9999!!!,화면 전체 대미지 9999!!!
9000301,[ブ煎孺] 綠貲,[檜漸⑷] 曄卩擊 嬪煎 廓翻 菟貊 龱菟骨蝶毀啪 綠貲擊 雖葷,[檜漸⑷] 曄卩擊 嬪煎 廓翻 菟貊 龱菟骨蝶毀啪 綠貲擊 雖葷
9000401,≠碟喻,[이벤트] 분노를 형성해서 자신의 물리 대미지를 증가시킴\n\n※효과※\n☞ 레벨 당 1％의 물리대미지 상승,[이벤트] 분노를 형성해서 자신의 물리 대미지를 증가시킴\n\n※효과※\n☞ 레벨 당 1％의 물리대미지 상승\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1
9000402,≠問溥ビ朝 諼藹,[이벤트] 일정시간 동안 자신과 주위 플레이어의 최대 체력을 상승시키는 기술\n\n※효과※\n☞ 레벨 당 2％의 최대 HP 상승,[이벤트] 일정시간 동안 자신과 주위 플레이어의 최대 체력을 상승시키는 기술\n\n※효과※\n☞ 레벨 당 2％의 최대 HP 상승\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1
9000403,≠遴蛤啻 œ葭[鼻],[이벤트] 물의 정령을 소환하여 자신의 HP를 회복시키는 마법,[이벤트] 물의 정령을 소환하여 자신의 HP를 회복시키는 마법\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1
9000404,≠衙曖 換,[이벤트] 자신의 물리 크리티컬 확률을 상승시킴\n\n※효과※\n☞ 레벨 당 1%의 확률 상승,[이벤트] 자신의 물리 크리티컬 확률을 상승시킴\n\n※효과※\n☞ 레벨 당 1%의 확률 상승\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1
9000501,GM 錚註 蹴ビ 蝶鑒,GM용 웨딩 축하 효과,GM용 웨딩 축하 효과
9000502,GM 撲陳 蹴ビ 蝶鑒,GM용 설날 축하 효과,GM용 설날 축하 효과
9000503,GM 1輿喇 蹴ビ 蝶鑒,GM용 1주년 기념 축하 효과,GM용 1주년 기념 축하 효과
9000601,몬스터 소환,몬스터 소환,몬스터 소환
9000602,顫啃 檜翕,顫啃 檜翕,顫啃 檜翕
5000019,模旎銑葬晦,[檜漸⑷] 模旎擊 銑溥 舒攪綠蒂 薯剪ビ濠!!,[檜漸⑷] 模旎擊 銑溥 舒攪綠蒂 薯剪ビ濠!!
4000090,堅葆錶 獐,"[檜漸⑷] 骯顫 該蝸葭, ヅ葬葭, 翕濰捱 跨蝶攪蒂 奢問ブ 熱 氈擠","[檜漸⑷] 骯顫 該蝸葭, ヅ葬葭, 翕濰捱 跨蝶攪蒂 奢問ブ 熱 氈擠"
4000091,ブ煎孺 ONE,[檜賅ⅷ夔] ブ煎孺~ 啾楚酈晦!,[檜賅ⅷ夔] ブ煎孺~ 啾楚酈晦!
4000092,ブ煎孺 TWO,[檜賅ⅷ夔] ブ煎孺 ~ 餌鰻輿撮蹂!,[檜賅ⅷ夔] ブ煎孺 ~ 餌鰻輿撮蹂!
4000093,ブ煎孺 THREE,[檜賅ⅷ夔] ブ煎孺~ 餌鰻詳橫塭~,[檜賅ⅷ夔] ブ煎孺~ 餌鰻詳橫塭~
5000605,問癱 ≠ 蘋遴攪,[격투장] 피격 모션일 때 사용 가능한 반격기술로써 가격당한 적을 멀리 날려보내는 효과가 있음,[격투장] 피격 모션일 때 사용 가능한 반격기술로써 가격당한 적을 멀리 날려보내는 효과가 있음
3900000,150_04_01_Wedding_Female(결혼 시작 FX),[결혼] 결혼 진행_1,[결혼] 결혼 진행_1
3900001,"150_04_02_Wedding__Female(ビ棺 嬴楚 渠餌, ビ⑷FX)",[결혼] 결혼 진행_2,[결혼] 결혼 진행_2
3900002,150_04_03_Wedding_Female(賅暮 橈擠),[결혼] 결혼 진행_3,[결혼] 결혼 진행_3
3900003,150_04_04_Wedding_Female(睡馨 湍雖晦 渠餌 塽 蝶冖檜觼),[결혼] 결혼 진행_4,[결혼] 결혼 진행_4
3900004,"150_04_05_Wedding_Female(舒 餌塋 渠餌, 鉸鉸 塽 FX)",[결혼] 결혼 진행_5,[결혼] 결혼 진행_5
3900005,150_04_06_Wedding_Female(결혼 종료 대사),[결혼] 결혼 진행_6,[결혼] 결혼 진행_6
3900006,150_04_07_Wedding_Female(褐睡陛 睡馨 湍雖朝 FX)褐睡縑啪 稱歜),[결혼] 결혼 진행_7,[결혼] 결혼 진행_7
3900007,150_04_08_Wedding_Female(몬스터 소환 대사 및 FX),[결혼] 결혼 진행_8,[결혼] 결혼 진행_8
3900008,150_04_01_Wedding_male(결혼 시작 FX),[결혼] 결혼 진행_1,[결혼] 결혼 진행_1
3900009,"150_04_02_Wedding_male(ビ棺 嬴楚 渠餌, ビ⑷FX)",[결혼] 결혼 진행_2,[결혼] 결혼 진행_2
3900010,150_04_03_Wedding_male(賅暮 橈擠),[결혼] 결혼 진행_3,[결혼] 결혼 진행_3
3900011,150_04_04_Wedding_male(睡馨 湍雖晦 渠餌 塽 蝶冖檜觼),[결혼] 결혼 진행_4,[결혼] 결혼 진행_4
3900012,"150_04_05_Wedding_male(舒 餌塋 渠餌, 鉸鉸 塽 FX)",[결혼] 결혼 진행_5,[결혼] 결혼 진행_5
3900013,150_04_06_Wedding_male(결혼 종료 대사),[결혼] 결혼 진행_6,[결혼] 결혼 진행_6
3900014,150_04_07_Wedding_male,[결혼] 결혼 진행_7,[결혼] 결혼 진행_7
3900015,150_04_08_Wedding_male(몬스터 소환 대사 및 FX),[결혼] 결혼 진행_8,[결혼] 결혼 진행_8
3900016,ヅ楝け鍔 霞ヤ_1(ProposeStart),[ヅ楝け鍔] 霞ヤ_1,[ヅ楝け鍔] 霞ヤ_1
3900017,ヅ楝け鍔 霞ヤ_2(ProposeWait),[ヅ楝け鍔] 霞ヤ_2,[ヅ楝け鍔] 霞ヤ_2
3900018,ヅ楝け鍔 霞ヤ_3(ProposeSuccess),[ヅ楝け鍔] 霞ヤ_3,[ヅ楝け鍔] 霞ヤ_3
3900019,ヅ楝け鍔 霞ヤ_4(ProposeAgree),[ヅ楝け鍔] 霞ヤ_4,[ヅ楝け鍔] 霞ヤ_4
3900020,ヅ楝け鍔 霞ヤ_5(ProposeFoot),[ヅ楝け鍔] 霞ヤ_5,[ヅ楝け鍔] 霞ヤ_5
3900021,ヅ楝け鍔 霞ヤ_6(ProposeSorry),[ヅ楝け鍔] 霞ヤ_6,[ヅ楝け鍔] 霞ヤ_6
3900022,餌嫌曖 ø!,[결혼 반지] 4대 스텟 상승,[결혼 반지] 4대 스텟 상승
3900023,爾堅テ 頂餌嫌,[결혼 반지] 소환,[결혼 반지] 소환
3001302,斬溘曖 け暮,자신의 근력을 상승시킴\n\n※효과※\n☞ 레벨 당 +4의 근력을 상승시킴,자신의 근력을 상승시킴\n\n※효과※\n☞ 레벨 당 +4의 근력을 상승시킴\n\n※습득조건※\n☞ 잠재력 Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 10
3001309,褐樓曖 け暮,"신속의 포션을 마셔, 이동속도가 상승\n\n※효과※\n☞ 레벨 당 1%의  이동속도가 상승","신속의 포션을 마셔, 이동속도가 상승\n\n※효과※\n☞ 레벨 당 1%의  이동속도가 상승\n\n※습득조건※\n☞ 신체 강화 Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 35"
3001310,廓嗣歜,적의 공격을 피하는 확률이 증가\n\n※효과※\n☞ 레벨 당 1%의 물리 회피율 상승,적의 공격을 피하는 확률이 증가\n\n※효과※\n☞ 레벨 당 1%의 물리 회피율 상승\n\n※습득조건※\n☞ 신속의 포션 Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 50
3001311,觼葬_SMG,크리_SMG를 소환하여 주위 사람들의 물리 크리티컬 확률을 상승시킴\n\n※효과※\n☞ 물리 크리티컬 확률을 2% 상승시킴,크리_SMG를 소환하여 주위 사람들의 물리 크리티컬 확률을 상승시킴\n\n※효과※\n☞ 물리 크리티컬 확률을 2% 상승시킴\n\n※습득조건※\n☞ 번뜩임 Lv10\n☞ 필요 스킬 포인트 : 4\n☞ 제한레벨 : 65
3001312,크리_SMG [강화]Lv.1,크리_SMG를 소환되어 있으면 물리 크리티컬 대미지가 상승\n\n※효과※\n☞ 물리 크리티컬 대미지가 8% 상승,크리_SMG를 소환되어 있으면 물리 크리티컬 대미지가 상승\n\n※효과※\n☞ 물리 크리티컬 대미지가 8% 상승\n\n※습득조건※\n☞ 크리_SMG Lv1\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 65
3900024,ヅ楝け鍔 霞ヤ_1(ProposeStart),[ヅ楝け鍔] 霞ヤ_1,[ヅ楝け鍔] 霞ヤ_1
3900025,ヅ楝け鍔 霞ヤ_2(ProposeWait),[ヅ楝け鍔] 霞ヤ_2,[ヅ楝け鍔] 霞ヤ_2
3900026,ヅ楝け鍔 霞ヤ_3(ProposeSuccess),[ヅ楝け鍔] 霞ヤ_3,[ヅ楝け鍔] 霞ヤ_3
3900027,ヅ楝け鍔 霞ヤ_4(ProposeAgree),[ヅ楝け鍔] 霞ヤ_4,[ヅ楝け鍔] 霞ヤ_4
3900028,ヅ楝け鍔 霞ヤ_5(ProposeFoot),[ヅ楝け鍔] 霞ヤ_5,[ヅ楝け鍔] 霞ヤ_5
3900029,ヅ楝け鍔 霞ヤ_6(ProposeSorry),[ヅ楝け鍔] 霞ヤ_6,[ヅ楝け鍔] 霞ヤ_6
3001315,冖檜橫_SMG[Lv. 3],파이어_SMG[Lv 3] 을 소환하여 적을 공격함,파이어_SMG[Lv 3] 을 소환하여 적을 공격함 \n\n※습득조건※\n☞ 파이어_SMG[Level UP] Lv1\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 40
3001316,冖檜橫_SMG[Lv. 4],파이어_SMG[Lv 4] 을 소환하여 적을 공격함,파이어_SMG[Lv 4] 을 소환하여 적을 공격함 \n\n※습득조건※\n☞ 파이어_SMG[Lv. 3] Lv1\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 55
3001317,冖檜橫_SMG[Lv. 5],파이어_SMG[Lv 5] 을 소환하여 적을 공격함,파이어_SMG[Lv 5] 을 소환하여 적을 공격함 \n\n※습득조건※\n☞ 파이어_SMG[Lv. 4] Lv1\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 70
3900030,결혼식 진행_00_male(결혼식 위치 보정용),[결혼] 결혼 진행_8,[결혼] 결혼 진행_8
3900031,결혼식 진행_09_male(몬스터 소환),[결혼] 결혼 진행_8,[결혼] 결혼 진행_8
3900032,결혼식 진행_10_male(소환용 스킬),[결혼] 결혼 진행_8,[결혼] 결혼 진행_8
3900033,결혼식 진행_00_Female(위치 보정용),[결혼] 결혼 진행_8,[결혼] 결혼 진행_8
3900034,결혼식 진행_09_Female(몬스터 소환),[결혼] 결혼 진행_8,[결혼] 결혼 진행_8
3900035,결혼식 진행_10_Female(소환 스킬 딜레이용),[결혼] 결혼 진행_8,[결혼] 결혼 진행_8
10221,晦ベ,[い] 橾薑衛除 翕寰 議葛攪曖 譆渠渠嘐雖蒂 鼻蝓衛霽,[い] 橾薑衛除 翕寰 議葛攪曖 譆渠渠嘐雖蒂 鼻蝓衛霽
3001338,冖檜橫_SMG[Lv. 7],파이어_SMG[Lv 7] 을 소환하여 주위의 적을 공격함,파이어_SMG[Lv 7] 을 소환하여 주위의 적을 공격함\n\n※습득조건※\n☞ 파이어_SMG II Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 100
3001339,冖檜橫_SMG[Lv. 8],파이어_SMG[Lv 8] 을 소환하여 주위의 적을 공격함,파이어_SMG[Lv 8] 을 소환하여 주위의 적을 공격함\n\n※습득조건※\n☞ 파이어_SMG[Lv. 7] Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 120
3001340,冖檜橫_SMG[Lv. 9],파이어_SMG[Lv 9] 을 소환하여 주위의 적을 공격함,파이어_SMG[Lv 9] 을 소환하여 주위의 적을 공격함\n\n※습득조건※\n☞ 파이어_SMG[Lv. 8] Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 140
5000701,屬葭 楝粽,결혼한 대상을 자신의 위치로 소환함\n\n※참고※\n☞ 4000 애정 지수 소모,결혼한 대상을 자신의 위치로 소환함\n\n※참고※\n☞ 4000 애정 지수 소모
5000702,œ葭 楝粽,자신과 주위 사람들(최대 10명)의 HP와 SP를 모두 회복시킴\n\n※참고※\n☞ 2500 애정 지수 소모,자신과 주위 사람들(최대 10명)의 HP와 SP를 모두 회복시킴\n\n※참고※\n☞ 2500 애정 지수 소모
5000703,蝶嬪⑷ 楝粽,사랑의 축복을 받아 경험치 획득량을 10% 상승시킴\n\n※참고※\n☞ 1500 애정 지수 소모,사랑의 축복을 받아 경험치 획득량을 10% 상승시킴\n\n※참고※\n☞ 1500 애정 지수 소모
5000020,摹僭輿撮蹂,[이벤트] 크리스마스 트리를 때려서 선물을 획득하자!\n\n※효과※\n☞ <크리스마스 트리에 사용하여 선물 획득 가능>\n☞ <루돌프의 선물 효과가 걸린 상태에서만 스킬 사용 가능>,[이벤트] 크리스마스 트리를 때려서 선물을 획득하자!\n\n※효과※\n☞ <크리스마스 트리에 사용하여 선물 획득 가능>\n☞ <루돌프의 선물 효과가 걸린 상태에서만 스킬 사용 가능>
5000021,換湍雖晦,[이벤트] 크리스마스 트리를 때려서 선물을 획득하자!,[이벤트] 크리스마스 트리를 때려서 선물을 획득하자!
5000022,換湍雖晦_GM,[이벤트] 크리스마스 트리를 때려서 선물을 획득하자!,[이벤트] 크리스마스 트리를 때려서 선물을 획득하자!
9000205,GM(唳レ纂 幗ヅ),輿嬪 餌塋菟縑啪 唳レ纂 2寡 幗ヅ蒂 邀,輿嬪 餌塋菟縑啪 唳レ纂 2寡 幗ヅ蒂 邀
5000023,蝶ヅ萼⑷,賅萇 ø擊 棻葬縑 踏嬴 牖除瞳戲煎 檜翕樓紫陛 鼻蝓ヘ,賅萇 ø擊 棻葬縑 踏嬴 牖除瞳戲煎 檜翕樓紫陛 鼻蝓ヘ
3001345,파워_SMG [강화]Lv.2,파워_SMG를 소환되어 있으면 최대대미지가 10% 상승함,파워_SMG를 소환되어 있으면 최대대미지가 10% 상승함\n\n※습득조건※\n☞ 파워_SMG [강화] Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 60
3001346,크리_SMG [강화]Lv.2,크리_SMG를 소환되어 있으면 물리 크리티컬 대미지가 20% 상승함,크리_SMG를 소환되어 있으면 물리 크리티컬 대미지가 20% 상승함\n\n※습득조건※\n☞ 크리_SMG [강화]Lv.1 Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 65
3001347,파워_SMG [강화]Lv. 2,파워_SMG를 소환되어 있으면 최대대미지가 15% 상승함,파워_SMG를 소환되어 있으면 최대대미지가 15% 상승함\n\n※습득조건※\n☞ 파워_SMGII [강화] Lv1\n☞ 필요 스킬 포인트 : 6\n☞ 제한레벨 : 80
3001348,크리_SMG [강화]Lv. 2,크리_SMG를 소환되어 있으면 물리 크리티컬 대미지가 30% 상승함,크리_SMG를 소환되어 있으면 물리 크리티컬 대미지가 30% 상승함\n\n※습득조건※\n☞ 크리_SMG [강화] Lv1\n☞ 필요 스킬 포인트 : 6\n☞ 제한레벨 : 90
10231,銨煎煬,[い] 橾薑衛除 翕寰 議葛攪曖 觼葬ⅷ鏽 渠嘐雖蒂 鼻蝓衛霽,[い] 橾薑衛除 翕寰 議葛攪曖 觼葬ⅷ鏽 渠嘐雖蒂 鼻蝓衛霽
4000094,噹醒擠騁晦,[檜賅ⅷ夔] 鼻渠寞縑啪 噹醒擠擊 陳溥邀~,[檜賅ⅷ夔] 鼻渠寞縑啪 噹醒擠擊 陳溥邀~
4000095,GOOD JOB,[檜賅ⅷ夔] GOOD JOB~,[檜賅ⅷ夔] GOOD JOB~
2070002,遴蛤啻 œ葭[維]Lv. 2,빛의 힘을 이용하여 자신의 HP를 회복하는 마법\n\n※효과※\n☞ HP 20% 회복,빛의 힘을 이용하여 자신의 HP를 회복하는 마법\n\n※효과※\n☞ HP 20% 회복\n\n※습득조건※\n☞ 운디네 힐링[빛]Lv. 1 Lv1\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 50
2070012,F. 遴蛤啻 œ葭[維]Lv. 2,빛의 힘을 이용하여 파티원의 HP를 회복하는 마법\n\n※효과※\n☞ HP 20% 회복,빛의 힘을 이용하여 파티원의 HP를 회복하는 마법\n\n※효과※\n☞ HP 20% 회복\n\n※습득조건※\n☞ F. 운디네 힐링[빛]Lv. 1 Lv1\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 50
2070013,F. 遴蛤啻 œ葭[維]Lv. 3,빛의 힘을 이용하여 파티원의 HP를 회복하는 마법\n\n※효과※\n☞ HP 30% 회복,빛의 힘을 이용하여 파티원의 HP를 회복하는 마법\n\n※효과※\n☞ HP 30% 회복\n\n※습득조건※\n☞ F. 운디네 힐링[빛]Lv. 2 Lv1\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 70
4000096,舒斬舒斬,"[檜賅ⅷ夔] 濠褐曖 曖鼻擊 擅, 菴煎 萃楝瑤","[檜賅ⅷ夔] 濠褐曖 曖鼻擊 擅, 菴煎 萃楝瑤"
9000206,GM(확률 버프),[GM] 확률 증가,[GM] 확률 증가
9000207,GM(蝶欐),[GM] 蝶欐,[GM] 蝶欐
9000208,GM(蝸董),[GM] 蝸董,[GM] 蝸董
9000209,GM(餌橾楛蝶),[GM] 餌橾楛蝶,[GM] 餌橾楛蝶
9000210,GM(蝶欐警蝸),[GM] 蝶欐 警蝸,[GM] 蝶欐 警蝸
9000211,GM(蝸董警蝸),[GM] 蝸董 警蝸,[GM] 蝸董 警蝸
9000212,GM(餌橾楛蝶警蝸),[GM] 餌橾楛蝶 警蝸,[GM] 餌橾楛蝶 警蝸
10241,酈葭,[い] 橾薑衛除 翕寰 瞳曖 橾薑 寞橫溘擊 鼠衛ビ朝 奢問ヘ,[い] 橾薑衛除 翕寰 瞳曖 橾薑 寞橫溘擊 鼠衛ビ朝 奢問ヘ
4000097,埤萄 蝶デ楝雖[One],[이모티콘] 나의 재력을 주위 사람들에게 과시할 때 사용\n\n※효과※\n☞ 사용 시 1000 ELY 가 소모\n☞ 자신 포함 주위 5명에게 엘리습득량을 20% 상승시켜 주는 버프를 줌,[이모티콘] 나의 재력을 주위 사람들에게 과시할 때 사용\n\n※효과※\n☞ 사용 시 1000 ELY 가 소모\n☞ 자신 포함 주위 5명에게 엘리습득량을 20% 상승시켜 주는 버프를 줌
4000098,埤萄 蝶デ楝雖[Two],[이모티콘] 나의 재력을 마을 사람들에게 과시할 때 사용\n\n※효과※\n☞ 사용 시 5000 ELY 가 소모\n☞ 자신 포함 주위 7명에게 엘리습득량을 35% 상승시켜 주는 버프를 줌,[이모티콘] 나의 재력을 마을 사람들에게 과시할 때 사용\n\n※효과※\n☞ 사용 시 5000 ELY 가 소모\n☞ 자신 포함 주위 7명에게 엘리습득량을 35% 상승시켜 주는 버프를 줌
5000801,褐曖 陛龱Lv. 1,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 20만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 5% 증가\n☞ 2. 아이템 드랍률 5% 증가\n☞ 3. 엘리 습득량 5% 증가\n☞ 4. 옵션 발생확률 50% 증가,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 20만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 5% 증가\n☞ 2. 아이템 드랍률 5% 증가\n☞ 3. 엘리 습득량 5% 증가\n☞ 4. 옵션 발생확률 50% 증가
5000802,褐曖 陛龱Lv. 2,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 28만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 7% 증가\n☞ 2. 아이템 드랍률 7% 증가\n☞ 3. 엘리 습득량 7% 증가\n☞ 4. 옵션 발생확률 70% 증가,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 28만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 7% 증가\n☞ 2. 아이템 드랍률 7% 증가\n☞ 3. 엘리 습득량 7% 증가\n☞ 4. 옵션 발생확률 70% 증가
5000803,褐曖 陛龱Lv. 3,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 36만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 9% 증가\n☞ 2. 아이템 드랍률 9% 증가\n☞ 3. 엘리 습득량 9% 증가\n☞ 4. 옵션 발생확률 90% 증가,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 36만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 9% 증가\n☞ 2. 아이템 드랍률 9% 증가\n☞ 3. 엘리 습득량 9% 증가\n☞ 4. 옵션 발생확률 90% 증가
5000804,褐曖 陛龱Lv. 4,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 44만 Ely 소모\\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 11% 증가\n☞ 2. 아이템 드랍률 11% 증가\n☞ 3. 엘리 습득량 11% 증가\n☞ 4. 옵션 발생확률 110% 증가,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 44만 Ely 소모\\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 11% 증가\n☞ 2. 아이템 드랍률 11% 증가\n☞ 3. 엘리 습득량 11% 증가\n☞ 4. 옵션 발생확률 110% 증가
5000805,褐曖 陛龱Lv. 5,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 52만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 13% 증가\n☞ 2. 아이템 드랍률 13% 증가\n☞ 3. 엘리 습득량 13% 증가\n☞ 4. 옵션 발생확률 130% 증가,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 52만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 13% 증가\n☞ 2. 아이템 드랍률 13% 증가\n☞ 3. 엘리 습득량 13% 증가\n☞ 4. 옵션 발생확률 130% 증가
5000806,褐曖 陛龱Lv. 6,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 60만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 15% 증가\n☞ 2. 아이템 드랍률 15% 증가\n☞ 3. 엘리 습득량 15% 증가\n☞ 4. 옵션 발생확률 150% 증가,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 60만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 15% 증가\n☞ 2. 아이템 드랍률 15% 증가\n☞ 3. 엘리 습득량 15% 증가\n☞ 4. 옵션 발생확률 150% 증가
5000807,褐曖 陛龱Lv. 7,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 80만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 20% 증가\n☞ 2. 아이템 드랍률 20% 증가\n☞ 3. 엘리 습득량 20% 증가\n☞ 4. 옵션 발생확률 200% 증가,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 80만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 20% 증가\n☞ 2. 아이템 드랍률 20% 증가\n☞ 3. 엘리 습득량 20% 증가\n☞ 4. 옵션 발생확률 200% 증가
5000808,褐曖 陛龱Lv. 8,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 108만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 27% 증가\n☞ 2. 아이템 드랍률 27% 증가\n☞ 3. 엘리 습득량 27% 증가\n☞ 4. 옵션 발생확률 270% 증가,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 108만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 27% 증가\n☞ 2. 아이템 드랍률 27% 증가\n☞ 3. 엘리 습득량 27% 증가\n☞ 4. 옵션 발생확률 270% 증가
5000809,褐曖 陛龱Lv. 9,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 148만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 37% 증가\n☞ 2. 아이템 드랍률 37% 증가\n☞ 3. 엘리 습득량 37% 증가\n☞ 4. 옵션 발생확률 370% 증가,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 148만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 37% 증가\n☞ 2. 아이템 드랍률 37% 증가\n☞ 3. 엘리 습득량 37% 증가\n☞ 4. 옵션 발생확률 370% 증가
5000810,褐曖 陛龱Lv. 10,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 200만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 50% 증가\n☞ 2. 아이템 드랍률 50% 증가\n☞ 3. 엘리 습득량 50% 증가\n☞ 4. 옵션 발생확률 500% 증가,[길드] 길드 수호신의 가호 사용 시 아래 4가지 효과를 2시간동안 받을 수 있음\n☞ 길드룸에서만 사용 가능 200만 Ely 소모\n\n※효과※\n☞ [버프 효과]\n☞ 1. 경험치 50% 증가\n☞ 2. 아이템 드랍률 50% 증가\n☞ 3. 엘리 습득량 50% 증가\n☞ 4. 옵션 발생확률 500% 증가
9000204,GM(錳憐錳鑒3),화면 전체 대미지 9999!!!,화면 전체 대미지 9999!!!
5000024,정화,[檜漸⑷] 葆僭擊 黴纂ブ 陽 餌辨脾,[檜漸⑷] 葆僭擊 黴纂ブ 陽 餌辨脾
