ID,_Description,_Result,_Result_massage,_Main_Item,_Material1,_Material_Count1,_Material2,_Material_Count2,_Material3,_Material_Count3,_Material4,_Material_Count4,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Consumption_OP_Min,_Consumption_OP_Max,_Probability_Modifier,_Probability_Min,_Probability_Max,_Type,_Probability_Open,_charge
80302357,???? ??? +6,80302358,強化後材料會消失,80302357,80302352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80302358,???? ??? +7,80302359,強化後材料會消失,80302358,80302352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80302359,???? ??? +8,80302360,強化後材料會消失,80302359,80302352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81202352,???? ??? +1,81202353,強化後材料會消失,81202352,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81202353,???? ??? +2,81202354,強化後材料會消失,81202353,81202352,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81202354,???? ??? +3,81202355,強化後材料會消失,81202354,81202352,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81202355,???? ??? +4,81202356,強化後材料會消失,81202355,81202352,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81202356,???? ??? +5,81202357,強化後材料會消失,81202356,81202352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81202357,???? ??? +6,81202358,強化後材料會消失,81202357,81202352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81202358,???? ??? +7,81202359,強化後材料會消失,81202358,81202352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
81202359,???? ??? +8,81202360,強化後材料會消失,81202359,81202352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80502152,???? ?? +1,80502153,強化後材料會消失,80502152,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80502153,???? ?? +2,80502154,強化後材料會消失,80502153,80502152,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80502154,???? ?? +3,80502155,強化後材料會消失,80502154,80502152,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80502155,???? ?? +4,80502156,強化後材料會消失,80502155,80502152,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80502156,???? ?? +5,80502157,強化後材料會消失,80502156,80502152,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80502157,???? ?? +6,80502158,強化後材料會消失,80502157,80502152,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80502158,???? ?? +7,80502159,強化後材料會消失,80502158,80502152,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80502159,???? ?? +8,80502160,強化後材料會消失,80502159,80502152,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81303052,???? ?? +1,81303053,強化後材料會消失,81303052,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81303053,???? ?? +2,81303054,強化後材料會消失,81303053,81303052,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81303054,???? ?? +3,81303055,強化後材料會消失,81303054,81303052,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81303055,???? ?? +4,81303056,強化後材料會消失,81303055,81303052,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81303056,???? ?? +5,81303057,強化後材料會消失,81303056,81303052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81303057,???? ?? +6,81303058,強化後材料會消失,81303057,81303052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81303058,???? ?? +7,81303059,強化後材料會消失,81303058,81303052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
81303059,???? ?? +8,81303060,強化後材料會消失,81303059,81303052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80202152,???? ?? +1,80202153,強化後材料會消失,80202152,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80202153,???? ?? +2,80202154,強化後材料會消失,80202153,80202152,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80202154,???? ?? +3,80202155,強化後材料會消失,80202154,80202152,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80202155,???? ?? +4,80202156,強化後材料會消失,80202155,80202152,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80202156,???? ?? +5,80202157,強化後材料會消失,80202156,80202152,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80202157,???? ?? +6,80202158,強化後材料會消失,80202157,80202152,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80202158,???? ?? +7,80202159,強化後材料會消失,80202158,80202152,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80202159,???? ?? +8,80202160,強化後材料會消失,80202159,80202152,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80902352,???? ? +1,80902353,強化後材料會消失,80902352,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80902353,???? ? +2,80902354,強化後材料會消失,80902353,80902352,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80902354,???? ? +3,80902355,強化後材料會消失,80902354,80902352,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80902355,???? ? +4,80902356,強化後材料會消失,80902355,80902352,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80902356,???? ? +5,80902357,強化後材料會消失,80902356,80902352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80902357,???? ? +6,80902358,強化後材料會消失,80902357,80902352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80902358,???? ? +7,80902359,強化後材料會消失,80902358,80902352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80902359,???? ? +8,80902360,強化後材料會消失,80902359,80902352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81002852,???? ?? +1,81002853,強化後材料會消失,81002852,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81002853,???? ?? +2,81002854,強化後材料會消失,81002853,81002852,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81002854,???? ?? +3,81002855,強化後材料會消失,81002854,81002852,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81002855,???? ?? +4,81002856,強化後材料會消失,81002855,81002852,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81002856,???? ?? +5,81002857,強化後材料會消失,81002856,81002852,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81002857,???? ?? +6,81002858,強化後材料會消失,81002857,81002852,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81002858,???? ?? +7,81002859,強化後材料會消失,81002858,81002852,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
81002859,???? ?? +8,81002860,強化後材料會消失,81002859,81002852,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81404053,???? ? +1,81404054,強化後材料會消失,81404053,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81404054,???? ? +2,81404055,強化後材料會消失,81404054,81404053,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81404055,???? ? +3,81404056,強化後材料會消失,81404055,81404053,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81404056,???? ? +4,81404057,強化後材料會消失,81404056,81404053,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81404057,???? ? +5,81404058,強化後材料會消失,81404057,81404053,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81404058,???? ? +6,81404059,強化後材料會消失,81404058,81404053,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81404059,???? ? +7,81404060,強化後材料會消失,81404059,81404053,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
81404060,???? ? +8,81404061,強化後材料會消失,81404060,81404053,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81600252,???? MG +1,81600253,強化後材料會消失,81600252,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81600253,???? MG +2,81600254,強化後材料會消失,81600253,81600252,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81600254,???? MG +3,81600255,強化後材料會消失,81600254,81600252,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81600255,???? MG +4,81600256,強化後材料會消失,81600255,81600252,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81600256,???? MG +5,81600257,強化後材料會消失,81600256,81600252,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81600257,???? MG +6,81600258,強化後材料會消失,81600257,81600252,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81600258,???? MG +7,81600259,強化後材料會消失,81600258,81600252,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
81600259,???? MG +8,81600260,強化後材料會消失,81600259,81600252,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81504052,???? ??? +1,81504053,強化後材料會消失,81504052,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81504053,???? ??? +2,81504054,強化後材料會消失,81504053,81504052,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81504054,???? ??? +3,81504055,強化後材料會消失,81504054,81504052,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81504055,???? ??? +4,81504056,強化後材料會消失,81504055,81504052,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81504056,???? ??? +5,81504057,強化後材料會消失,81504056,81504052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81504057,???? ??? +6,81504058,強化後材料會消失,81504057,81504052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81504058,???? ??? +7,81504059,強化後材料會消失,81504058,81504052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
81504059,???? ??? +8,81504060,強化後材料會消失,81504059,81504052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
82802352,???? ??? ?? +1,82802353,強化後材料會消失,82802352,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
82802353,???? ??? ?? +2,82802354,強化後材料會消失,82802353,82802352,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82802354,???? ??? ?? +3,82802355,強化後材料會消失,82802354,82802352,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82802355,???? ??? ?? +4,82802356,強化後材料會消失,82802355,82802352,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82802356,???? ??? ?? +5,82802357,強化後材料會消失,82802356,82802352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82802357,???? ??? ?? +6,82802358,強化後材料會消失,82802357,82802352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82802358,???? ??? ?? +7,82802359,強化後材料會消失,82802358,82802352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
82802359,???? ??? ?? +8,82802360,強化後材料會消失,82802359,82802352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81802052,???? ???? ?? +1,81802053,強化後材料會消失,81802052,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81802053,???? ???? ?? +2,81802054,強化後材料會消失,81802053,81802052,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81802054,???? ???? ?? +3,81802055,強化後材料會消失,81802054,81802052,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81802055,???? ???? ?? +4,81802056,強化後材料會消失,81802055,81802052,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81802056,???? ???? ?? +5,81802057,強化後材料會消失,81802056,81802052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81802057,???? ???? ?? +6,81802058,強化後材料會消失,81802057,81802052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81802058,???? ???? ?? +7,81802059,強化後材料會消失,81802058,81802052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
81802059,???? ???? ?? +8,81802060,強化後材料會消失,81802059,81802052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81902052,???? ??? +1,81902053,強化後材料會消失,81902052,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81902053,???? ??? +2,81902054,強化後材料會消失,81902053,81902052,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81902054,???? ??? +3,81902055,強化後材料會消失,81902054,81902052,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81902055,???? ??? +4,81902056,強化後材料會消失,81902055,81902052,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81902056,???? ??? +5,81902057,強化後材料會消失,81902056,81902052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81902057,???? ??? +6,81902058,強化後材料會消失,81902057,81902052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81902058,???? ??? +7,81902059,強化後材料會消失,81902058,81902052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
81902059,???? ??? +8,81902060,強化後材料會消失,81902059,81902052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
82001952,???? ??? +1,82001953,強化後材料會消失,82001952,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
82001953,???? ??? +2,82001954,強化後材料會消失,82001953,82001952,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82001954,???? ??? +3,82001955,強化後材料會消失,82001954,82001952,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82001955,???? ??? +4,82001956,強化後材料會消失,82001955,82001952,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82001956,???? ??? +5,82001957,強化後材料會消失,82001956,82001952,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82001957,???? ??? +6,82001958,強化後材料會消失,82001957,82001952,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82001958,???? ??? +7,82001959,強化後材料會消失,82001958,82001952,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
82001959,???? ??? +8,82001960,強化後材料會消失,82001959,82001952,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
82101952,???? ??? ?? +1,82101953,強化後材料會消失,82101952,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
82101953,???? ??? ?? +2,82101954,強化後材料會消失,82101953,82101952,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82101954,???? ??? ?? +3,82101955,強化後材料會消失,82101954,82101952,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82101955,???? ??? ?? +4,82101956,強化後材料會消失,82101955,82101952,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82101956,???? ??? ?? +5,82101957,強化後材料會消失,82101956,82101952,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82101957,???? ??? ?? +6,82101958,強化後材料會消失,82101957,82101952,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82101958,???? ??? ?? +7,82101959,強化後材料會消失,82101958,82101952,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
82101959,???? ??? ?? +8,82101960,強化後材料會消失,82101959,82101952,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
82602052,???? ?? ?? +1,82602053,強化後材料會消失,82602052,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
82602053,???? ?? ?? +2,82602054,強化後材料會消失,82602053,82602052,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82602054,???? ?? ?? +3,82602055,強化後材料會消失,82602054,82602052,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82602055,???? ?? ?? +4,82602056,強化後材料會消失,82602055,82602052,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82602056,???? ?? ?? +5,82602057,強化後材料會消失,82602056,82602052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82602057,???? ?? ?? +6,82602058,強化後材料會消失,82602057,82602052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82602058,???? ?? ?? +7,82602059,強化後材料會消失,82602058,82602052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
82602059,???? ?? ?? +8,82602060,強化後材料會消失,82602059,82602052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
82202052,???? ???? +1,82202053,強化後材料會消失,82202052,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
82202053,???? ???? +2,82202054,強化後材料會消失,82202053,82202052,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82202054,???? ???? +3,82202055,強化後材料會消失,82202054,82202052,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82202055,???? ???? +4,82202056,強化後材料會消失,82202055,82202052,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82202056,???? ???? +5,82202057,強化後材料會消失,82202056,82202052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82202057,???? ???? +6,82202058,強化後材料會消失,82202057,82202052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82202058,???? ???? +7,82202059,強化後材料會消失,82202058,82202052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
82202059,???? ???? +8,82202060,強化後材料會消失,82202059,82202052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
82301752,???? ????? +1,82301753,強化後材料會消失,82301752,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
82301753,???? ????? +2,82301754,強化後材料會消失,82301753,82301752,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82301754,???? ????? +3,82301755,強化後材料會消失,82301754,82301752,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82301755,???? ????? +4,82301756,強化後材料會消失,82301755,82301752,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
82301756,???? ????? +5,82301757,強化後材料會消失,82301756,82301752,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82301757,???? ????? +6,82301758,強化後材料會消失,82301757,82301752,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
82301758,???? ????? +7,82301759,強化後材料會消失,82301758,82301752,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
82301759,???? ????? +8,82301760,強化後材料會消失,82301759,82301752,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
