ID,_WorldID,_Rank,_RewardRank1_Multiply,_Reward_ID1,_Item_Count1,_Item_Rare1,_Reward_ID2,_Item_Count2,_Item_Rare2,_Reward_ID3,_Item_Count3,_Item_Rare3,_Reward_Point
923,10,13,10,190148754,5,1,0,0,1,0,0,1,0
924,10,14,10,190148754,5,1,0,0,1,0,0,1,0
925,10,15,10,190148754,5,1,0,0,1,0,0,1,0
926,10,16,10,190148754,5,1,0,0,1,0,0,1,0
927,10,17,10,190148754,5,1,0,0,1,0,0,1,0
928,10,18,10,190148754,5,1,0,0,1,0,0,1,0
929,10,19,10,190148754,5,1,0,0,1,0,0,1,0
930,10,20,10,190148754,5,1,0,0,1,0,0,1,0
931,10,21,10,190148754,5,1,0,0,1,0,0,1,0
932,10,22,10,190148754,5,1,0,0,1,0,0,1,0
933,10,23,10,190148754,5,1,0,0,1,0,0,1,0
934,10,24,10,190148754,5,1,0,0,1,0,0,1,0
935,10,25,10,190148754,5,1,0,0,1,0,0,1,0
936,10,26,10,190148754,5,1,0,0,1,0,0,1,0
937,10,27,10,190148754,5,1,0,0,1,0,0,1,0
938,10,28,10,190148754,5,1,0,0,1,0,0,1,0
939,10,29,10,190148754,5,1,0,0,1,0,0,1,0
940,10,30,10,190148754,5,1,0,0,1,0,0,1,0
941,10,31,10,190148754,5,1,0,0,1,0,0,1,0
942,10,32,10,190148754,5,1,0,0,1,0,0,1,0
943,10,33,10,190148754,5,1,0,0,1,0,0,1,0
944,10,34,10,190148754,5,1,0,0,1,0,0,1,0
945,10,35,10,190148754,5,1,0,0,1,0,0,1,0
946,10,36,10,190148754,5,1,0,0,1,0,0,1,0
947,10,37,10,190148754,5,1,0,0,1,0,0,1,0
948,10,38,10,190148754,5,1,0,0,1,0,0,1,0
949,10,39,10,190148754,5,1,0,0,1,0,0,1,0
950,10,40,10,190148754,5,1,0,0,1,0,0,1,0
951,10,41,10,190148754,5,1,0,0,1,0,0,1,0
952,10,42,10,190148754,5,1,0,0,1,0,0,1,0
953,10,43,10,190148754,5,1,0,0,1,0,0,1,0
954,10,44,10,190148754,5,1,0,0,1,0,0,1,0
955,10,45,10,190148754,5,1,0,0,1,0,0,1,0
956,10,46,10,190148754,5,1,0,0,1,0,0,1,0
957,10,47,10,190148754,5,1,0,0,1,0,0,1,0
958,10,48,10,190148754,5,1,0,0,1,0,0,1,0
959,10,49,10,190148754,5,1,0,0,1,0,0,1,0
960,10,50,10,190148754,5,1,0,0,1,0,0,1,0
961,10,51,10,190148754,5,1,0,0,1,0,0,1,0
962,10,52,10,190148754,5,1,0,0,1,0,0,1,0
963,10,53,10,190148754,5,1,0,0,1,0,0,1,0
964,10,54,10,190148754,5,1,0,0,1,0,0,1,0
965,10,55,10,190148754,5,1,0,0,1,0,0,1,0
966,10,56,10,190148754,5,1,0,0,1,0,0,1,0
967,10,57,10,190148754,5,1,0,0,1,0,0,1,0
968,10,58,10,190148754,5,1,0,0,1,0,0,1,0
969,10,59,10,190148754,5,1,0,0,1,0,0,1,0
970,10,60,10,190148754,5,1,0,0,1,0,0,1,0
971,10,61,10,190148754,5,1,0,0,1,0,0,1,0
972,10,62,10,190148754,5,1,0,0,1,0,0,1,0
973,10,63,10,190148754,5,1,0,0,1,0,0,1,0
974,10,64,10,190148754,5,1,0,0,1,0,0,1,0
975,10,65,10,190148754,5,1,0,0,1,0,0,1,0
976,10,66,10,190148754,5,1,0,0,1,0,0,1,0
977,10,67,10,190148754,5,1,0,0,1,0,0,1,0
978,10,68,10,190148754,5,1,0,0,1,0,0,1,0
979,10,69,10,190148754,5,1,0,0,1,0,0,1,0
980,10,70,10,190148754,5,1,0,0,1,0,0,1,0
981,10,71,10,190148754,5,1,0,0,1,0,0,1,0
982,10,72,10,190148754,5,1,0,0,1,0,0,1,0
983,10,73,10,190148754,5,1,0,0,1,0,0,1,0
984,10,74,10,190148754,5,1,0,0,1,0,0,1,0
985,10,75,10,190148754,5,1,0,0,1,0,0,1,0
986,10,76,10,190148754,5,1,0,0,1,0,0,1,0
987,10,77,10,190148754,5,1,0,0,1,0,0,1,0
988,10,78,10,190148754,5,1,0,0,1,0,0,1,0
989,10,79,10,190148754,5,1,0,0,1,0,0,1,0
990,10,80,10,190148754,5,1,0,0,1,0,0,1,0
991,10,81,10,190148754,5,1,0,0,1,0,0,1,0
992,10,82,10,190148754,5,1,0,0,1,0,0,1,0
993,10,83,10,190148754,5,1,0,0,1,0,0,1,0
994,10,84,10,190148754,5,1,0,0,1,0,0,1,0
995,10,85,10,190148754,5,1,0,0,1,0,0,1,0
996,10,86,10,190148754,5,1,0,0,1,0,0,1,0
997,10,87,10,190148754,5,1,0,0,1,0,0,1,0
998,10,88,10,190148754,5,1,0,0,1,0,0,1,0
999,10,89,10,190148754,5,1,0,0,1,0,0,1,0
1000,10,90,10,190148754,5,1,0,0,1,0,0,1,0
1001,10,91,10,190148754,5,1,0,0,1,0,0,1,0
1002,10,92,10,190148754,5,1,0,0,1,0,0,1,0
1003,10,93,10,190148754,5,1,0,0,1,0,0,1,0
1004,10,94,10,190148754,5,1,0,0,1,0,0,1,0
1005,10,95,10,190148754,5,1,0,0,1,0,0,1,0
1006,10,96,10,190148754,5,1,0,0,1,0,0,1,0
1007,10,97,10,190148754,5,1,0,0,1,0,0,1,0
1008,10,98,10,190148754,5,1,0,0,1,0,0,1,0
1009,10,99,10,190148754,5,1,0,0,1,0,0,1,0
1010,10,100,10,190148182,5,1,0,0,1,0,0,1,0
