ID,_MobID,_StatusType1,_StatusValue1,_StatusType2,_StatusValue2,_StatusType3,_StatusValue3,_StatusType4,_StatusValue4,_Category,_Type,_Image,_ImageIndex,_ImagePosS_X,_ImagePosS_Y,_DisableFXGID,_FrontFXGID,_BackFXGID,_OpenLV,_OpenHP,_Kind,_Area,_ActiveFXGID,_ActiveSoundID,_Des,_Show
808,810007709,18,12,0,0,0,0,0,0,13,3,30013127,4,0,0,0,16255,0,1,1,1,151,16251,2248,聯盟內具有高度影響力的家族2代所組成的貴族公會成員。\n以修練槍術度過大部分的時光，最討厭別人譏諷自己「含著金湯匙出生」。,1
809,810007710,566,15,0,0,0,0,0,0,13,3,30013125,2,0,0,0,16255,0,1,1,2,152,16251,2248,以人們散落在森林的邪惡氣息凝聚而成的存在。\n以人的臉孔漂浮在空中，彷彿發狂一般。\n每當發現生命體，就會賜予殘忍的死刑。,1
810,810007711,30,50,14,3,0,0,0,0,13,3,30013123,4,0,0,0,16255,0,1,1,1,152,16251,2248,以東方大陸著名的火山「地獄山」為據點棲息的怪物。\n噴出強烈的寒氣，讓對方凍結動彈不得。,1
811,810007712,492,1,38,1,0,0,0,0,13,3,30013127,2,0,0,0,16255,0,1,1,1,152,16251,2248,聯盟內具有高度影響力的家族2代所組成的貴族公會成員。\n以修練劍術度過大部分的時光，最討厭別人譏諷自己「含著金湯匙出生」。,1
812,810007713,566,15,0,0,0,0,0,0,13,3,30013127,3,0,0,0,16255,0,1,1,1,152,16251,2248,聯盟內具有高度影響力的家族2代所組成的貴族公會成員。\n以研究咒術和神祕現象度過大部分的時光。\n最討厭別人譏諷自己「含著金湯匙出生」。,1
813,810007714,492,1,38,1,0,0,0,0,13,3,30013125,4,0,0,0,16255,0,1,1,1,152,16251,2248,居住在魯曼的老弱婦孺守護者！\n秘密森林公會的女戰士，對大家都很親切，所以非常受歡迎。,1
814,810007715,566,15,0,0,0,0,0,0,13,3,30013126,1,0,0,0,16255,0,1,1,1,152,16251,2248,居住在魯曼的老弱婦孺守護者！\n秘密森林公會的幻影術士，對大家都很親切，所以非常受歡迎。\n雖然會用幻影術魅惑對方，但幾乎不帶有惡意。,1
815,810007716,492,1,38,1,0,0,0,0,13,3,30013124,3,0,0,0,16255,0,1,1,1,152,16251,2248,隸屬於魯曼聯盟的雅典光榮公會女戰士，強悍又粗魯。\n利用咒術刻印，凝聚接近無限的氣息並自由地運用。是個幾乎不會發出聲音的無聲暗殺者！,1
816,810007717,30,50,14,3,0,0,0,0,13,3,30013124,2,0,0,0,16255,0,1,1,1,152,16251,2248,隸屬於魯曼聯盟的雅典光榮公會女戰士，強悍且激進！\n利用咒術刻印，將一切化為幻影。最好確認看看現在眼前所見的是否為真。,1
817,810007718,14,10,22,10,0,0,0,0,13,3,30013122,4,0,0,0,16255,0,1,1,2,153,16251,2248,根據既定的基準造成死亡，或是處刑不存於世上之者的存在。\n追逐逃避處刑之人，瞬間處死。,1
818,810007719,14,10,22,10,0,0,0,0,13,3,30013123,1,0,0,0,16255,0,1,1,2,153,16251,2248,根據既定的基準造成死亡，或是處刑不存於世上之者的存在。\n追逐並魅惑逃避處刑之人，協助其面對命運的盡頭。,1
819,810007720,14,10,22,10,0,0,0,0,13,3,30013123,2,0,0,0,16255,0,1,1,2,153,16251,2248,根據既定的基準造成死亡，或是處刑不存於世上之者的存在。\n追逐逃避處刑之人，降下詛咒。,1
820,810007721,30,110,455,2,0,0,0,0,13,3,30013126,3,0,0,0,16255,0,1,1,1,153,16251,2248,為了報復戴伊墨斯教團，開發戰鬥技術與新型武器的死戰騎士公會成員。\n這次他們製作的神槍劍以強烈的威力為基礎，展現出華麗的戰鬥。,1
821,810007722,30,110,455,2,0,0,0,0,13,3,30013126,4,0,0,0,16255,0,1,1,1,153,16251,2248,為了報復戴伊墨斯教團，開發戰鬥技術與新型武器的死戰騎士公會成員。\n怎麼看都是新型重火器，利用強大的火力制伏敵人。,1
822,810007723,30,110,455,2,0,0,0,0,13,3,30013127,1,0,0,0,16255,0,1,1,1,153,16251,2248,為了報復戴伊墨斯教團，開發戰鬥技術與新型武器的死戰騎士公會成員。\n利用傳導高壓電流的電鞭，華麗又殘忍地擊退對方。,1
823,810007724,455,3,0,0,0,0,0,0,13,3,30013125,3,0,0,0,16255,0,1,1,2,153,16251,2248,以人們散落在森林的邪惡氣息凝聚而成的存在。\n以人的臉孔漂浮在空中，總是瘋狂地笑著。\n聽見笑聲的人都會馬上死去。,1
824,810007725,455,3,0,0,0,0,0,0,13,3,30013123,3,0,0,0,16255,0,1,1,1,153,16251,2248,以東方大陸著名的火山「地獄山」為據點棲息的怪物。\n遇見敵人就會噴吐毒氣，使其倒下。,1
825,810007726,492,2,38,2,0,0,0,0,13,3,30013124,4,0,0,0,16255,0,1,1,1,153,16251,2248,隸屬於魯曼聯盟的雅典光榮公會女戰士，強悍又粗魯。\n利用咒術刻印，凝聚接近無限的氣息並使用於兵器上。,1
829,810007887,14,12,0,0,0,0,0,0,13,3,30013131,4,0,0,0,16255,0,1,1,1,154,16251,2248,珊瑚之城的最強戰士。\n利用堅硬的槍攻擊敵人。但因為具有連鋼鐵都能輕易弄斷的螯，常常使槍桿損壞。因為這樣的理由常常被上司欺負，所以個性不知不覺地變得很差。,1
830,810007888,22,12,0,0,0,0,0,0,13,3,30013130,2,0,0,0,16255,0,1,1,1,154,16251,2248,守護珊瑚之城王室的護衛兵。\n對善良之人大發慈悲，但對惡人則毫不留情地揮動矛槍。專長是以笑容使對方陷入混亂時進行攻擊。,1
831,810007889,26,12,0,0,0,0,0,0,13,3,30013130,4,0,0,0,16255,0,1,1,1,154,16251,2248,精通珊瑚之城螯蝦傳授武術的士兵。\n雖然擁有優秀的實力，但目中無人的傲慢使他變得狂暴。如果被嘲弄是蝦子則會變得更加殘暴。,1
832,810007890,18,12,0,0,0,0,0,0,13,3,30013132,2,0,0,0,16255,0,1,1,1,154,16251,2248,珊瑚之城的勇猛士兵，戴著鼻子尖尖的鯊魚頭手套突進。被刺到會生不如死般地疼痛，最好盡量避開。看看身體有沒有哪裡被穿洞。,1
833,810007891,14,10,22,10,0,0,0,0,13,3,30013131,3,0,0,0,16255,0,1,1,1,155,16251,2248,珊瑚之城的特殊部隊隊員。\n如果因為看起來可愛的水滴圖樣紋身而小看牠們的話，會連骨頭都不剩的。喜歡紋身所以在苦惱下次要紋什麼恐怖的圖樣，但好像不管紋什麼看起來都很可愛。,1
834,810007892,26,10,18,10,0,0,0,0,13,3,30013133,1,0,0,0,16255,0,1,1,2,155,16251,2248,隸屬珊瑚之城治安隊「海馬團」的特殊戰士。\n超越單純維持治安，直接參與打擊犯罪。手持巨斧，抓獲?多犯罪分子。偶爾在切菜時，如果沒有刀，會用斧頭代替。,1
835,810007893,455,3,0,0,0,0,0,0,13,3,30013133,2,0,0,0,16255,0,1,1,2,155,16251,2248,出身於珊瑚之城治安隊「海馬團」的騎兵隊。\n在海馬團中也是一群有實力的人，機動力超乎想像。敵人一出現，就會迅速地移動並消滅，吃飯時也會迅速地移動把食物吃掉。,1
836,810007894,30,110,455,1,0,0,0,0,13,3,30013129,4,0,0,0,16255,0,1,1,1,155,16251,2248,珊瑚之城的勇猛劍兵。\n對善良之人大發慈悲，但對惡人則毫不留情地揮舞劍。因為嘴型可能會覺得他很可愛，但其實是個男子漢。,1
837,810007895,566,15,0,0,0,0,0,0,13,3,30013131,1,0,0,0,16255,0,1,1,1,155,16251,2248,精通珊瑚之城螯蝦傳授武術的副士官。\n雖然擁有優秀的實力，但不為人所知，所以常常陷入自卑感。可能是因?這個原因，他更加努力地行動。,1
839,810007929,216,50,70,50,0,0,0,0,13,2,30013128,1,64,106,0,16255,0,1,1,2,155,16251,2248,小豚鯨非自願復活，且不適應再次看見的珊瑚之城的樣子，而沉浸於莫名的憤怒。不過對看的人來說，就只是可愛地發著牢騷的豚鯨而已。,1
840,810007930,566,15,0,0,0,0,0,0,13,2,30013128,2,64,106,0,16255,0,1,1,1,155,16251,2248,在大海漂蕩的未知生物。因為是透明的，且又有空氣在裡面脹得鼓鼓的，因而有了「海洋氣球」之名。如果因為覺得很神奇想靠近點看的話，就會脹得更大且突變為具有威脅性的生物。,1
841,810007931,216,50,70,50,0,0,0,0,13,3,30013129,1,0,0,0,16255,0,1,1,2,155,16251,2248,唱著歌向聽者傳達幸福感的人魚賽莉安。但因為有躁鬱症，所以情緒起伏很大。很常生氣，每當那時候就會引起巨大的浪濤和漩渦。偶爾會開設歌唱教室教居民唱歌。,1
842,810007898,26,10,18,10,0,0,0,0,13,3,30013131,2,0,0,0,16255,0,1,1,1,156,16251,2248,珊瑚之城的精銳部隊隊員。\n連鋼鐵都能切斷的螯可以輕易制伏敵人，堅硬的盔甲可以抵抗強烈的物理與魔法攻擊。但他有個弱點，就是非常討厭熱水。,1
843,810007899,566,15,0,0,0,0,0,0,13,3,30013132,4,0,0,0,16255,0,1,1,2,156,16251,2248,隸屬珊瑚之城治安隊「海馬團」的槍鬥士。\n以長久以來鍛鍊的槍術為基礎，為人民服務，並與敵人作戰。但最近似乎只是為了戰鬥而戰。,1
844,810007900,14,10,22,10,0,0,0,0,13,3,30013130,1,0,0,0,16255,0,1,1,1,156,16251,2248,珊瑚之城的精銳突擊兵。\n對善良之人大發慈悲，但對惡人則毫不留情地揮舞鐵錘。因為直覺很敏銳，常常被說是不是背後也長了眼睛，但其實在前面的不是眼睛。,1
845,810007901,455,3,0,0,0,0,0,0,13,3,30013130,3,0,0,0,16255,0,1,1,1,156,16251,2248,精通珊瑚之城螯蝦傳授武術的軍官。\n有著出眾的實力，並且常常說出名言。特別是「像人魚一樣游泳，像水母一樣射擊」，這句話成為了其他螯蝦同僚部隊隊員的榜樣。,1
846,810007902,455,3,0,0,0,0,0,0,13,3,30013132,1,0,0,0,16255,0,1,1,1,156,16251,2248,珊瑚之城的勇猛士兵，拿著特別加工製成的海螺殼武器突進。被海螺殼打到會很痛，被打的人也不知道為什麼要被海螺殼打。,1
847,810007903,455,3,0,0,0,0,0,0,13,3,30013132,3,0,0,0,16255,0,1,1,1,156,16251,2248,珊瑚之城的勇猛士兵，拋出特別的海星攻擊敵人。被海星打到會很痛，但精神上的衝擊也不容小覷。,1
849,810007932,566,15,0,0,0,0,0,0,13,3,30013129,3,0,0,0,16255,0,1,1,1,156,16251,2248,隸屬珊瑚之城正規軍的未知生物。儘管看起來有點噁心，但居民們還是覺得有可愛之處而相當珍惜。不是說要尊重彼此喜好嗎…,1
850,810007933,216,50,70,50,0,0,0,0,13,3,30013129,2,0,0,0,16255,0,1,1,1,156,16251,2248,身為極聰明的海馬，經由特別的訓練而重新誕生為珊瑚之城的守護者。抓到敵人之後，心情好的話就會唱起向賽莉安學的歌曲，但唱得超級難聽，聽到歌曲的敵人都會陷入恐慌並向其求饒。,1
852,810007905,14,12,0,0,0,0,0,0,13,3,30013134,1,0,0,0,16255,0,1,1,1,157,16251,2248,被邪惡蠶食而對破壞陷入執著的火精靈。本是懷抱萬物、率領創造的火焰，不知不覺卻變得只知道毀滅。,1
853,810007906,22,12,0,0,0,0,0,0,13,3,30013135,4,0,0,0,16255,0,1,1,2,157,16251,2248,被邪惡蠶食，再也感受不到和平與生命重要的水精靈。水精靈行經之處，不再如從前綻放花朵。,1
854,810007907,26,12,0,0,0,0,0,0,13,3,30013138,1,0,0,0,16255,0,1,1,2,157,16251,2248,內心世界的黑暗過去指的是生命的安息，但受到厄運的影響變得邪惡，引領的不再是安息，而是破壞。,1
855,810007908,18,12,0,0,0,0,0,0,13,3,30013135,1,0,0,0,16255,0,1,1,1,157,16251,2248,因厄運而被創造的黑暗侍從。擁有黑暗本質的侍從守護著厄運的領域，會抓住侵犯的勢力並將其消滅，而且特別享受消滅的過程。,1
856,810007909,455,3,0,0,0,0,0,0,13,3,30013136,4,0,0,0,16255,0,1,1,2,157,16251,2248,被厄運的力量蠶食而墮落的風精靈。於內心世界襲捲乘載黑暗的暴風。,1
857,810007910,566,15,0,0,0,0,0,0,13,3,30013134,2,0,0,0,16255,0,1,1,1,158,16251,2248,被邪惡蠶食而吞噬一切的火精靈。被汙染的精靈行經之處不會留下任何東西，只留下可怕的結果。,1
858,810007911,14,10,22,10,0,0,0,0,13,3,30013134,3,0,0,0,16255,0,1,1,1,158,16251,2248,被邪惡蠶食而墮落的火精靈。變得不再像精靈一般的邪惡存在，開始創造可怕的黑暗燃燒一切。,1
859,810007912,455,4,0,0,0,0,0,0,13,3,30013136,1,0,0,0,16255,0,1,1,2,158,16251,2248,開始在毫無生氣的世界中亂竄的水精靈。引起銳利的水柱淹沒一切，天地之間的界線也因而大幅消失。,1
860,810007913,492,2,38,2,0,0,0,0,13,3,30013135,3,0,0,0,16255,0,1,1,1,158,16251,2248,對懷抱光明的善良之人特別執著的厄運侍從。因為本身擁有的黑暗非常強大，所以遇上擁有相反屬性的人就會造成恐怖、難以承受的精神痛苦。,1
861,810007914,30,50,455,2,0,0,0,0,13,3,30013135,2,0,0,0,16255,0,1,1,1,158,16251,2248,遵循厄運的旨意，破壞一切的邪惡侍從。噙著瘋狂的笑容，所到之處一切都將變成碎片。,1
862,810007915,496,20,0,0,0,0,0,0,13,3,30013138,4,0,0,0,16255,0,1,1,1,158,16251,2248,被邪惡汙染而痛苦吶喊的草木精靈。否定萬物並開始輕蔑生命的存在。,1
863,810007916,14,20,0,0,0,0,0,0,13,3,30013137,3,0,0,0,16255,0,1,1,1,158,16251,2248,被邪惡蠶食而忘記本分並墮落的土精靈。受到他們照顧並擁抱生命的溫暖大地因墮落的精靈而引發地震，幾乎到了要吞噬一切的境界。,1
865,810007918,22,20,0,0,0,0,0,0,13,3,30013138,3,0,0,0,16255,0,1,1,2,159,16251,2248,充滿恐懼與恐怖的黑暗本身就足以令人懼怕。尤其是暴走的黑暗攪和著內心世界，讓所有生命陷入混亂。,1
866,810007919,30,110,455,2,0,0,0,0,13,3,30013138,2,0,0,0,16255,0,1,1,2,159,16251,2248,黑暗不會按兵不動，從細微之處開始吞噬的黑暗越發強大，幾乎無法對付。天地、水火都一一吞噬，甚至連相同存在的黑暗也無一倖免。站在黑暗面前就只有被吞食的命運。,1
867,810007920,492,2,38,2,0,0,0,0,13,3,30013136,2,0,0,0,16255,0,1,1,2,159,16251,2248,在充滿邪惡的世界中不知道該如何是好，陷入痛苦與混亂的水精靈。在失去了水的庇護，無法創造出任何東西的世界裡，唯一能做的就只有破滅。,1
868,810007921,70,20,0,0,0,0,0,0,13,3,30013139,1,0,0,0,16255,0,1,1,1,159,16251,2248,被邪惡污染而墮落的草木精靈。堅信世界萬物都是錯的，並阻斷生命的力量，不論是周圍的土地、空氣，還是地底深處的水源…墮落的氣息蔓延至世界各地。,1
869,810007922,26,20,0,0,0,0,0,0,13,3,30013139,2,0,0,0,16255,0,1,1,1,159,16251,2248,被邪惡污染而變得自私的草木精靈。極大化某人的負面想法，變成只對吞噬執著的怪物。,1
870,810007923,26,20,0,0,0,0,0,0,13,3,30013137,4,0,0,0,16255,0,1,1,1,159,16251,2248,被邪惡蠶食而對破壞陷入執著的土精靈。一一破壞完好的土地，讓萬物陷入更深的深淵之中。,1
871,810007924,70,20,0,0,0,0,0,0,13,3,30013137,2,0,0,0,16255,0,1,1,1,159,16251,2248,讓被邪惡蠶食以外的土地龜裂的土精靈。光想就令人懼怕的大地裂痕呈現出了內心世界裡惡毒的一面。,1
872,810007925,455,3,0,0,0,0,0,0,13,3,30013136,3,0,0,0,16255,0,1,1,2,159,16251,2248,被厄運的力量蠶食而陷入瘋狂的風精靈。肆無忌憚地讓原本的秩序變得混亂。,1
873,810007926,455,3,0,0,0,0,0,0,13,3,30013137,1,0,0,0,16255,0,1,1,2,159,16251,2248,被厄運的力量蠶食而暴走的風精靈。颳起可撕裂一切的銳利暴風。,1
876,810008081,22,13,0,0,0,0,0,0,13,3,30013143,4,0,0,0,16255,0,1,1,1,160,16251,2248,散播黑暗力量的同時，著迷於隨之而來的恐懼的女祭司。認為唯有克服恐懼才能尋求真正的力量，將神與黑暗編織成恐懼。,1
877,810008082,18,13,0,0,0,0,0,0,13,3,30013142,4,0,0,0,16255,0,1,1,1,160,16251,2248,暗殺團之中性格最為殘暴的團員。不論是否為黑暗力量都會將對方擊倒，對破壞一事無比執著，盡可能地使目標一擊斃命。,1
878,810008083,14,13,0,0,0,0,0,0,13,3,30013142,2,0,0,0,16255,0,1,1,1,160,16251,2248,深信保護法老就是追隨天神的護衛兵，即便是擁有黑暗力量的主君亦然，他認為那就是上天的旨意。,1
879,810008084,26,13,0,0,0,0,0,0,13,2,30013128,3,64,106,0,16255,0,1,1,2,160,16251,2248,主要棲息於沙漠的浩劫格里芬。喜愛人們閃亮的飾品及寶物，只要看到就會將其叼走並藏在巢穴之中。若穿戴金屬類飾品的人們發現了浩劫格里芬，一定要避開才行。,1
880,810008085,566,10,0,0,0,0,0,0,13,3,30013143,3,0,0,0,16255,0,1,1,1,161,16251,2248,散播黑暗力量的同時，經歷了其他次元混沌的女祭司。強調存在混沌之中才是真實，堅信除去萬物才能走向混沌。,1
881,810008086,14,8,22,8,0,0,0,0,13,3,30013143,1,0,0,0,16255,0,1,1,1,161,16251,2248,使用輕如羽毛的箭矢，在對方毫無防備之下刺中心臟的暗殺團員。沉迷於黑暗力量，不管對方是否察覺，皆殘忍地發射箭矢。,1
882,810008087,455,5,0,0,0,0,0,0,13,3,30013142,1,0,0,0,16255,0,1,1,1,161,16251,2248,擁有強大的信念與體力，遇到敵人就會直接上前攻擊的士兵。雖然沉迷於黑暗力量，但對於王國與法老的心仍未改變。,1
883,810008088,30,25,455,2,0,0,0,0,13,2,30013128,4,64,106,0,16255,0,1,1,2,161,16251,2248,拉的士兵以警備為目的而馴養的浩劫格里芬。據說浩劫格里芬只要站在城堡之上，就能恐嚇敵人。,1
884,810008089,30,25,455,2,0,0,0,0,13,2,30013128,5,64,106,0,16255,0,1,1,2,161,16251,2248,拉的王族為了炫耀而馴養的浩劫格里芬。聽說喜愛金屬的浩劫格里芬對於送黃金給自己的王族無比忠誠。,1
885,810008090,570,15,0,0,0,0,0,0,13,3,30013141,1,0,0,0,16255,0,1,1,1,161,16251,2248,來自異世界沙漠的蟲怪，吞噬黑暗之後不僅身軀變得龐大，連攻擊力也跟著增強。他的力量比其他品種來得強大，據說只要輕輕一碰就能粉碎動物的骨頭。,1
886,810008091,496,10,0,0,0,0,0,0,13,3,30013140,3,0,0,0,16255,0,1,1,1,161,16251,2248,自古以來生活在拉的沙漠上的神秘動物聖靈獸。野性很強並且極度戒備人類，只要一看見就會將其撕裂，不過聽說透過女祭司之手馴服過後，已經變得比較溫馴了。,1
888,810008093,70,20,0,0,0,0,0,0,13,3,30013143,2,0,0,0,16255,0,1,1,1,162,16251,2248,散播黑暗力量的同時，喚醒了破壞本能的女祭司。忘卻祭司的本分，沉迷於破壞之中度過每一天。,1
889,810008094,26,20,0,0,0,0,0,0,13,3,30013142,3,0,0,0,16255,0,1,1,1,162,16251,2248,比任何人都還要快速地到敵人身後揮砍頸部的暗殺團員。沉迷於黑暗力量，已不再前往敵人身後，而是直接在面前利用黑暗將敵人帶走。,1
890,810008095,14,10,22,10,18,10,0,0,13,3,30013141,4,0,0,0,16255,0,1,1,1,162,16251,2248,守護沙漠王國之城的忠誠警備兵。即使沉迷於黑暗力量，仍一如既往地專注於守護法老和王。,1
891,810008096,570,25,0,0,0,0,0,0,13,3,30013141,2,0,0,0,16255,0,1,1,1,162,16251,2248,角特別長的鋒利的觭角怪蟲。尤其是角比其他傢伙都還要大且銳利，所以只要輕輕劃到都會造成嚴重的傷口。好奇心旺盛，只要看到經過的人們就會持續追擊。,1
892,810008097,566,25,0,0,0,0,0,0,13,3,30013141,3,0,0,0,16255,0,1,1,1,162,16251,2248,陷入莫名憤怒的觭角怪蟲。不知道為什麼而生氣，只覺得要殺死看見的目標才能抒發怒氣。,1
893,810008098,30,25,455,3,0,0,0,0,13,3,30013140,2,0,0,0,16255,0,1,1,1,162,16251,2248,拉的女祭司們所馴養，生活在人們周圍的聖靈獸。只效忠自己認可的主人，會衝上去追趕想加害於主人的人，並狠狠撕咬。,1
894,810008099,30,25,455,3,0,0,0,0,13,3,30013140,4,0,0,0,16255,0,1,1,1,162,16251,2248,比沙漠中的任何動物都還要快速與鋒利的聖靈獸。被稱之為狂風的聖靈獸因為好奇心旺盛而經常接近人類，但也因為性情善變，不知道什麼時候就會張牙衝上前來。,1
896,810008339,22,13,0,0,0,0,0,0,13,3,30013153,2,0,0,0,16255,0,1,1,2,163,16251,2248,惡魔瑪帕斯的追隨者。吞噬毀滅弱小惡魔後所釋放出的力量，讓自己變得更加強大。但因為塔爾達洛斯沒有什麼可燒毀的，所以他只能焚燒垃圾。,1
897,810008340,18,13,0,0,0,0,0,0,13,3,30013149,2,0,0,0,16255,0,1,1,1,163,16251,2248,和瑪帕斯一起從魔界過來的惡魔，但因為被煞尼克抓住而困在了石像內。總是在尋求靈魂，只要任何微小的生物經過，他都會兇猛地撲上去。,1
898,810008341,14,13,0,0,0,0,0,0,13,3,30013152,1,0,0,0,16255,0,1,1,1,163,16251,2248,戴著耶比妹妹面具的盜賊。看似純真的面具背後隱藏著超級強大的實力，戴耶比妹妹面具是因為他喜歡可愛的東西。,1
899,810008342,26,13,0,0,0,0,0,0,13,3,30013150,4,0,0,0,16255,0,1,1,1,163,16251,2248,為了戒備塔爾達洛斯，利用工地的廢鐵和磚頭所製成的機器人。因為是按照煞尼克的喜好所製成的，所以長得很醜。,1
900,810008343,14,13,0,0,0,0,0,0,13,3,30013152,2,0,0,0,16255,0,1,1,1,163,16251,2248,紫色的傀儡娃娃。因為很討厭獨自一人，所以喜歡群聚行動。傀儡娃娃雖然對塔爾達洛斯的居民比較親和，但偶爾會突然變得很兇猛。,1
901,810008344,70,20,0,0,0,0,0,0,13,3,30013148,4,0,0,0,16255,0,1,1,2,163,16251,2248,無聊至極的煞尼克利用魔法將自己的樣貌投影成幻影。享受到處抓人、惡作劇，讓對方感到驚慌的事情，聽說他是最接近煞尼克性格的幻影。,1
933,810008508,14,20,0,0,0,0,0,0,14,3,30013154,3,0,0,0,16255,0,1,1,1,167,16251,2248,從死亡回歸後，打算讓萬物破滅的佩奇亞騎士。沒有留下任何對王，或者國家的忠誠與正義。,1
934,810008509,14,20,0,0,0,0,0,0,14,3,30013154,4,0,0,0,16255,0,1,1,1,167,16251,2248,從死亡回歸後，感受到空虛而到處徘徊的佩奇亞騎士。領悟到唯一可以填補這種空虛的，就只有生者的死後，成為了更加危險的存在。,1
935,810008510,14,20,0,0,0,0,0,0,14,3,30013155,1,0,0,0,16255,0,1,1,1,167,16251,2248,憤怒而死的佩奇亞騎士。從死亡回歸後，為了抒發怒氣開始攻擊一切生物。,1
936,810008511,22,20,0,0,0,0,0,0,14,3,30013153,4,0,0,0,16255,0,1,1,1,167,16251,2248,佩奇亞王國以火魔法而聞名的法師。為了大義所使用的魔法，在他從死亡回歸後，將一切轉變成了燃燒的破滅咒語。,1
937,810008512,22,20,0,0,0,0,0,0,14,3,30013154,1,0,0,0,16255,0,1,1,1,167,16251,2248,佩奇亞王國使用青火魔法的法師。僅為了王與國家所使用的魔法，在他從死亡回歸後，將一切轉變成了混沌的詛咒。,1
938,810008513,22,20,0,0,0,0,0,0,14,3,30013154,2,0,0,0,16255,0,1,1,1,167,16251,2248,很久以前受到佩奇亞王國矚目的法師。利用光治癒的魔法轉變成了死亡的詛咒，雖然過去曾有傳言說他是一位美男子，但卻沒有半點讓人信服的證據。,1
939,810008543,70,10,0,0,0,0,0,0,14,2,30013128,6,64,106,0,16255,0,1,1,1,167,16251,2248,不知道從哪裡出現的綠色生命體。看起來像惡魔，但卻又沒有什麼行動。當敵人出現時，會先群聚後再回去向主人報告情況。,1
940,810008544,70,10,0,0,0,0,0,0,14,2,30013128,7,64,106,0,16255,0,1,1,1,167,16251,2248,傳說中可以在魔界深處看見的一種惡魔，會幫助主人監視，同時也是讓敵人恐懼的地獄手下。,1
941,810008545,70,10,0,0,0,0,0,0,14,2,30013128,8,64,106,0,16255,0,1,1,1,167,16251,2248,不知道從哪裡出現的紫色生命體。比起其他監視者更像惡魔，但非常安靜。不過還是需要更加小心，掌握更多的動向。,1
902,810008345,26,20,0,0,0,0,0,0,18,3,30013153,3,0,0,0,16255,0,1,1,2,164,16251,2248,惡魔瑪帕斯的追隨者。喜歡利用魔界的紅光來嚇人類，但其實自己是個看見血就會昏倒的膽小鬼。正在努力不要懼怕塔爾達洛斯的任何存在。,1
903,810008346,14,10,22,10,18,10,0,0,18,3,30013149,4,0,0,0,16255,0,1,1,1,164,16251,2248,和瑪帕斯一起從魔界過來的惡魔，但因為被煞尼克發現而變成石像。總是在尋求靈魂，只要任何微小的生物經過，他都會兇猛地撲上去。石像聽說是混合部份煞尼克喜愛的金塊所製成的。,1
904,810008347,570,25,0,0,0,0,0,0,18,3,30013151,4,0,0,0,16255,0,1,1,1,164,16251,2248,戴著某個著名受氣包面具的盜賊。作為使用魔法的盜賊，也希望自己的房間能夠像神龍巢穴一樣塞滿寶物。,1
905,810008348,30,25,455,3,0,0,0,0,18,3,30013151,2,0,0,0,16255,0,1,1,1,164,16251,2248,為了戒備塔爾達洛斯，利用工地的廢鐵和磚頭所製成的機器人。身軀看起來既龐大又結實，但果然長得很醜。,1
906,810008349,566,10,0,0,0,0,0,0,18,3,30013152,3,0,0,0,16255,0,1,1,1,164,16251,2248,煞尼克回憶著小時候所製成的牽線木偶。因為注入了魔力，所以會自己行動。利用線纏繞對方使其不得動彈的舉動，聽說和以前的煞尼克如出一轍。,1
907,810008350,455,5,0,0,0,0,0,0,18,3,30013148,3,0,0,0,16255,0,1,1,2,164,16251,2248,無聊至極的煞尼克利用魔法將自己的樣貌投影成幻影。雖然不知道是因為什麼事情的緣故，但是他詛咒著世界上的一切，並期望特定的對象能夠墜入地獄深淵。,1
908,810008351,455,5,0,0,0,0,0,0,18,3,30013150,3,0,0,0,16255,0,1,1,1,164,16251,2248,雖然過去曾作為暗殺者活動，但被藍大人吸收之後，就成為了藍戟公會的一員。目前又為了他重新執起許久未使用的暗殺工具。,1
910,810008353,570,25,0,0,0,0,0,0,18,3,30013150,1,0,0,0,16255,0,1,1,1,165,16251,2248,雖然過去曾是某個地方的盾牌騎士，被驅逐之後，藍大人將其吸收為公會的一員。因為具有強大的體力，所以從事警備支援不久後，便開始奉藍大人的旨意行事。,1
911,810008354,566,25,0,0,0,0,0,0,18,3,30013151,1,0,0,0,16255,0,1,1,1,165,16251,2248,為了戒備塔爾達洛斯，利用工地的廢鐵和磚頭所製成的機器人。擁有尖銳的利刺，靠得太近的話有可能會受傷。因為全身紅通通，所以呈現出一股奇妙的氛圍，但果然長得很醜。,1
912,810008355,30,25,455,3,0,0,0,0,18,3,30013149,3,0,0,0,16255,0,1,1,1,165,16251,2248,和瑪帕斯一起從魔界過來的惡魔，但因為被煞尼克發現而變成石像。總是在尋求靈魂，只要任何微小的生物經過，他都會兇猛地撲上去。石像好像是混合了開發塔爾達洛斯時使用過的部分金屬所製成的。,1
913,810008356,455,5,0,0,0,0,0,0,18,3,30013149,1,0,0,0,16255,0,1,1,2,165,16251,2248,無聊至極的煞尼克利用魔法將自己的樣貌投影成幻影。他的目的彷彿是要破壞眼前所見的一切，在塔爾達洛斯內到處遊蕩，造成所有人的威脅。,1
914,810008357,455,5,0,0,0,0,0,0,18,3,30013153,1,0,0,0,16255,0,1,1,2,165,16251,2248,惡魔瑪帕斯的追隨者。找尋死去的惡魔痕跡，吸收其剩餘的力量讓自己變得強大。長時間待在黑暗之中導致視力不佳，所以會利用特製檯燈來掌握前方。,1
