ID,_Group,_Subject,_Subject_Red,_Subject_Green,_Subject_Blue,_Subject_Bold,_Content ,_Section_Lv,_Require_Type1,_Require_ID1,_Require_Value1-1,_Require_Value1-2,_Require_Type2,_Require_ID2,_Require_Value2-1,_Require_Value2-2,_Require_Type3,_Require_ID3,_Require_Value3-1,_Require_Value3-2,_Require_Type4,_Require_ID4,_Require_Value4-1,_Require_Value4-2
120012,2,아쿠아리움 사냥4,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: ""시레나"" 사냥하기\n\n◆ 보상: 회복약",120,1,3,120,0,4,1,703210,3,0,0,0,0,4,2,101085004,1
120013,2,아쿠아리움 사냥5,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: ""하메하"", ""가시복"" 사냥하기\n\n◆ 보상: 회복약",120,1,3,120,0,4,1,101085001,1,4,1,101085002,1,4,2,101085005,2
120014,2,아쿠아리움 사냥6,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: ""샤치"", ""시레나"" 사냥하기\n\n◆ 보상: 회복약",120,1,3,120,0,4,1,101085003,1,4,1,101085004,1,4,2,101085006,2
120015,2,아쿠아리움 사냥7,84,69,44,0,◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: 아쿠아리움 몬스터 사냥하기\n\n◆ 보상: 회복약,120,1,3,120,0,4,1,101085005,2,4,1,101085006,2,4,2,101085007,3
120016,2,아쿠아리움 사냥8,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: ""하메하"" 사냥하기\n\n◆ 보상: 회복약",120,1,3,120,0,4,1,101085007,3,0,0,0,0,4,2,101085008,30
120017,2,아쿠아리움 사냥9,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: ""가시복"" 사냥하기\n\n◆ 보상: 회복약",120,1,3,120,0,4,1,101085007,3,0,0,0,0,4,2,101085009,30
120018,2,아쿠아리움 사냥10,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: ""샤치"" 사냥하기\n\n◆ 보상: 회복약",120,1,3,120,0,4,1,101085007,3,0,0,0,0,4,2,101085010,30
120019,2,아쿠아리움 사냥11,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: ""시레나"" 사냥하기\n\n◆ 보상: 회복약",120,1,3,120,0,4,1,101085007,3,0,0,0,0,4,2,101085011,30
120020,2,아쿠아리움 몹룻,84,69,44,0,◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: <아쿠아리움 자유이용권> 아이템 구하기\n\n◆ 보상: 회복약,120,1,3,120,0,0,0,0,0,0,0,0,0,4,2,101085012,3
120021,2,아쿠아리움 아이템1,84,69,44,0,◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: <튼튼한 등껍질> 아이템 구하기\n\n◆ 보상: 회복약,120,1,3,120,0,0,0,0,0,0,0,0,0,4,2,101085013,6
120022,2,아쿠아리움 아이템2,84,69,44,0,◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: <숫돌> 아이템 구하기\n\n◆ 보상: 회복약,120,1,3,120,0,0,0,0,0,0,0,0,0,4,2,101085014,6
120023,2,아쿠아리움 아이템3,84,69,44,0,◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: <돌고래 도감> 아이템 구하기\n\n◆ 보상: 회복약,120,1,3,120,0,0,0,0,0,0,0,0,0,4,2,101085015,6
120024,2,아쿠아리움 아이템4,84,69,44,0,◆ 수행지역: 아쿠아리움\n◆ 레벨: 120\n◆ 수락NPC: 아나스타샤(아쿠아리움)\n◆ 완료NPC: 아나스타샤(아쿠아리움)\n\n◆ 미션: <바다오일> 아이템 구하기\n\n◆ 보상: 회복약,120,1,3,120,0,0,0,0,0,0,0,0,0,4,2,101085016,6
120025,2,무한회랑의 시험,84,69,44,0,"◆ 수행지역: 도전! 사룡의 둥지(상급)\n◆ 레벨: 120\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: ""마벰"", ""마벰의 영혼"" 사냥하기\n\n◆ 보상: 회복약",120,0,0,0,0,1,3,120,150,0,0,0,0,4,2,11029011,3
120026,2,끊임없는 수련,84,69,44,0,"◆ 수행지역: 도전! 사룡의 둥지(상급)\n◆ 레벨: 120\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: <불타는 혈액>, <영혼 부적> 아이템 구하기\n\n◆ 보상: 회복약",120,4,1,11029011,1,1,3,120,150,0,0,0,0,4,2,11029012,2
120027,2,억류당한 파이리에,84,69,44,0,"◆ 수행지역: 도전! 사룡의 둥지(상급)\n◆ 레벨: 120\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: ""파이리에"" 사냥하기\n\n◆ 보상: 회복약",120,0,0,0,0,1,3,120,150,0,0,0,0,4,2,11029013,3
120028,2,귀중한 화염초,84,69,44,0,◆ 수행지역: 도전! 사룡의 둥지(상급)\n◆ 레벨: 120\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: <화염초> 아이템 구하기\n\n◆ 보상: 회복약,120,4,1,11029013,1,1,3,120,150,0,0,0,0,4,2,11029014,2
120029,2,지배당한 기사들,84,69,44,0,"◆ 수행지역: 도전! 사룡의 둥지(상급)\n◆ 레벨: 120\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: ""서 퍼시벌"", ""녹색 서 퍼시벌"" 사냥하기\n\n◆ 보상: 회복약",120,0,0,0,0,1,3,120,150,0,0,0,0,4,2,11029015,3
120030,2,다른세상의 존재들,84,69,44,0,"◆ 수행지역: 도전! 사룡의 둥지(상급)\n◆ 레벨: 120\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: <녹색 페인트>, <낡은 창의 날> 아이템 구하기\n\n◆ 보상: 회복약",120,4,1,11029015,1,1,3,120,150,0,0,0,0,4,2,11029016,2
120031,2,차원을 넘은 강력함,84,69,44,0,"◆ 수행지역: 도전! 사룡의 둥지(상급)\n◆ 레벨: 120\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: ""푸슈 훗슈"" 사냥하기\n\n◆ 보상: 회복약",120,0,0,0,0,1,3,120,150,0,0,0,0,4,2,11029017,3
120032,2,강한 푸슈 훗슈 연구,84,69,44,0,◆ 수행지역: 도전! 사룡의 둥지(상급)\n◆ 레벨: 120\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: <뜨거운 가죽> 아이템 구하기\n\n◆ 보상: 회복약,120,4,1,11029017,1,1,3,120,150,0,0,0,0,4,2,11029018,2
120033,2,불을 다루는 보글,84,69,44,0,"◆ 수행지역: 도전! 사룡의 둥지(상급)\n◆ 레벨: 120\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: ""보글"" 사냥하기\n\n◆ 보상: 회복약",120,0,0,0,0,1,3,120,150,0,0,0,0,4,2,11029019,3
120034,2,더욱 강한 인보크,84,69,44,0,"◆ 수행지역: 도전! 사룡의 둥지(상급)\n◆ 레벨: 120\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: ""인보크"" 사냥하기\n\n◆ 보상: 회복약",120,4,1,11029011,3,1,3,120,150,4,1,11029015,3,4,2,11029020,1
121001,2,이름은 카메-하메하-,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 121\n◆ 수락NPC: 세바스찬(아틀란티스 레스토랑)\n◆ 완료NPC: 세바스찬(아틀란티스 레스토랑)\n\n◆ 미션: ""하메하"" 사냥하기\n\n◆ 보상: 회복약",121,0,0,0,0,1,3,121,0,0,0,0,0,4,2,706110,3
121002,2,온 곳을 모르는 자,84,69,44,0,"◆ 수행지역: 발할라\n◆ 레벨: 121\n◆ 수락NPC: 뮤지카(미드가르드 무기점)\n◆ 완료NPC: 뮤지카(미드가르드 무기점)\n\n◆ 미션: ""훔바바""의 아이템 구하기\n\n◆ 보상: 회복약",121,0,0,0,0,1,3,121,0,0,0,0,0,4,2,804120,3
121003,2,죽음에 이르는 독,84,69,44,0,"◆ 수행지역: 발할라\n◆ 레벨: 121\n◆ 수락NPC: 뮤지카(미드가르드 무기점)\n◆ 완료NPC: 뮤지카(미드가르드 무기점)\n\n◆ 미션: ""훔바바""의 정보 전달하기\n\n◆ 보상: 방어구",121,0,0,0,0,1,3,121,0,0,0,0,0,4,2,804130,3
121004,2,이상한 접선,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 121\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: ""에그 워리어"" 사냥하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",121,0,0,0,0,1,3,121,0,0,0,0,0,4,2,10210053,1
121005,2,타협,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 121\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: ""에그 워리어"" 사냥하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",121,4,1,10210053,1,1,3,121,0,0,0,0,0,4,2,10210054,3
121006,2,급한 불 부터…,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 121\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: ""에그 워리어"" 사냥하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",121,4,1,10210054,3,1,3,121,0,0,0,0,0,4,2,10210055,30
121007,2,강인해 보이는 흉터,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 121\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: <흉터 스티커> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",121,4,1,10210054,3,1,3,121,0,0,0,0,0,4,2,10210056,1
121008,2,인상을 만드는 방법,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 121\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: <유기농 증명서> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",121,4,1,10210056,1,1,3,121,0,0,0,0,0,4,2,10210057,3
121009,2,얼굴 압수?,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 121\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: <흉터 스티커>, <검정색 매직> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",121,4,1,10210057,3,1,3,121,0,0,0,0,0,4,2,10210058,5
121010,2,에그의 핵심,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 121\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: <계란 노른자> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",121,4,1,10210058,5,1,3,121,0,0,0,0,0,4,2,10210059,30
122001,2,춘☆춘★춘,84,69,44,0,"◆ 수행지역: 춘식랜드 영주관\n◆ 레벨: 122\n◆ 수락NPC: 키아라(엘파 수련장)\n◆ 완료NPC: 키아라(엘파 수련장)\n\n◆ 미션: ""춘 트리오"" 사냥하기\n\n◆ 보상: 방어구",122,0,0,0,0,1,3,122,0,0,0,0,0,4,2,507111,3
122002,2,딱딱한 껍질이 챠밍 포인트,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 122\n◆ 수락NPC: 세바스찬(아틀란티스 레스토랑)\n◆ 완료NPC: 세바스찬(아틀란티스 레스토랑)\n\n◆ 미션: ""하메하""의 아이템 구하기\n\n◆ 보상: 회복약",122,0,0,0,0,1,3,122,0,0,0,0,0,4,2,706120,3
122003,2,나이트 오브 피아나,84,69,44,0,"◆ 수행지역: 발할라\n◆ 레벨: 122\n◆ 수락NPC: 코델리아(미드가르드 물품보관소)\n◆ 완료NPC: 코델리아(미드가르드 물품보관소)\n\n◆ 미션: ""핀"" 사냥하기\n\n◆ 보상: 음식",122,0,0,0,0,1,3,122,0,0,0,0,0,4,2,801110,3
122004,2,쭈꾸미 일병 구하기?,84,69,44,0,◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 122\n◆ 수락NPC: 싸이암(쭈꾸미 신전)\n◆ 완료NPC: 싸이암(쭈꾸미 신전)\n\n◆ 미션: <초장찍은 쭈꾸미> 아이템 구하기\n\n◆ 보상: 회복약,122,0,0,0,0,1,3,122,0,0,0,0,0,4,2,10114731,2
122005,2,요리재료 강탈,84,69,44,0,◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 122\n◆ 수락NPC: 싸이암(쭈꾸미 신전)\n◆ 완료NPC: 싸이암(쭈꾸미 신전)\n\n◆ 미션: <파와 마늘과 양파> 아이템 구하기\n\n◆ 보상: 회복약,122,4,1,10114731,2,1,3,122,0,0,0,0,0,4,2,10114732,2
122006,2,쭈꾸미 인권 위원회,84,69,44,0,"◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 122\n◆ 수락NPC: 싸이암(쭈꾸미 신전)\n◆ 완료NPC: 싸이암(쭈꾸미 신전)\n\n◆ 미션: <초장찍은 쭈꾸미>, <신선한 쭈꾸미알> 아이템 구하기\n\n◆ 보상: 회복약",122,4,1,10114732,2,1,3,122,0,0,0,0,0,4,2,10114733,2
123001,2,시레나의 미소,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 123\n◆ 수락NPC: 엠마(아틀란티스 도구점)\n◆ 완료NPC: 엠마(아틀란티스 도구점)\n\n◆ 미션: ""시레나"" 사냥하기\n\n◆ 보상: 음식, 회복약",123,0,0,0,0,1,3,123,0,0,0,0,0,4,2,703210,3
123002,2,하메하의 등껍질 수는?,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 123\n◆ 수락NPC: 라리사(아틀란티스 거리)\n◆ 완료NPC: 라리사(아틀란티스 거리)\n\n◆ 미션: ""하메하""의 정보 전달하기\n\n◆ 보상: 방어구",123,0,0,0,0,1,3,123,0,0,0,0,0,4,2,710140,3
123003,2,빛을 가르는 소년,84,69,44,0,"◆ 수행지역: 발할라\n◆ 레벨: 123\n◆ 수락NPC: 코델리아(미드가르드 물품보관소)\n◆ 완료NPC: 코델리아(미드가르드 물품보관소)\n\n◆ 미션: ""핀""의 아이템 구하기\n\n◆ 보상: 음식",123,0,0,0,0,1,3,123,0,0,0,0,0,4,2,801120,3
123004,2,콩알의 군주,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 123\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: ""에그 소서러"" 사냥하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",123,4,1,10210058,5,1,3,123,0,0,0,0,0,4,2,10210060,1
123005,2,에그 소서러 처치,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 123\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: ""에그 소서러"" 사냥하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",123,4,1,10210060,1,1,3,123,0,0,0,0,0,4,2,10210061,3
123006,2,계속되는 처치,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 123\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: ""에그 소서러"" 사냥하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",123,4,1,10210061,3,1,3,123,0,0,0,0,0,4,2,10210062,30
123007,2,천이 필요해,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 123\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: <에그 소서러 모자> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",123,4,1,10210061,3,1,3,123,0,0,0,0,0,4,2,10210063,1
123008,2,마법 훔치기,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 123\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: <마법 백과사전> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",123,4,1,10210063,1,1,3,123,0,0,0,0,0,4,2,10210064,3
123009,2,마법사의 필수품,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 123\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: <에그 소서러 모자>, <마법 백과사전> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",123,4,1,10210064,3,1,3,123,0,0,0,0,0,4,2,10210065,5
123010,2,할아버지의 안경,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 123\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: <헤리포타 안경> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",123,4,1,10210065,5,1,3,123,0,0,0,0,0,4,2,10210066,30
124001,2,시레나의 유혹,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 124\n◆ 수락NPC: 엠마(아틀란티스 도구점)\n◆ 완료NPC: 엠마(아틀란티스 도구점)\n\n◆ 미션: ""시레나""의 아이템 구하기\n\n◆ 보상: 음식, 회복약",124,0,0,0,0,1,3,124,0,0,0,0,0,4,2,703220,3
124002,2,찰나의 유성,84,69,44,0,"◆ 수행지역: 발할라\n◆ 레벨: 124\n◆ 수락NPC: 코델리아(미드가르드 물품보관소)\n◆ 완료NPC: 코델리아(미드가르드 물품보관소)\n\n◆ 미션: ""핀""의 정보 전달하기\n\n◆ 보상: 방어구",124,0,0,0,0,1,3,124,0,0,0,0,0,4,2,801130,3
124003,2,햄스터 슬라임 관찰,84,69,44,0,"◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 나나(엘리아스 격투장)\n◆ 완료NPC: 나나(엘리아스 격투장)\n\n◆ 미션: ""햄스터 슬라임"" 사냥하기\n\n◆ 보상: 회복약",124,0,0,0,0,1,3,124,0,0,0,0,0,4,2,10114601,1
124004,2,생각보다 강력해요,84,69,44,0,"◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 나나(엘리아스 격투장)\n◆ 완료NPC: 나나(엘리아스 격투장)\n\n◆ 미션: ""햄스터 슬라임"" 사냥하기\n\n◆ 보상: 회복약",124,4,1,10114601,1,1,3,124,0,0,0,0,0,4,2,10114602,2
124005,2,격투가를 위해서,84,69,44,0,"◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 나나(엘리아스 격투장)\n◆ 완료NPC: 나나(엘리아스 격투장)\n\n◆ 미션: ""햄스터 슬라임"" 사냥하기\n\n◆ 보상: 회복약",124,4,1,10114602,2,1,3,124,0,0,0,0,0,4,2,10114603,3
124006,2,햄스터 슬라임 포획,84,69,44,0,"◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 나나(엘리아스 격투장)\n◆ 완료NPC: 나나(엘리아스 격투장)\n\n◆ 미션: ""햄스터 슬라임"" 사냥하기\n\n◆ 보상: 회복약",124,4,1,10114603,3,1,3,124,0,0,0,0,0,4,2,10114604,30
124007,2,햄스터 구출작전,84,69,44,0,◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 도르아(엘리아스 도구점)\n◆ 완료NPC: 도르아(엘리아스 도구점)\n\n◆ 미션: <햄스터> 아이템 구하기\n\n◆ 보상: 회복약,124,0,0,0,0,1,3,124,0,0,0,0,0,4,2,10114605,1
124008,2,삐까뻔쩍 쥬얼리,84,69,44,0,◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 도르아(엘리아스 도구점)\n◆ 완료NPC: 도르아(엘리아스 도구점)\n\n◆ 미션: <햄스터 쥬얼리> 아이템 구하기\n\n◆ 보상: 회복약,124,4,1,10114605,1,1,3,124,0,0,0,0,0,4,2,10114606,2
124009,2,햄스터 세트?,84,69,44,0,"◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 도르아(엘리아스 도구점)\n◆ 완료NPC: 도르아(엘리아스 도구점)\n\n◆ 미션: <햄스터>, <햄스터 쥬얼리> 아이템 구하기\n\n◆ 보상: 회복약",124,4,1,10114606,2,1,3,124,0,0,0,0,0,4,2,10114607,3
124010,2,말랑말랑 젤리,84,69,44,0,◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 도르아(엘리아스 도구점)\n◆ 완료NPC: 도르아(엘리아스 도구점)\n\n◆ 미션: <치즈맛 젤리> 아이템 구하기\n\n◆ 보상: 회복약,124,4,1,10114607,3,1,3,124,0,0,0,0,0,4,2,10114608,30
124011,2,신메뉴의 재료,84,69,44,0,◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 베룬(엘리아스 레스토랑)\n◆ 완료NPC: 베룬(엘리아스 레스토랑)\n\n◆ 미션: <슬라임 액체> 아이템 구하기\n\n◆ 보상: 회복약,124,0,0,0,0,1,3,124,0,0,0,0,0,4,2,10114610,1
124012,2,고객 유치 이벤트,84,69,44,0,◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 베룬(엘리아스 레스토랑)\n◆ 완료NPC: 베룬(엘리아스 레스토랑)\n\n◆ 미션: <햄스터 슬라임 인형> 아이템 구하기\n\n◆ 보상: 회복약,124,4,1,10114610,1,1,3,124,0,0,0,0,0,4,2,10114611,2
124013,2,인테리어 변경,84,69,44,0,"◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 베룬(엘리아스 레스토랑)\n◆ 완료NPC: 베룬(엘리아스 레스토랑)\n\n◆ 미션: <슬라임 액체>, <햄스터 슬라임 인형> 아이템 구하기\n\n◆ 보상: 회복약",124,4,1,10114611,2,1,3,124,0,0,0,0,0,4,2,10114612,3
124014,2,습격당한 요리재료,84,69,44,0,◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 베룬(엘리아스 레스토랑)\n◆ 완료NPC: 베룬(엘리아스 레스토랑)\n\n◆ 미션: <슬라임 액체> 아이템 구하기\n\n◆ 보상: 회복약,124,4,1,10114612,3,1,3,124,0,0,0,0,0,4,2,10114613,30
124015,2,그녀에게 전해주오,84,69,44,0,◆ 수행지역: 쭈꾸미 신전\n◆ 레벨: 124\n◆ 수락NPC: 베룬(엘리아스 레스토랑)\n◆ 완료NPC: 베룬(엘리아스 레스토랑)\n\n◆ 미션: <햄스터 슬라임 인형> 아이템 구하기\n\n◆ 보상: 회복약,124,4,1,10114612,3,1,3,124,0,0,0,0,0,4,2,10114614,30
125001,3,1차 전직 직업(2차 직업군)의 5차 스킬 습득,65,110,200,0,"◆ 120레벨이 넘는 몬스터에게서 <봉인된 SS5 비기 스크롤 1>를 획득하여 5차 스킬 획득 퀘스트를 시작할 수 있습니다.\n◆ 퀘스트 완료 후 획득한 <SS5 코인>으로 벨로스 [아세스]에게 가서 스킬북을 교환할 수 있습니다.\n\n◆ 코인의 개수에 따라, 스킬북을 성공 확률이 변경됩니다.\n ☞ 5개: 100% 습득 성\n ☞ 3개: 50% 습득 성공\n ☞ 2개: 30% 습득 성공",125,1,3,125,140,0,0,0,0,0,0,0,0,0,0,0,0
125002,2,시레나의 기억력은?,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 125\n◆ 수락NPC: 소니아(아틀란티스 거리)\n◆ 완료NPC: 소니아(아틀란티스 거리)\n\n◆ 미션: ""시레나""의 정보 전달하기\n\n◆ 보상: 방어구",125,0,0,0,0,1,3,125,0,0,0,0,0,4,2,708120,3
125003,2,범고래 샤치,84,69,44,0,"◆ 수행지역: 아쿠아리움\n◆ 레벨: 125\n◆ 수락NPC: 마리(아틀란티스 거리)\n◆ 완료NPC: 마리(아틀란티스 거리)\n\n◆ 미션: ""샤치"" 사냥하기\n\n◆ 보상: 음식, 회복약",125,0,0,0,0,1,3,125,0,0,0,0,0,4,2,709100,3
125004,2,몬스터 타워 트레이닝 (31),84,69,44,0,"◆ 수행지역: 몬스터 타워\n◆ 레벨: 125\n◆ 수락NPC: 알렌(빅 애플)\n◆ 완료NPC: 알렌(빅 애플)\n\n◆ 미션: 몬스터 타워 ""진저 브레드"" 사냥하기\n\n◆ 보상:",125,0,0,0,0,1,3,125,0,0,0,0,0,4,2,8610170,1
125005,2,칼로리랜드 무법자,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 125\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: ""에그 건너"" 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",125,4,1,10210065,5,1,3,125,0,0,0,0,0,4,2,10210067,1
125006,2,치안확립,84,69,44,0,"◆ 수행지역: 엘아노르평원 남부\n◆ 레벨: 125\n◆ 수락NPC: 마법사(허공해)\n◆ 완료NPC: 마법사(허공해)\n\n◆ 미션: ""에그 건너"" 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",125,4,1,10210067,1,1,3,125,0,0,0,0,0,4,2,10210068,3
