ID,_Text,_Description,_ItemID1,_ItemID2,_ItemID3,_ItemID4,_ItemID5,_ItemID6,_ItemID7,_ItemID8,_ItemID9,_ItemID10,_ItemID11,_ItemID12,_ItemID13,_ItemID14,_ItemID15,_ItemID16,_ItemID17,_ItemID18,_ItemID19,_ItemID20,_ItemID21,_ItemID22,_ItemID23,_ItemID24,_ItemID25,_ItemID26,_ItemID27,_ItemID28,_ItemID29,_ItemID30,_ItemID31,_ItemID32,_ItemID33,_ItemID34,_ItemID35,_ItemID36,_ItemID37,_ItemID38,_ItemID39,_ItemID40,_ItemID41,_ItemID42,_ItemID43,_ItemID44,_ItemID45,_ItemID46,_ItemID47,_ItemID48,_ItemID49,_ItemID50,_ItemID1_String,_ItemID2_String,_ItemID3_String,_ItemID4_String,_ItemID5_String,_ItemID6_String,_ItemID7_String,_ItemID8_String,_ItemID9_String,_ItemID10_String,_ItemID11_String,_ItemID12_String,_ItemID13_String,_ItemID14_String,_ItemID15_String,_ItemID16_String,_ItemID17_String,_ItemID18_String,_ItemID19_String,_ItemID20_String,_ItemID21_String,_ItemID22_String,_ItemID23_String,_ItemID24_String,_ItemID25_String,_ItemID26_String,_ItemID27_String,_ItemID28_String,_ItemID29_String,_ItemID30_String,_ItemID31_String,_ItemID32_String,_ItemID33_String,_ItemID34_String,_ItemID35_String,_ItemID36_String,_ItemID37_String,_ItemID38_String,_ItemID39_String,_ItemID40_String,_ItemID41_String,_ItemID42_String,_ItemID43_String,_ItemID44_String,_ItemID45_String,_ItemID46_String,_ItemID47_String,_ItemID48_String,_ItemID49_String,_ItemID50_String
30001,??? ???,,100197201,170130403,170195370,170193034,170171226,170171201,170171329,190144686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? - ???]?? ?? ??,※?? ??※\n? [?? ?? ??]?? ?? ??? ?? ??\n? [??? ?? ???]?? ?? ??? ?? ??,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,"※?? ??※\n? [????]?? ?? ??\n? ????? ????? ?? ?? ??? ????, ?? ??? ?? ???? ???? ?? ? ????.",※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? - ???]?? ?? ??,※?? ??※\n? [?? - ???]?? ???? ?? 2?? ???? ?? ??,※?? ??※\n? [??? - ????]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30002,?????,,300190026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30003,?? ???,,300199801,300199802,300199803,300199501,300199702,300199703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.\n[?? - ???]?? ??? ?? ?? 2?? ???? ?? ??,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.\n[?? - ???]?? ??? ?? ?? ???? 2?? ???? ?? ??,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30004,?? ???,,180202201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? ??? ??? [?? NPC]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30005,?? ???,,300136001,300136002,300136003,300136004,300136005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [?? - ???]?? ?? ??,※?? ??※\n? [?? - ???]?? ?? ??,"※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.\n ?[????]?? ?? ??\n? ????? ????? ?? ?? ??? ????, ?? ??? ?? ???? ???? ?? ? ????.",※?? ??※\n? [?? ??? ??]?? ?? ??,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30006,???? ???,,300190025,300190605,300190606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? ???? NPC? [??? ??]?? ?? ??,※?? ??※\n? [??? - ????] ?? ?? ??,※?? ??※\n? [??? - ????] ?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30007,?????,,170195370,170171204,170171264,170171274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101,???????,,190191802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? - ???]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102,??? ??,,100197201,170130403,170195370,170193034,170171226,170171201,170171329,190144686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? - ???]?? ?? ??,※?? ??※\n? [?? ?? ??]?? ?? ??? ??\n? [??? ?? ???]?? ?? ??? ??,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,"※?? ??※\n? [????]?? ?? ??\n? ????? ????? ?? ?? ??? ????, ?? ??? ?? ???? ???? ?? ? ????.",※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? - ???]?? ?? ??,※?? ??※\n? [?? - ???]?? ???? ?? 2?? ???? ?? ??,※?? ??※\n? [??? - ????]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201,????,,190170101,190144595,190144680,300190605,300190606,190147761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? - ????] ?? ?? ??,※?? ??※\n? [??? - ????] ?? ?? ??,※?? ??※\n? [??? - ????] ?? ?? ??,※?? ??※\n? [??? - ????] ?? ?? ??,※?? ??※\n? [??? - ????] ?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301,???,,700111801,170195497,170195937,190145623,190145624,190148179,190145625,190148207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? - ???]?? ?? ??,※?? ??※\n? [??? - ???]?? ?? ??,※?? ??※\n? [??? ??]? ?? ?? ??,※?? ??※\n? [??? ??]? ?? ?? ??,※?? ??※\n? [??? ??]? ?? ?? ??,※?? ??※\n? [??? ??]? ?? ?? ??,※?? ??※\n? [??? - ???]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401,??,,170171435,170195280,190145779,190144373,190144990,190145072,190191109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? - ???]?? ?? ??,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,,※?? ??※\n? [??? - ????]?? ?? ??,※?? ??※\n? [??? - ????]?? ?? ??,※?? ??※\n? [??? - ???]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501,??,,170195424,170196604,170171364,170171239,170193008,170195641,190145779,170195643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.\n? [????]?? ?? ??\n? ????? ????? ?? ?? ??? ????, ?? ??? ?? ???? ???? ?? ? ????.","※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.\n? [????]?? ?? ??\n? ????? ????? ?? ?? ??? ????, ?? ??? ?? ???? ???? ?? ? ????.",※?? ??※\n? [??? - ???]?? ?? ??,"※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.\n? [????]?? ?? ??\n? ????? ????? ?? ?? ??? ????, ?? ??? ?? ???? ???? ?? ? ????.","※?? ??※\n? [?? - ??]?? ""??""? ??? ???? ???? ?? ??\n? ??? ?? ?? ???? ??? ????? ??? ?? ??",,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? - ???]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601,???,,190145203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? ??? ??? [?? NPC]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30701,??,,300199012,300199014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? - ???]?? ?? ??,※?? ??※\n? [???? ??]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30801,?? ??,,190144823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30802,?? ??,,170112302,170193912,170170355,170112301,170195239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? ???? NPC? [??? ?? ??]?? ?? ??,※?? ??※\n? ???? NPC? [??? ?? ??]?? ?? ??,※?? ??※\n? ???? NPC? [??? ?? ??]?? ?? ??,※?? ??※\n? [??? - ???]?? ?? ??,※?? ??※\n? [??? - ???]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30901,??? ??,,190179929,190145713,190146115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30902,??? ??,,190145714,190140509,190190950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30903,??? ??,,190144521,190145747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.,"※?? ??※\n? [??? ?? ???]?? ?? ??\n? [??? ?? ???]? ?? ?? ? ????? ?? ?? ???.\n? [????]?? ?? ??\n? ????? ????? ?? ?? ??? ????, ?? ??? ?? ???? ???? ?? ? ????.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31101,??,,190146090,170195716,700109701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? - ???]?? ?? ??,※?? ??※\n? [??? - ???]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201,????,,190146493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? ??? ??? [?? NPC]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301,??? ??,,190146493,190147016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? ??? ??? [?? NPC]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40801,????,,170111701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,※?? ??※\n? [??? - ???]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20750,???? ?? B,具特殊能力的可愛寵物,700101027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20751,?? ?? ??? A,具特殊能力的可愛寵物,1100000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20752,?? ?? ??? A,具特殊能力的可愛寵物,700111001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20753,?? ???? ??? A,具特殊能力的可愛寵物,700111201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20011,?? & ??? ??,可於艾烏嘉蒙劇場獲得的特殊武器,80104907,80204907,80304907,80404907,80504907,80604907,80704907,80804907,80904907,81004907,81204907,81304907,81404907,81604907,81804907,81904907,82004907,82104907,82204907,82304907,82404907,82504907,82604907,82804907,81104907,81104914,82904907,84004907,84204907,84304907,84404907,84504907,84604907,84804907,84904907,85004907,160105907,160105914,160105921,160105958,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20754,??(%)/HP(%) B,具特殊能力的可愛寵物,700111466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20755,?? ???/??? ?? A,具特殊能力的可愛寵物,700111301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20756,?? ??? A,具特殊能力的可愛寵物,700111501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30803,??? ?? ??,,190147582,190147584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31401,???,,190147983,190147987,170171448,700111601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,※?? ??※\n? [??? - ????]?? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20757,??? ??? A,具特殊能力的可愛寵物,700111601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20205,??,可透過組合獲得的特別手錶,166100101,166100102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20619,??/??? ???? ??(★),可於黃昏殿堂獲得的特殊飾品,120114607,60114607,100114607,120114707,60114707,100114707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20758,??? ??? A,具特殊能力的可愛寵物,700111801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20112,???? ?? ???,可於亞特拉斯庭園獲得的特殊防具,10114807,20214807,30414807,70214807,90514807,10114907,20214907,30414907,70214907,90514907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31501,??,,190148475,190148476,190148478,700112101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,※?? ??※\n? ??? ?? > NPC ??\n? ????? ?? ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20759,?? ??? A,具特殊能力的可愛寵物,700112101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20620,??/??? ???? ??(★),可於諾倫尼爾的眼淚獲得的特殊飾品,40115307,160203707,110115307,40115407,160203807,110115407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20760,??/?? ??? C,具特殊能力的可愛寵物,700112201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31601,????,,190148754,190146493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
